candidate_cell_id,from_state,to_state,reason_code,transition_count,hard_break_count
r2_s_pct_w250_qt25_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,136,0
r2_s_pct_w250_qt25_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,212,0
r2_s_pct_w250_qt25_primary__d3__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,2816,0
r2_s_pct_w250_qt25_primary__d3__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,6957,0
r2_s_pct_w250_qt25_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,212,0
r2_s_pct_w250_qt25_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,136,0
r2_s_pct_w250_qt25_primary__d3__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,5173,0
r2_s_pct_w250_qt25_primary__d3__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,4315,0
r2_s_pct_w250_qt25_primary__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,6956,0
r2_s_pct_w250_qt25_primary__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pct_w250_qt25_primary__d3__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2361,0
r2_s_pct_w250_qt25_primary__d3__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,4,4
r2_s_pct_w250_qt25_primary__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,222,0
r2_s_pct_w250_qt25_primary__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,332,0
r2_s_pct_w250_qt25_primary__d3__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,2919,0
r2_s_pct_w250_qt25_primary__d3__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,6957,0
r2_s_pct_w250_qt25_primary__d3__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,332,0
r2_s_pct_w250_qt25_primary__d3__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,222,0
r2_s_pcvt_w120_q20_shared__d1__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,2850,0
r2_s_pcvt_w120_q20_shared__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1424,0
r2_s_pcvt_w120_q20_shared__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_q20_shared__d1__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1424,0
r2_s_pcvt_w120_q20_shared__d1__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pcvt_w120_q20_shared__d1__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1425,0
r2_s_pcvt_w120_q20_shared__d1__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1425,0
r2_s_pcvt_w120_q20_shared__d1__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,2806,0
r2_s_pcvt_w120_q20_shared__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1424,0
r2_s_pcvt_w120_q20_shared__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_q20_shared__d1__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1379,0
r2_s_pcvt_w120_q20_shared__d1__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w120_q20_shared__d1__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,88,0
r2_s_pcvt_w120_q20_shared__d1__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1469,0
r2_s_pcvt_w120_q20_shared__d1__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1425,0
r2_s_pcvt_w120_q20_shared__d1__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,88,0
r2_s_pcvt_w120_q20_shared__d1__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,2780,0
r2_s_pcvt_w120_q20_shared__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1424,0
r2_s_pcvt_w120_q20_shared__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_q20_shared__d1__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1353,0
r2_s_pcvt_w120_q20_shared__d1__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w120_q20_shared__d1__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,140,0
r2_s_pcvt_w120_q20_shared__d1__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1495,0
r2_s_pcvt_w120_q20_shared__d1__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1425,0
r2_s_pcvt_w120_q20_shared__d1__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,140,0
r2_s_pcvt_w120_q20_shared__d2__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1432,0
r2_s_pcvt_w120_q20_shared__d2__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,709,0
r2_s_pcvt_w120_q20_shared__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1424,0
r2_s_pcvt_w120_q20_shared__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_q20_shared__d2__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,715,0
r2_s_pcvt_w120_q20_shared__d2__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pcvt_w120_q20_shared__d2__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,716,0
r2_s_pcvt_w120_q20_shared__d2__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1425,0
r2_s_pcvt_w120_q20_shared__d2__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1421,0
r2_s_pcvt_w120_q20_shared__d2__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,709,0
r2_s_pcvt_w120_q20_shared__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1424,0
r2_s_pcvt_w120_q20_shared__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_q20_shared__d2__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,689,0
r2_s_pcvt_w120_q20_shared__d2__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w120_q20_shared__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,22,0
r2_s_pcvt_w120_q20_shared__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,28,0
r2_s_pcvt_w120_q20_shared__d2__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,741,0
r2_s_pcvt_w120_q20_shared__d2__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1425,0
r2_s_pcvt_w120_q20_shared__d2__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,28,0
r2_s_pcvt_w120_q20_shared__d2__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,22,0
r2_s_pcvt_w120_q20_shared__d2__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1414,0
r2_s_pcvt_w120_q20_shared__d2__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,709,0
r2_s_pcvt_w120_q20_shared__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1424,0
r2_s_pcvt_w120_q20_shared__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_q20_shared__d2__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,677,0
r2_s_pcvt_w120_q20_shared__d2__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w120_q20_shared__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,36,0
r2_s_pcvt_w120_q20_shared__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,38,0
r2_s_pcvt_w120_q20_shared__d2__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,753,0
r2_s_pcvt_w120_q20_shared__d2__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1425,0
r2_s_pcvt_w120_q20_shared__d2__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,38,0
r2_s_pcvt_w120_q20_shared__d2__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,36,0
r2_s_pcvt_w120_q20_shared__d3__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,764,0
r2_s_pcvt_w120_q20_shared__d3__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1043,0
r2_s_pcvt_w120_q20_shared__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1424,0
r2_s_pcvt_w120_q20_shared__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_q20_shared__d3__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,381,0
r2_s_pcvt_w120_q20_shared__d3__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pcvt_w120_q20_shared__d3__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,382,0
r2_s_pcvt_w120_q20_shared__d3__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1425,0
r2_s_pcvt_w120_q20_shared__d3__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,760,0
r2_s_pcvt_w120_q20_shared__d3__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1043,0
r2_s_pcvt_w120_q20_shared__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1424,0
r2_s_pcvt_w120_q20_shared__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_q20_shared__d3__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,367,0
r2_s_pcvt_w120_q20_shared__d3__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w120_q20_shared__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,8,0
r2_s_pcvt_w120_q20_shared__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,18,0
r2_s_pcvt_w120_q20_shared__d3__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,395,0
r2_s_pcvt_w120_q20_shared__d3__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1425,0
r2_s_pcvt_w120_q20_shared__d3__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,18,0
r2_s_pcvt_w120_q20_shared__d3__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,8,0
r2_s_pcvt_w120_q20_shared__d3__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,758,0
r2_s_pcvt_w120_q20_shared__d3__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1043,0
r2_s_pcvt_w120_q20_shared__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1424,0
r2_s_pcvt_w120_q20_shared__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_q20_shared__d3__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,362,0
r2_s_pcvt_w120_q20_shared__d3__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w120_q20_shared__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,12,0
r2_s_pcvt_w120_q20_shared__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,24,0
r2_s_pcvt_w120_q20_shared__d3__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,400,0
r2_s_pcvt_w120_q20_shared__d3__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1425,0
r2_s_pcvt_w120_q20_shared__d3__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,24,0
r2_s_pcvt_w120_q20_shared__d3__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,12,0
r2_s_pcvt_w120_qv30_primary__d1__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,4354,0
r2_s_pcvt_w120_qv30_primary__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2174,0
r2_s_pcvt_w120_qv30_primary__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,3,3
r2_s_pcvt_w120_qv30_primary__d1__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2174,0
r2_s_pcvt_w120_qv30_primary__d1__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,3,3
r2_s_pcvt_w120_qv30_primary__d1__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,2177,0
r2_s_pcvt_w120_qv30_primary__d1__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2177,0
r2_s_pcvt_w120_qv30_primary__d1__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,4279,0
r2_s_pcvt_w120_qv30_primary__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2174,0
r2_s_pcvt_w120_qv30_primary__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,3,3
r2_s_pcvt_w120_qv30_primary__d1__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2098,0
r2_s_pcvt_w120_qv30_primary__d1__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,4,4
r2_s_pcvt_w120_qv30_primary__d1__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,150,0
r2_s_pcvt_w120_qv30_primary__d1__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,2252,0
r2_s_pcvt_w120_qv30_primary__d1__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2177,0
r2_s_pcvt_w120_qv30_primary__d1__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,150,0
r2_s_pcvt_w120_qv30_primary__d1__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,4231,0
r2_s_pcvt_w120_qv30_primary__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2174,0
r2_s_pcvt_w120_qv30_primary__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,3,3
r2_s_pcvt_w120_qv30_primary__d1__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2049,0
r2_s_pcvt_w120_qv30_primary__d1__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,5,5
r2_s_pcvt_w120_qv30_primary__d1__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,246,0
r2_s_pcvt_w120_qv30_primary__d1__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,2300,0
r2_s_pcvt_w120_qv30_primary__d1__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2177,0
r2_s_pcvt_w120_qv30_primary__d1__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,246,0
r2_s_pcvt_w120_qv30_primary__d2__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,2216,0
r2_s_pcvt_w120_qv30_primary__d2__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1069,0
r2_s_pcvt_w120_qv30_primary__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2174,0
r2_s_pcvt_w120_qv30_primary__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,3,3
r2_s_pcvt_w120_qv30_primary__d2__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1106,0
r2_s_pcvt_w120_qv30_primary__d2__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w120_qv30_primary__d2__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1108,0
r2_s_pcvt_w120_qv30_primary__d2__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2177,0
r2_s_pcvt_w120_qv30_primary__d2__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,2194,0
r2_s_pcvt_w120_qv30_primary__d2__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1069,0
r2_s_pcvt_w120_qv30_primary__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2174,0
r2_s_pcvt_w120_qv30_primary__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,3,3
r2_s_pcvt_w120_qv30_primary__d2__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1061,0
r2_s_pcvt_w120_qv30_primary__d2__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,3,3
r2_s_pcvt_w120_qv30_primary__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,44,0
r2_s_pcvt_w120_qv30_primary__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,44,0
r2_s_pcvt_w120_qv30_primary__d2__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1152,0
r2_s_pcvt_w120_qv30_primary__d2__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2177,0
r2_s_pcvt_w120_qv30_primary__d2__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,44,0
r2_s_pcvt_w120_qv30_primary__d2__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,44,0
r2_s_pcvt_w120_qv30_primary__d2__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,2182,0
r2_s_pcvt_w120_qv30_primary__d2__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1069,0
r2_s_pcvt_w120_qv30_primary__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2174,0
r2_s_pcvt_w120_qv30_primary__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,3,3
r2_s_pcvt_w120_qv30_primary__d2__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1038,0
r2_s_pcvt_w120_qv30_primary__d2__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,4,4
r2_s_pcvt_w120_qv30_primary__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,68,0
r2_s_pcvt_w120_qv30_primary__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,64,0
r2_s_pcvt_w120_qv30_primary__d2__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1174,0
r2_s_pcvt_w120_qv30_primary__d2__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2177,0
r2_s_pcvt_w120_qv30_primary__d2__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,64,0
r2_s_pcvt_w120_qv30_primary__d2__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,68,0
r2_s_pcvt_w120_qv30_primary__d3__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1160,0
r2_s_pcvt_w120_qv30_primary__d3__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1597,0
r2_s_pcvt_w120_qv30_primary__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2174,0
r2_s_pcvt_w120_qv30_primary__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,3,3
r2_s_pcvt_w120_qv30_primary__d3__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,579,0
r2_s_pcvt_w120_qv30_primary__d3__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pcvt_w120_qv30_primary__d3__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,580,0
r2_s_pcvt_w120_qv30_primary__d3__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2177,0
r2_s_pcvt_w120_qv30_primary__d3__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1153,0
r2_s_pcvt_w120_qv30_primary__d3__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1597,0
r2_s_pcvt_w120_qv30_primary__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2174,0
r2_s_pcvt_w120_qv30_primary__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,3,3
r2_s_pcvt_w120_qv30_primary__d3__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,553,0
r2_s_pcvt_w120_qv30_primary__d3__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w120_qv30_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,14,0
r2_s_pcvt_w120_qv30_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,36,0
r2_s_pcvt_w120_qv30_primary__d3__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,605,0
r2_s_pcvt_w120_qv30_primary__d3__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2177,0
r2_s_pcvt_w120_qv30_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,36,0
r2_s_pcvt_w120_qv30_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,14,0
r2_s_pcvt_w120_qv30_primary__d3__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1150,0
r2_s_pcvt_w120_qv30_primary__d3__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1597,0
r2_s_pcvt_w120_qv30_primary__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2174,0
r2_s_pcvt_w120_qv30_primary__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,3,3
r2_s_pcvt_w120_qv30_primary__d3__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,542,0
r2_s_pcvt_w120_qv30_primary__d3__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,3,3
r2_s_pcvt_w120_qv30_primary__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,20,0
r2_s_pcvt_w120_qv30_primary__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,50,0
r2_s_pcvt_w120_qv30_primary__d3__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,615,0
r2_s_pcvt_w120_qv30_primary__d3__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2177,0
r2_s_pcvt_w120_qv30_primary__d3__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,50,0
r2_s_pcvt_w120_qv30_primary__d3__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,20,0
r2_s_pcvt_w250_q20_shared__d1__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,2046,0
r2_s_pcvt_w250_q20_shared__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1023,0
r2_s_pcvt_w250_q20_shared__d1__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1023,0
r2_s_pcvt_w250_q20_shared__d1__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1023,0
r2_s_pcvt_w250_q20_shared__d1__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1023,0
r2_s_pcvt_w250_q20_shared__d1__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,2025,0
r2_s_pcvt_w250_q20_shared__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1023,0
r2_s_pcvt_w250_q20_shared__d1__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1000,0
r2_s_pcvt_w250_q20_shared__d1__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w250_q20_shared__d1__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,42,0
r2_s_pcvt_w250_q20_shared__d1__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1044,0
r2_s_pcvt_w250_q20_shared__d1__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1023,0
r2_s_pcvt_w250_q20_shared__d1__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,42,0
r2_s_pcvt_w250_q20_shared__d1__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,2007,0
