formal_vector_id,candidate_q_vector_id,W,K,qP,qC,qT,qV,request_role,archetype,center_id,step_id,left_out_year,N,n11,n10,n01,n00,retention,target_marginal,lift,delta,nonanchor_target_rate,delta_nonanchor,joint_rate,independence_expected_joint_rate,joint_excess,selection_path_not_independently_confirmed
R0T15_4623702357099f4800ff,W120_K3_P20_C20_T20_V25,120,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_short_window_or_state_line_specific_W120,W120_K3_P20_C20_T20_V30,V_GIVEN_PCT,2024,1377716,12415,23689,273551,1068061,0.3438677154885885,0.20756527470102693,1.6566726586799696,0.1363024407875616,0.20389725196256445,0.13997046352602407,0.009011291151441952,0.005439391484025646,0.003571899667416306,true
R0T15_4623702357099f4800ff,W120_K3_P20_C20_T20_V25,120,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_short_window_or_state_line_specific_W120,W120_K3_P20_C20_T20_V30,V_GIVEN_PCT,2025,1374371,11393,20692,268395,1073891,0.3550880473741624,0.20357530826829145,1.7442589201741137,0.15151273910587093,0.1999536611422603,0.1551343862319021,0.008289610301730756,0.004752511342125329,0.003537098959605427,true
R0T15_4623702357099f4800ff,W120_K3_P20_C20_T20_V25,120,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_short_window_or_state_line_specific_W120,W120_K3_P20_C20_T20_V30,V_GIVEN_PCT,2026,1473357,13013,24958,292481,1142905,0.34270890943088145,0.20734553811465925,1.6528395669713813,0.1353633713162222,0.2037647016203307,0.13894420781055075,0.008832211066292827,0.005343659023408262,0.0034885520428845646,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,C_GIVEN_P,2016,1535731,138755,171534,213492,1011950,0.4471798871374751,0.22936764316146513,1.949620622045104,0.21781224397600996,0.17421632357957373,0.27296356355790136,0.09035110966699246,0.04634291853776987,0.04400819112922259,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,C_GIVEN_P,2017,1443040,135150,164326,201853,941711,0.45128825014358415,0.2335368388956647,1.9324071194832024,0.21775141124791944,0.17651220220293748,0.2747760479406467,0.09365644749972281,0.04846620908991995,0.04519023840980286,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,C_GIVEN_P,2018,1429180,134929,163549,195596,935106,0.4520567680030019,0.23126897941476932,1.9546796511444828,0.22078778858823256,0.17298633945991074,0.27907042854309116,0.09441008130536392,0.04829951611256911,0.046110565192794814,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,C_GIVEN_P,2019,1419208,126204,154399,197758,940847,0.44975998118338006,0.22826957007006726,1.97030195941284,0.2214904111133128,0.17368446476170402,0.27607551642167605,0.08892565430860029,0.04513300810760021,0.04379264620100008,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,C_GIVEN_P,2020,1411597,134864,163401,195169,918163,0.4521616683150889,0.2338011486281141,1.9339582845005638,0.2183605196869748,0.17530170694815203,0.2768599613669369,0.09554001602440357,0.04940128067399155,0.04613873535041202,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,C_GIVEN_P,2021,1400732,131031,156273,192907,920521,0.4560709213933673,0.23126336801044026,1.9720845774968487,0.22480755338292704,0.1732550286143334,0.2828158927790339,0.09354466093442572,0.04743440621251711,0.046110254721908606,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,C_GIVEN_P,2022,1390570,127875,154272,191169,917254,0.4532211932077959,0.22943397311893685,1.9753883308852846,0.22378722008885907,0.1724693551108196,0.28075183809697635,0.09195869319775343,0.04655221039831772,0.04540648279943571,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,C_GIVEN_P,2023,1381804,122162,147600,191491,920551,0.4528510316501212,0.22698805329844174,1.9950434618456194,0.22586297835167946,0.1721976328232207,0.2806533988269005,0.08840761786765707,0.044313630032836955,0.04409398783482011,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,C_GIVEN_P,2024,1377450,136282,162339,187884,890945,0.45637111924479523,0.23533776180623617,1.9392175558317133,0.22103335743855906,0.17415549637616343,0.2822156228686318,0.09893789248248576,0.051019490920425466,0.047918401562060293,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,C_GIVEN_P,2025,1373912,120794,148569,192197,912352,0.4484431789072738,0.2278100780836036,1.9684957868400383,0.22063310082367021,0.17400495586886594,0.27443822303840787,0.08791975031879772,0.0446634180812408,0.04325633223755691,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,C_GIVEN_P,2026,1472356,142284,170508,203894,955670,0.4548837566178163,0.23511840886307386,1.9347007272524008,0.21976534775474246,0.17583678003111514,0.2790469765867012,0.09663695464955487,0.049949303935392396,0.04668765071416247,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,T_GIVEN_PC,2016,1565529,62040,76715,338144,1088630,0.44711902273791937,0.2556222209872829,1.7491398870216506,0.1914968017506365,0.23699899213190034,0.21012003060601903,0.03962877723759828,0.022656150906875845,0.016972626330722433,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,T_GIVEN_PC,2017,1476879,60257,74893,315334,1026395,0.44585275619681836,0.25431399593331616,1.7531585493773834,0.1915387602635022,0.23502063382396893,0.21083212237284943,0.04080022804847249,0.023272411992037046,0.017527816056435445,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,T_GIVEN_PC,2018,1464773,59951,74978,311111,1018733,0.4443151583425357,0.25332389387297555,1.7539409786797653,0.19099126446956016,0.23394548533512202,0.2103696730074137,0.040928526126573876,0.02333517867709653,0.017593347449477346,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,T_GIVEN_PC,2019,1453558,56846,69358,314539,1012815,0.4504294634084498,0.25550064049731763,1.7629289012024165,0.19492882291113217,0.23696692818946566,0.21346253521898415,0.039108174562005785,0.0221836368643862,0.016924537697619584,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,T_GIVEN_PC,2020,1446214,60043,74821,306983,1004367,0.4452114722980187,0.2537840181328628,1.7542927863366815,0.19142745416515594,0.23409692301826363,0.2111145492797551,0.04151736879880848,0.02366615716724524,0.017851211631563238,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,T_GIVEN_PC,2021,1435400,58676,72355,307424,996945,0.44780242843296625,0.25505085690399887,1.7557377923318214,0.19275157152896738,0.23568790733297096,0.2121145210999953,0.04087780409641912,0.023282408270160145,0.017595395826258974,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,T_GIVEN_PC,2022,1426525,56724,71151,306118,992532,0.44358944281524926,0.25435376176372654,1.7439861700465311,0.18923568105152272,0.2357201709467524,0.20786927186849685,0.03976376158847549,0.02280050282016546,0.016963258768310032,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,T_GIVEN_PC,2023,1418800,55006,67156,306654,989984,0.450270951687104,0.2549055539892867,1.7664226794604412,0.1953653976978173,0.2364993159231798,0.21377163576392422,0.03876938257682549,0.021947964678911226,0.016821417897914262,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,T_GIVEN_PC,2024,1413795,60452,75830,297271,980242,0.4435802233603851,0.25302324594442616,1.7531204364432695,0.19055697741595895,0.2326950880343292,0.2108851353260559,0.04275867434811978,0.0243900381623915,0.01836863618572828,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,T_GIVEN_PC,2025,1410870,53646,67148,306392,983684,0.4441114624898588,0.2551886424688313,1.7403261296948296,0.1889228200210275,0.23749918609446266,0.20661227639539612,0.03802334729634906,0.02184840338116198,0.016174943915187083,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,T_GIVEN_PC,2026,1510187,63469,78815,322810,1045093,0.44607264344550335,0.25578223094226077,1.7439547766951722,0.19029041250324258,0.23598895535721465,0.2100836880882887,0.04202724563249452,0.024098816204475758,0.017928429428018762,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,V_GIVEN_PCT,2016,1546257,17534,44054,237725,1246944,0.2846983178541274,0.1650818719009841,1.7245886212441854,0.1196164459531433,0.1601198651012448,0.12457845275288262,0.011339641469691002,0.006575273273872202,0.0047643681958188,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,V_GIVEN_PCT,2017,1443950,16552,42057,218927,1166414,0.28241396372570765,0.16307974652861942,1.7317537569028896,0.11933421719708823,0.15803112735420377,0.12438283637150388,0.01146300079642647,0.006619301820905056,0.004843698975521413,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,V_GIVEN_PCT,2018,1429225,16081,42192,213821,1157131,0.2759597068968476,0.1608578075530445,1.7155505915113702,0.11510189934380313,0.15596534379030047,0.11999436310654715,0.011251552414770242,0.006558566369562918,0.0046929860452073245,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,V_GIVEN_PCT,2019,1418108,15698,39505,219877,1143028,0.2843686031556256,0.16611922364164083,1.711834409779552,0.11824937951398479,0.16132965980754344,0.12303894334808219,0.011069678755073661,0.0064665593189584284,0.004603119436115233,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,V_GIVEN_PCT,2020,1411427,16151,42214,220134,1132928,0.2767240640794997,0.16740858719579546,1.6529860786403539,0.10931547688370422,0.1626932099194272,0.11403085416007247,0.011443028934546384,0.006922640839152575,0.0045203880953938085,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,V_GIVEN_PCT,2021,1401387,15822,41221,214333,1130011,0.2773697035569658,0.1642337198789485,1.6888718331497712,0.11313598367801728,0.15943315103872224,0.11793655251824353,0.011290243166234594,0.0066850799122975015,0.0046051632539370925,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,V_GIVEN_PCT,2022,1391534,15241,39820,206396,1130077,0.2768020922249868,0.15927530337023746,1.7378845707269308,0.11752678885474935,0.15443334807362363,0.12236874415136317,0.010952660876414087,0.006302294790402998,0.004650366086011088,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,V_GIVEN_PCT,2023,1383578,15016,38341,208086,1122135,0.2814251176040632,0.1612500343312773,1.7452716755761695,0.1201750832727859,0.15642964590094427,0.12499547170311892,0.010853020212810554,0.006218527673766107,0.004634492539044447,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,V_GIVEN_PCT,2024,1377716,16522,42241,213657,1105296,0.2811633170532478,0.16707289455882054,1.6828781101548462,0.11409042249442727,0.1619898510409393,0.11917346601230852,0.01199231191334063,0.007126072792186467,0.004866239121154164,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,V_GIVEN_PCT,2025,1374371,15130,36828,211312,1111101,0.2911967358250895,0.16476046133103797,1.7673945160909375,0.1264362744940515,0.1597927425093371,0.1314039933157524,0.011008672330833523,0.006228757773438228,0.0047799145573952945,true
R0T15_ebf91f90f1a105d63dda,W120_K3_P20_C20_T30_V20,120,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_fast_W120,W120_K3_P20_C20_T25_V20,V_GIVEN_PCT,2026,1473357,17343,44417,229722,1181875,0.28081282383419687,0.1676884828320631,1.6746100810955853,0.11312434100213375,0.16273908204678814,0.11807374178740873,0.011771077885400483,0.007029145481854172,0.004741932403546312,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2016,1460423,132775,155269,176618,995761,0.46095388204579857,0.21185163476609173,2.1758334909935626,0.24910224727970684,0.15064923544348713,0.31030464660231144,0.09091544025258436,0.04178419011790702,0.04913125013467733,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2017,1382139,128702,149483,168685,935269,0.46264895662958105,0.21516432138880387,2.1502122361335654,0.24748463524077718,0.15280075075591917,0.3098482058736619,0.09311798596233808,0.04330641617488863,0.04981156978744945,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2018,1331985,126491,147434,159546,898514,0.46177238295153783,0.21474491079103744,2.15032980875098,0.2470274721605004,0.15079107044969095,0.3109813125018469,0.0949642826308104,0.044162659255498324,0.05080162337531208,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2019,1319935,113235,132710,161991,911999,0.4604078147553315,0.20851481322943932,2.208034084603484,0.25189300152589217,0.15083101332414642,0.30957680143118504,0.08578831533370962,0.038852803918158436,0.04693551141555118,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2020,1312909,124906,145826,157821,884356,0.46136400573260644,0.2153439423448236,2.142451748161267,0.24602006338778284,0.1514339694696774,0.30993003626292903,0.09513682974219843,0.04440558804829488,0.050731241693903556,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2021,1303692,119611,138007,156357,889717,0.4642959731074692,0.21168190032615067,2.1933664257175565,0.25261407278131853,0.1494703051600556,0.31482566794741357,0.09174789750953447,0.04182971729382576,0.04991818021570871,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2022,1292083,116628,135718,155101,884636,0.4621749502666973,0.21030305328682444,2.1976616270822955,0.2518718969798729,0.14917330055581363,0.3130016497108837,0.09026355118053561,0.0410725427737359,0.04919100840679971,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2023,1282684,103634,123507,155856,899687,0.4562540448443918,0.2023023597394214,2.255307577390974,0.2539516851049704,0.14765480894667485,0.308599235897717,0.08079464622619445,0.035824225057435745,0.044970421168758705,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2024,1276788,126287,146453,153567,850481,0.46303072523282246,0.21918595726150308,2.1125017816738905,0.24384476797131938,0.15294786703424537,0.31008285819857706,0.09890992083258927,0.046821224810620364,0.05208869602196891,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2025,1271994,105031,127253,153719,885991,0.4521663136505312,0.2034207708526927,2.222812900350121,0.24874554279783853,0.14784795760356254,0.30431835604696866,0.08257193037074075,0.037147494671159506,0.04542443569958124,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2026,1369598,130450,151030,166919,921199,0.46344322864857185,0.21712137430107228,2.134489200524018,0.24632185434749956,0.1534015612277345,0.3100416674208374,0.09524692647039497,0.04462281957060818,0.05062410689978679,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2016,1503142,34615,98160,186802,1183565,0.26070419883261153,0.14730278310365888,1.7698524993187033,0.11340141572895265,0.13631530823494728,0.12438889059766425,0.023028429782415767,0.013011496602841453,0.010016933179574314,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2017,1408821,33434,95268,174447,1105672,0.25977840282202297,0.14755671586383223,1.7605325606579016,0.11222168695819074,0.1362740495219585,0.12350435330006446,0.02373190064600116,0.013479955540914664,0.010251945105086495,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2018,1370135,32827,93664,167487,1076157,0.2595204401894206,0.14620019195188796,1.7751032794459287,0.11332024823753264,0.1346743923502224,0.1248460478391982,0.0239589529498918,0.013497216318235984,0.010461736631655815,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2019,1358203,29915,83320,171017,1073951,0.2641851017794851,0.14793959371316365,1.7857633318346606,0.11624550806632147,0.1373665829161874,0.12681851886329773,0.02202542624335243,0.012333899935510439,0.00969152630784199,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2020,1351632,32380,92526,165388,1061338,0.25923494467839814,0.14631793269173857,1.771723669883665,0.11291701198665957,0.13482065269669022,0.12441429198170792,0.023956224771239508,0.01352142276950701,0.010434802001732498,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2021,1342454,31585,88026,167536,1055307,0.26406434190835293,0.14832612514097318,1.7802955592440577,0.11573821676737975,0.13700532284193473,0.1270590190664182,0.02352780802917642,0.013215675288864233,0.010312132740312186,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2022,1332139,30155,86473,165877,1049634,0.25855712178893575,0.14715581482112602,1.7570295954884463,0.11140130696780973,0.13646688512074345,0.1220902366681923,0.022636526668763545,0.012883406589671412,0.009753120079092133,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2023,1323670,27403,76231,167333,1052703,0.2644209429337862,0.14711823944034388,1.7973362374351163,0.11730270349344232,0.1371541495496854,0.1272667933841008,0.020702289845656394,0.011518317727349413,0.00918397211830698,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2024,1316820,32557,93730,160891,1029642,0.2578016739648578,0.14690542367217996,1.7548819337000334,0.11089625029267786,0.13514199102418833,0.12265968294066948,0.024723956197506114,0.014088672133844102,0.010635284063662011,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2025,1312906,27321,77710,166036,1041839,0.2601232017213965,0.14727406227102322,1.766252642931116,0.11284913945037331,0.13746124392010764,0.12266195780128888,0.020809562908540292,0.011781758963998823,0.009027803944541469,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2026,1411498,33958,96492,175206,1105842,0.260314296665389,0.14818582810602637,1.756674710345008,0.11212846855936265,0.13676770893830675,0.12354658772708227,0.024058128314740794,0.013695266501568645,0.010362861813172149,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2016,1462382,7860,26450,179951,1248121,0.22908772952491985,0.12842813984307794,1.7837814189696628,0.10065958968184191,0.12600975300965217,0.10307797651526768,0.005374792632841487,0.003013145319086261,0.0023616473137552264,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2017,1392260,7612,25590,169532,1189526,0.22926329739172338,0.12723485555858818,1.8018906563394799,0.1020284418331352,0.12474228472957004,0.10452101266215334,0.005467369600505653,0.003034240496930347,0.002433129103575306,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2018,1332392,7335,25203,157595,1142259,0.22542872948552461,0.1237848921338465,1.821132818387662,0.10164383735167812,0.12124053932210849,0.10418819016341613,0.005505136626458279,0.0030229187958581987,0.0024822178306000806,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2019,1319218,6812,22831,162981,1126594,0.22980130216239922,0.12870730993664428,1.785456492529586,0.10109399222575494,0.12638349843940833,0.10341780372299089,0.005163665141015359,0.0028920699902911773,0.0022715951507241814,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2020,1312892,7314,24800,166935,1113843,0.22775113657594817,0.1327215033681369,1.7160078118179718,0.09502963320781127,0.13033874723019914,0.09741238934574903,0.005570907584172956,0.00324643486224636,0.0023244727219265955,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2021,1304537,7117,24206,162477,1110737,0.22721322989496537,0.1300032118675055,1.7477508950050615,0.09721001802745988,0.12761169764077365,0.09960153225419172,0.005455575426377327,0.0031214834116057074,0.00233409201477162,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2022,1293526,6691,23186,151332,1112317,0.22395153462529704,0.1221645332215974,1.8331960080350456,0.10178700140369965,0.11975793911125637,0.10419359551404067,0.005172683038454581,0.0028216748322505043,0.0023510082062040763,true
