candidate_q_vector_id,W,K,qP,qC,qT,qV,changed_layer,changed_q,role,profile_type,step_id,removed_year,N,n11,n10,n01,n00,anchor_true_count,target_true_count,child_true_count,retention,target_marginal_rate,nonanchor_target_rate,lift,delta,delta_nonanchor
W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2020,1295876,7314,24800,166168,1097594,32114,173482,7314,0.22775113657594817,0.1338723766780155,0.13148678311264306,1.7012556453205139,0.09387875989793268,0.09626435346330511
W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2021,1287215,7117,24206,161753,1094139,31323,168870,7117,0.22721322989496537,0.13119020521047378,0.12879531042478176,1.7319374531843894,0.09602302468449159,0.0984179194701836
W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2022,1275188,6691,23186,150603,1094708,29877,157294,6691,0.22395153462529704,0.12334965510967795,0.12093605533075673,1.8155829817778382,0.1006018795156191,0.10301547929454032
W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2023,1266068,6103,21047,150965,1087953,27150,157068,6103,0.22478821362799264,0.12405968715740387,0.12185229369498224,1.8119360025693674,0.10072852647058878,0.1029359199330104
W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2024,1259439,7358,24897,161342,1065842,32255,168700,7358,0.22811967136878003,0.1339485278763005,0.13147335688861653,1.7030397794251626,0.09417114349247954,0.0966463144801635
W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2025,1254462,6658,20374,160618,1066812,27032,167276,6658,0.24630068067475586,0.13334481235780757,0.13085715682360705,1.8470960836020445,0.11295586831694829,0.11544352385114881
W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2026,1351771,7740,25916,172789,1145326,33656,180529,7740,0.2299738531019729,0.13354998738691687,0.1310879551480713,1.722005801735494,0.09642386571505604,0.0988858979539016
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2016,1460423,80686,80439,228707,1070591,161125,309393,80686,0.500766485647789,0.21185163476609173,0.17602351423614906,2.3637603089572194,0.2889148508816973,0.32474297141164
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2017,1382139,78457,77742,218930,1007010,156199,297387,78457,0.5022887470470362,0.21516432138880387,0.17858133350734945,2.334442549791496,0.2871244256582323,0.32370741353968674
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2018,1331985,77492,76801,208545,969147,154293,286037,77492,0.5022392461096744,0.21474491079103744,0.17707940616052414,2.33877135555678,0.287494335318637,0.32515983994915026
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2019,1319935,68678,68067,206548,976642,136745,275226,68678,0.5022340853413287,0.20851481322943932,0.1745687505810563,2.4086254475776516,0.2937192721118894,0.32766533476027243
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2020,1312909,76558,76357,206169,953825,152915,282727,76558,0.5006572278716934,0.2153439423448236,0.17773281585939238,2.324919022193838,0.28531328552686985,0.32292441201230104
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2021,1303692,72809,70918,203159,956806,143727,275968,72809,0.5065784438553647,0.21168190032615067,0.1751423534330777,2.3931117543580704,0.294896543529214,0.33143609042228694
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2022,1292083,71569,71363,200160,948991,142932,271729,71569,0.5007206223938656,0.21030305328682444,0.1741807647558937,2.3809479442552437,0.2904175691070412,0.3265398576379719
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2023,1282684,61525,63059,197965,960135,124584,259490,61525,0.4938435112052912,0.2023023597394214,0.17093946982125896,2.441115920948197,0.2915411514658698,0.3229040413840322
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2024,1276788,77697,76757,202157,920177,154454,279854,77697,0.5030429771970942,0.21918595726150308,0.1801219601295158,2.2950511222620493,0.28385701993559115,0.3229210170675784
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2025,1271994,61772,64395,196978,948849,126167,258750,61772,0.48960504727860693,0.2034207708526927,0.17190902291532667,2.4068586763598234,0.28618427642591426,0.31769602436328026
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2026,1369598,79617,78492,217752,993737,158109,297369,79617,0.503557672238772,0.21712137430107228,0.17973914744582906,2.319245048350291,0.28643629793769976,0.32381852479294293
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2016,1460423,21757,58929,194419,1185318,80686,216176,21757,0.2696502491138488,0.14802286734733705,0.1409101879561105,1.8216796765672152,0.12162738176651172,0.12874006115773828
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2017,1382139,21084,57373,183230,1120452,78457,204314,21084,0.26873319142970037,0.14782449522081353,0.14054807844244224,1.8179205755330259,0.12090869620888683,0.12818511298725813
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2018,1331985,20837,56655,174960,1079533,77492,195797,20837,0.2688922727507356,0.14699640010961085,0.13946670089031984,1.8292439308053163,0.12189587264112473,0.12942557186041573
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2019,1319935,18700,49978,177583,1073674,68678,196283,18700,0.27228515681877746,0.14870656509600852,0.1419236815458375,1.8310231067672342,0.12357859172276894,0.13036147527293995
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2020,1312909,20536,56022,172569,1063782,76558,193105,20536,0.268241072128321,0.1470817855616802,0.13957929422955132,1.8237545261226888,0.1211592865666408,0.12866177789876967
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2021,1303692,19893,52916,174453,1056430,72809,194346,19893,0.27322171709541404,0.14907355418304324,0.14172996133669893,1.8327980344517227,0.1241481629123708,0.1314917557587151
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2022,1292083,19134,52435,172003,1048511,71569,191137,19134,0.2673503891349607,0.14792935128780427,0.14092669154143253,1.8072842664929731,0.11942103784715641,0.12642369759352814
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2023,1282684,16946,44579,172771,1048388,61525,189717,16946,0.2754327509142625,0.14790626529994916,0.14148116666216276,1.862211518597226,0.12752648561431335,0.13395158425209974
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2024,1276788,20775,56922,167796,1031295,77697,188571,20775,0.2673848411135565,0.1476917076288311,0.13993600152115226,1.8104255506716067,0.11969313348472538,0.12744883959240422
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2025,1271994,16466,45306,171850,1038372,61772,188316,16466,0.2665609013792657,0.14804786815032148,0.14199874072690796,1.8005048279966527,0.11851303322894421,0.12456216065235773
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2026,1369598,21442,58175,182556,1107425,79617,203998,21442,0.2693143424143085,0.14894735535536704,0.14151836344876398,1.8081176518492932,0.12036698705894147,0.12779597896554454
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2016,1442412,6106,15441,180922,1239943,21547,187028,6106,0.2833805170093284,0.1296633694117908,0.12733229406030833,2.1855094333493352,0.15371714759753763,0.1560482229490201
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2017,1374091,5926,14993,170631,1182541,20919,176557,5926,0.2832831397294326,0.1284900345028095,0.12609705196383017,2.20470903308255,0.1547931052266231,0.15718608776560242
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2018,1314807,5756,14885,158668,1135498,20641,164424,5756,0.27886245821423383,0.12505561652774894,0.12260251003348875,2.2299075080114954,0.1538068416864849,0.15625994818074507
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2019,1302791,5238,13278,163814,1120461,18516,169052,5238,0.2828904731043422,0.12976141222959017,0.12755367814525706,2.1800816455651457,0.153129060874752,0.15533679495908512
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2020,1295876,5715,14629,167767,1107765,20344,173482,5715,0.2809182068423122,0.1338723766780155,0.131527080465249,2.0984030747281457,0.14704583016429673,0.14939112637706323
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2021,1287215,5527,14181,163343,1104164,19708,168870,5527,0.28044448954739193,0.13119020521047378,0.12886950525717017,2.1376938095146922,0.14925428433691815,0.15157498429022176
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2022,1275188,5232,13718,152062,1104176,18950,157294,5232,0.27609498680738787,0.12334965510967795,0.1210455343653034,2.2383117858083543,0.15274533169770993,0.15504945244208446
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2023,1266068,4702,12074,152366,1096926,16776,157068,4702,0.28028135431568907,0.12405968715740387,0.12196187920838363,2.2592460188947197,0.1562216671582852,0.15831947510730543
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2024,1259439,5792,14775,162908,1075964,20567,168700,5792,0.2816161812612437,0.1339485278763005,0.1314970392421493,2.102420875586719,0.14766765338494323,0.1501191420190944
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2025,1254462,5051,11218,162225,1075968,16269,167276,5051,0.31046776077202043,0.13334481235780757,0.1310175392689185,2.3283077555273337,0.17712294841421286,0.17945022150310194
W250_K3_P10_C20_T20_V20,250,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2026,1351771,6015,15218,174514,1156024,21233,180529,6015,0.2832854518909245,0.13354998738691687,0.13116047794200542,2.121194149350226,0.14973546450400765,0.1521249739489191
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2016,1460423,108522,117039,200871,1033991,225561,309393,108522,0.4811204064532432,0.21185163476609173,0.16266675952454607,2.271025224726044,0.26926877168715146,0.31845364692869715
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2017,1382139,105340,112864,192047,971888,218204,297387,105340,0.4827592528092977,0.21516432138880387,0.16499804542349875,2.243677063619425,0.26759493142049384,0.31776120738579894
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2018,1331985,103788,111374,182249,934574,215162,286037,103788,0.48237142246307435,0.21474491079103744,0.16318521377156453,2.246253104142045,0.2676265116720369,0.3191862086915098
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2019,1319935,92410,99557,182816,945152,191967,275226,92410,0.4813848213495028,0.20851481322943932,0.1620755198729042,2.3086360815037676,0.27287000812006346,0.3193093014765986
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2020,1312909,102448,110416,180279,919766,212864,282727,102448,0.48128382441371015,0.2153439423448236,0.1638832956833584,2.2349540886692103,0.2659398820688865,0.31740052873035174
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2021,1303692,97894,103685,178074,924039,201579,275968,97894,0.48563590453370636,0.21168190032615067,0.1615750834986975,2.2941777439897257,0.27395400420755567,0.3240608210350089
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2022,1292083,95767,103072,175962,917282,198839,271729,95767,0.48163086718400316,0.21030305328682444,0.1609540047784392,2.290175342947232,0.27132781389717875,0.3206768624055639
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2023,1282684,83842,92213,175648,930981,176055,259490,83842,0.47622617931896283,0.2023023597394214,0.1587234746242869,2.3540317568829803,0.2739238195795414,0.3175027046946759
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2024,1276788,103804,111047,176050,885887,214851,279854,103804,0.48314413244527604,0.21918595726150308,0.16578196258346775,2.2042659049952444,0.26395817518377296,0.3173621698618083
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2025,1271994,84572,95106,174178,918138,179678,258750,84572,0.47068645020536737,0.2034207708526927,0.15945751961886487,2.3138563885701493,0.26726567935267465,0.3112289305865025
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2026,1369598,106833,114017,190536,958212,220850,297369,106833,0.48373556712700927,0.21712137430107228,0.16586405373502283,2.2279500057706674,0.266614192825937,0.31787151339198644
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2016,1460423,28562,79960,187614,1164287,108522,216176,28562,0.26319087373988687,0.14802286734733705,0.1387779134714746,1.7780419907844847,0.11516800639254982,0.12441296026841225
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2017,1382139,27634,77706,176680,1100119,105340,204314,27634,0.2623314980064553,0.14782449522081353,0.13837730136066836,1.7746145360726338,0.11450700278564174,0.12395419664578691
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2018,1331985,27201,76587,168596,1059601,103788,195797,27201,0.26208232165568274,0.14699640010961085,0.13727113809918115,1.782916598367414,0.11508592154607189,0.12481118355650159
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2019,1319935,24610,67800,171673,1055852,92410,196283,24610,0.2663131695703928,0.14870656509600852,0.13985295615160587,1.7908635667729575,0.11760660447438429,0.12646021341878694
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2020,1312909,26787,75661,166318,1044143,102448,193105,26787,0.26146923317195064,0.1470817855616802,0.13740054409022678,1.7777132101942081,0.11438744761027045,0.12406868908172386
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2021,1303692,26113,71781,168233,1037565,97894,194346,26113,0.2667477067031687,0.14907355418304324,0.13952005228073028,1.7893697387508227,0.11767415252012547,0.12722765442243844
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2022,1292083,25021,70746,166116,1030200,95767,191137,25021,0.2612695396117661,0.14792935128780427,0.13885628880663636,1.7661778229761351,0.11334018832396181,0.12241325080512971
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2023,1282684,22466,61376,167251,1031591,83842,189717,22466,0.2679563941699864,0.14790626529994916,0.13951046092812897,1.81166358048849,0.12005012887003724,0.12844593324185744
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2024,1276788,27035,76769,161536,1011448,103804,188571,27035,0.2604427575045278,0.1476917076288311,0.13771372840550256,1.7634216685953354,0.11275104987569667,0.12272902909902522
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2025,1271994,22122,62450,166194,1021228,84572,188316,22122,0.2615759352977345,0.14804786815032148,0.13996203540106214,1.766833515171873,0.11352806714741301,0.12161389989667235
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2026,1369598,28069,78764,175929,1086836,106833,203998,28069,0.26273716922673707,0.14894735535536704,0.13932045946791366,1.7639599481298869,0.11378981387137002,0.1234167097588234
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2016,1442412,7140,21154,179888,1234230,28294,187028,7140,0.25235032162295895,0.1296633694117908,0.1272086204970165,1.9461959284856571,0.12268695221116815,0.12514170112594244
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2017,1374091,6929,20494,169628,1177040,27423,176557,6929,0.25267111548699994,0.1284900345028095,0.12596126142449363,1.9664646870452445,0.12418108098419045,0.12670985406250632
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2018,1314807,6688,20261,157736,1130122,26949,164424,6688,0.24817247393224237,0.12505561652774894,0.1224793416665502,1.9844968248761117,0.12311685740449343,0.12569313226569218
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2019,1302791,6160,18211,162892,1115528,24371,169052,6160,0.2527594271880514,0.12976141222959017,0.12741665493343346,1.947878208514236,0.12299801495846122,0.12534277225461793
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2020,1295876,6651,19899,166831,1102495,26550,173482,6651,0.2505084745762712,0.1338723766780155,0.13143274462194898,1.871248429231851,0.11663609789825569,0.1190757299543222
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2021,1287215,6463,19420,162407,1098925,25883,168870,6463,0.24970057566742648,0.13119020521047378,0.128758328497176,1.9033477024204795,0.1185103704569527,0.12094224717025048
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2022,1275188,6085,18695,151209,1099199,24780,157294,6085,0.24556093623890235,0.12334965510967795,0.12092772918919265,1.9907711620316948,0.1222112811292244,0.1246332070497097
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2023,1266068,5538,16709,151530,1092291,22247,157068,5538,0.24893244032903314,0.12405968715740387,0.12182621132783576,2.006553829312771,0.12487275317162927,0.1271062290011974
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2024,1259439,6726,20044,161974,1070695,26770,168700,6726,0.25125140082181546,0.1339485278763005,0.13140104926788942,1.8757309602823142,0.11730287294551497,0.11985035155392604
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2025,1254462,5990,15879,161286,1071307,21869,167276,5990,0.27390369930037956,0.13334481235780757,0.13085097838459248,2.0541009016939236,0.140558886942572,0.14305272091578708
W250_K3_P15_C20_T20_V20,250,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2026,1351771,7030,20774,173499,1150468,27804,180529,7030,0.25284131779600055,0.13354998738691687,0.13104480700802965,1.8932335580345399,0.11929133040908368,0.12179651078797091
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2016,1460423,154563,194551,154830,956479,349114,309393,154563,0.44272930905091173,0.21185163476609173,0.13932218671854543,2.0898083205245745,0.23087767428482,0.30340712233236633
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2017,1382139,149638,187012,147749,897740,336650,297387,149638,0.4444913114510619,0.21516432138880387,0.1413204730035419,2.0658225703129567,0.22932699006225804,0.30317083844752
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2018,1331985,146901,184336,139136,861612,331237,286037,146901,0.44349212195497484,0.21474491079103744,0.1390320040609624,2.065204340914627,0.2287472111639374,0.30446011789401245
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2019,1319935,132318,167031,142908,877678,299349,275226,132318,0.44201918162412435,0.20851481322943932,0.14002543636694997,2.119845466987271,0.23350436839468502,0.3019937452571744
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2020,1312909,144786,182050,137941,848132,326836,282727,144786,0.44299281596886514,0.2153439423448236,0.13988923740940074,2.0571408285054726,0.22764887362404154,0.3031035785594644
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2021,1303692,139039,173348,136929,854376,312387,275968,139039,0.44508574300467046,0.21168190032615067,0.1381300407039206,2.102615964420675,0.2334038426785198,0.30695570230074987
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2022,1292083,135301,169111,136428,851243,304412,271729,135301,0.4444667095909491,0.21030305328682444,0.13813101731244515,2.1134581863857087,0.23416365630412464,0.30633569227850393
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2023,1282684,121794,155878,137696,867316,277672,259490,121794,0.43862542856319686,0.2023023597394214,0.13700930934158,2.168167633477805,0.23632306882377546,0.30161611922161685
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2024,1276788,146271,182635,133583,814299,328906,279854,146271,0.4447197679580184,0.21918595726150308,0.14092787920859348,2.0289610407268874,0.2255338106965153,0.30379188874942487
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2025,1271994,123465,160660,135285,852584,284125,258750,123465,0.43454465464144304,0.2034207708526927,0.13694629551084203,2.1361862548250734,0.23112388378875035,0.297598359130601
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2026,1369598,151554,188898,145815,883331,340452,297369,151554,0.44515526417821016,0.21712137430107228,0.14168543627434785,2.050259978370134,0.22803388987713788,0.30346982790386234
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2016,1460423,40068,114495,176108,1129752,154563,216176,40068,0.259234098717028,0.14802286734733705,0.13485978588822692,1.7513111545713593,0.11121123136969097,0.1243743128288011
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2017,1382139,38640,110998,165674,1066827,149638,204314,38640,0.2582231786043652,0.14782449522081353,0.13442098627100504,1.7468226643943086,0.11039868338355169,0.12380219233336018
W250_K3_P25_C20_T20_V20,250,3,0.25,0.2,0.2,0.2,P,0.25,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2018,1331985,37887,109014,157910,1027174,146901,195797,37887,0.2579083872812302,0.14699640010961085,0.13324793854275307,1.7545217916147307,0.11091198717161938,0.12466044873847715
