gate_id,candidate_cell_id,state_line,metric_id,operator,threshold,observed_value,status,evidence_check_id,fail_closed,zero_tolerance
s_pct_bridged_day_ratio,r2_s_pct_w120_qt25_primary__d1__g2,S_PCT,bridged_day_ratio,<=,0.3,0.04007198033707865,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w120_qt25_primary__d2__g0,S_PCT,bridged_day_ratio,<=,0.3,0.0,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w120_qt25_primary__d2__g1,S_PCT,bridged_day_ratio,<=,0.3,0.009528030135165079,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w120_qt25_primary__d2__g2,S_PCT,bridged_day_ratio,<=,0.3,0.01900005428586939,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w120_qt25_primary__d3__g0,S_PCT,bridged_day_ratio,<=,0.3,0.0,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w120_qt25_primary__d3__g1,S_PCT,bridged_day_ratio,<=,0.3,0.006103978109871606,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w120_qt25_primary__d3__g2,S_PCT,bridged_day_ratio,<=,0.3,0.01198475926567371,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_q20_shared__d1__g0,S_PCT,bridged_day_ratio,<=,0.3,0.0,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_q20_shared__d1__g1,S_PCT,bridged_day_ratio,<=,0.3,0.016965456930476606,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_q20_shared__d1__g2,S_PCT,bridged_day_ratio,<=,0.3,0.03834931221342226,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_q20_shared__d2__g0,S_PCT,bridged_day_ratio,<=,0.3,0.0,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_q20_shared__d2__g1,S_PCT,bridged_day_ratio,<=,0.3,0.007053469852104664,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_q20_shared__d2__g2,S_PCT,bridged_day_ratio,<=,0.3,0.01736033830402849,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_q20_shared__d3__g0,S_PCT,bridged_day_ratio,<=,0.3,0.0,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_q20_shared__d3__g1,S_PCT,bridged_day_ratio,<=,0.3,0.0034998409163219855,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_q20_shared__d3__g2,S_PCT,bridged_day_ratio,<=,0.3,0.008811959087332809,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_qt25_primary__d1__g0,S_PCT,bridged_day_ratio,<=,0.3,0.0,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_qt25_primary__d1__g1,S_PCT,bridged_day_ratio,<=,0.3,0.02053356546674177,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_qt25_primary__d1__g2,S_PCT,bridged_day_ratio,<=,0.3,0.04465021573665584,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_qt25_primary__d2__g0,S_PCT,bridged_day_ratio,<=,0.3,0.0,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_qt25_primary__d2__g1,S_PCT,bridged_day_ratio,<=,0.3,0.00995301681503462,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_qt25_primary__d2__g2,S_PCT,bridged_day_ratio,<=,0.3,0.022546897546897548,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_qt25_primary__d3__g0,S_PCT,bridged_day_ratio,<=,0.3,0.0,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_qt25_primary__d3__g1,S_PCT,bridged_day_ratio,<=,0.3,0.005425676214792946,passed,s_pct_bridged_day_ratio,True,False
s_pct_bridged_day_ratio,r2_s_pct_w250_qt25_primary__d3__g2,S_PCT,bridged_day_ratio,<=,0.3,0.0121135845197829,passed,s_pct_bridged_day_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_q20_shared__d1__g0,S_PCT,merge_ratio,<=,0.7,0.0,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_q20_shared__d1__g1,S_PCT,merge_ratio,<=,0.7,0.04726651480637813,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_q20_shared__d1__g2,S_PCT,merge_ratio,<=,0.7,0.07133112453712727,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_q20_shared__d2__g0,S_PCT,merge_ratio,<=,0.7,0.0,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_q20_shared__d2__g1,S_PCT,merge_ratio,<=,0.7,0.03292181069958848,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_q20_shared__d2__g2,S_PCT,merge_ratio,<=,0.7,0.04881450488145049,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_q20_shared__d3__g0,S_PCT,merge_ratio,<=,0.7,0.0,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_q20_shared__d3__g1,S_PCT,merge_ratio,<=,0.7,0.024984765386959172,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_q20_shared__d3__g2,S_PCT,merge_ratio,<=,0.7,0.032555282555282554,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_qt25_primary__d1__g0,S_PCT,merge_ratio,<=,0.7,0.0,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_qt25_primary__d1__g1,S_PCT,merge_ratio,<=,0.7,0.0562465450525152,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_qt25_primary__d1__g2,S_PCT,merge_ratio,<=,0.7,0.08732313848792339,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_qt25_primary__d2__g0,S_PCT,merge_ratio,<=,0.7,0.0,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_qt25_primary__d2__g1,S_PCT,merge_ratio,<=,0.7,0.03683402762552072,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_qt25_primary__d2__g2,S_PCT,merge_ratio,<=,0.7,0.05635062611806798,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_qt25_primary__d3__g0,S_PCT,merge_ratio,<=,0.7,0.0,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_qt25_primary__d3__g1,S_PCT,merge_ratio,<=,0.7,0.029575504523312455,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w120_qt25_primary__d3__g2,S_PCT,merge_ratio,<=,0.7,0.04486047333097845,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_q20_shared__d1__g0,S_PCT,merge_ratio,<=,0.7,0.0,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_q20_shared__d1__g1,S_PCT,merge_ratio,<=,0.7,0.03860098101940712,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_q20_shared__d1__g2,S_PCT,merge_ratio,<=,0.7,0.06628621597892889,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_q20_shared__d2__g0,S_PCT,merge_ratio,<=,0.7,0.0,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_q20_shared__d2__g1,S_PCT,merge_ratio,<=,0.7,0.02332814930015552,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_q20_shared__d2__g2,S_PCT,merge_ratio,<=,0.7,0.040792079207920794,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_q20_shared__d3__g0,S_PCT,merge_ratio,<=,0.7,0.0,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_q20_shared__d3__g1,S_PCT,merge_ratio,<=,0.7,0.015492957746478873,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_q20_shared__d3__g2,S_PCT,merge_ratio,<=,0.7,0.027797576621525304,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_qt25_primary__d1__g0,S_PCT,merge_ratio,<=,0.7,0.0,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_qt25_primary__d1__g1,S_PCT,merge_ratio,<=,0.7,0.056894447834045146,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_qt25_primary__d1__g2,S_PCT,merge_ratio,<=,0.7,0.09339263024142312,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_qt25_primary__d2__g0,S_PCT,merge_ratio,<=,0.7,0.0,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_qt25_primary__d2__g1,S_PCT,merge_ratio,<=,0.7,0.03699255344703339,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_qt25_primary__d2__g2,S_PCT,merge_ratio,<=,0.7,0.060650887573964495,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_qt25_primary__d3__g0,S_PCT,merge_ratio,<=,0.7,0.0,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_qt25_primary__d3__g1,S_PCT,merge_ratio,<=,0.7,0.025252525252525252,passed,s_pct_merge_ratio,True,False
s_pct_merge_ratio,r2_s_pct_w250_qt25_primary__d3__g2,S_PCT,merge_ratio,<=,0.7,0.04148557882259976,passed,s_pct_merge_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_q20_shared__d1__g0,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_q20_shared__d1__g1,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_q20_shared__d1__g2,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_q20_shared__d2__g0,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_q20_shared__d2__g1,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_q20_shared__d2__g2,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_q20_shared__d3__g0,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_q20_shared__d3__g1,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_q20_shared__d3__g2,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_qt25_primary__d1__g0,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_qt25_primary__d1__g1,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_qt25_primary__d1__g2,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_qt25_primary__d2__g0,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_qt25_primary__d2__g1,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_qt25_primary__d2__g2,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_qt25_primary__d3__g0,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_qt25_primary__d3__g1,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w120_qt25_primary__d3__g2,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_q20_shared__d1__g0,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_q20_shared__d1__g1,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_q20_shared__d1__g2,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_q20_shared__d2__g0,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_q20_shared__d2__g1,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_q20_shared__d2__g2,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_q20_shared__d3__g0,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_q20_shared__d3__g1,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_q20_shared__d3__g2,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_qt25_primary__d1__g0,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_qt25_primary__d1__g1,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_qt25_primary__d1__g2,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_qt25_primary__d2__g0,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_qt25_primary__d2__g1,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_qt25_primary__d2__g2,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_qt25_primary__d3__g0,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_qt25_primary__d3__g1,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_open_event_ratio,r2_s_pct_w250_qt25_primary__d3__g2,S_PCT,open_event_ratio,<=,0.1,0.0,passed,s_pct_open_event_ratio,True,False
s_pct_nonzero_years,r2_s_pct_w120_q20_shared__d1__g0,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_q20_shared__d1__g1,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_q20_shared__d1__g2,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_q20_shared__d2__g0,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_q20_shared__d2__g1,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_q20_shared__d2__g2,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_q20_shared__d3__g0,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_q20_shared__d3__g1,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_q20_shared__d3__g2,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_qt25_primary__d1__g0,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_qt25_primary__d1__g1,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_qt25_primary__d1__g2,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_qt25_primary__d2__g0,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_qt25_primary__d2__g1,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_qt25_primary__d2__g2,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_qt25_primary__d3__g0,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_qt25_primary__d3__g1,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w120_qt25_primary__d3__g2,S_PCT,nonzero_years,>=,8.0,11.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_q20_shared__d1__g0,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_q20_shared__d1__g1,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_q20_shared__d1__g2,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_q20_shared__d2__g0,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_q20_shared__d2__g1,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_q20_shared__d2__g2,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_q20_shared__d3__g0,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_q20_shared__d3__g1,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_q20_shared__d3__g2,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_qt25_primary__d1__g0,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_qt25_primary__d1__g1,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_qt25_primary__d1__g2,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_qt25_primary__d2__g0,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_qt25_primary__d2__g1,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_qt25_primary__d2__g2,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_qt25_primary__d3__g0,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_qt25_primary__d3__g1,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_nonzero_years,r2_s_pct_w250_qt25_primary__d3__g2,S_PCT,nonzero_years,>=,8.0,10.0,passed,s_pct_nonzero_years,True,False
s_pct_max_year_share,r2_s_pct_w120_q20_shared__d1__g0,S_PCT,max_year_share,<=,0.35,0.1623529411764706,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_q20_shared__d1__g1,S_PCT,max_year_share,<=,0.35,0.1611617312072893,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_q20_shared__d1__g2,S_PCT,max_year_share,<=,0.35,0.1598129019684272,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_q20_shared__d2__g0,S_PCT,max_year_share,<=,0.35,0.1742449385994026,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_q20_shared__d2__g1,S_PCT,max_year_share,<=,0.35,0.1700960219478738,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_q20_shared__d2__g2,S_PCT,max_year_share,<=,0.35,0.1691073919107392,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_q20_shared__d3__g0,S_PCT,max_year_share,<=,0.35,0.1807372175980975,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_q20_shared__d3__g1,S_PCT,max_year_share,<=,0.35,0.17794028031687995,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_q20_shared__d3__g2,S_PCT,max_year_share,<=,0.35,0.1769041769041769,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_qt25_primary__d1__g0,S_PCT,max_year_share,<=,0.35,0.16621040281579977,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_qt25_primary__d1__g1,S_PCT,max_year_share,<=,0.35,0.16487009397457159,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_qt25_primary__d1__g2,S_PCT,max_year_share,<=,0.35,0.16278405030727455,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_qt25_primary__d2__g0,S_PCT,max_year_share,<=,0.35,0.17282907246989224,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_qt25_primary__d2__g1,S_PCT,max_year_share,<=,0.35,0.17123437842578382,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_qt25_primary__d2__g2,S_PCT,max_year_share,<=,0.35,0.16949910554561717,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_qt25_primary__d3__g0,S_PCT,max_year_share,<=,0.35,0.18000675447483958,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_qt25_primary__d3__g1,S_PCT,max_year_share,<=,0.35,0.17884481558803061,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w120_qt25_primary__d3__g2,S_PCT,max_year_share,<=,0.35,0.17802896503002472,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_q20_shared__d1__g0,S_PCT,max_year_share,<=,0.35,0.21626049559696908,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_q20_shared__d1__g1,S_PCT,max_year_share,<=,0.35,0.21667732992109193,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_q20_shared__d1__g2,S_PCT,max_year_share,<=,0.35,0.21597892888498682,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_q20_shared__d2__g0,S_PCT,max_year_share,<=,0.35,0.21829916476841307,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_q20_shared__d2__g1,S_PCT,max_year_share,<=,0.35,0.2192846034214619,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_q20_shared__d2__g2,S_PCT,max_year_share,<=,0.35,0.21821782178217822,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_q20_shared__d3__g0,S_PCT,max_year_share,<=,0.35,0.22676837725381416,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_q20_shared__d3__g1,S_PCT,max_year_share,<=,0.35,0.223943661971831,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_q20_shared__d3__g2,S_PCT,max_year_share,<=,0.35,0.22380612972202424,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_qt25_primary__d1__g0,S_PCT,max_year_share,<=,0.35,0.21072301279287048,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_qt25_primary__d1__g1,S_PCT,max_year_share,<=,0.35,0.212019524100061,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_qt25_primary__d1__g2,S_PCT,max_year_share,<=,0.35,0.2136277001270648,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_qt25_primary__d2__g0,S_PCT,max_year_share,<=,0.35,0.21808510638297873,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_qt25_primary__d2__g1,S_PCT,max_year_share,<=,0.35,0.2159500360317079,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_qt25_primary__d2__g2,S_PCT,max_year_share,<=,0.35,0.21572978303747534,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_qt25_primary__d3__g0,S_PCT,max_year_share,<=,0.35,0.23467070401211204,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_qt25_primary__d3__g1,S_PCT,max_year_share,<=,0.35,0.23232323232323232,passed,s_pct_max_year_share,True,False
s_pct_max_year_share,r2_s_pct_w250_qt25_primary__d3__g2,S_PCT,max_year_share,<=,0.35,0.23231924140655869,passed,s_pct_max_year_share,True,False
