candidate_cell_id,metric_id,independent_value,production_value,status
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_nonconfirmed_ratio,0.03398058252427184,0.03398058252427184,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_max_single_gap,2,2,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_top_zone_share,0.005025125628140704,0.005025125628140704,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_merge_ratio,0.03333333333333333,0.03333333333333333,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_revision_count,29,29,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_mega_zone_concentration,0.04195561719833565,0.04195561719833565,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_open_ratio,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_active_pending,0,0,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_gap_pending,0,0,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_reentry_pending,0,0,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_confirmed_coverage,0.0018531748090617986,0.0018531748090617986,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_events_per_security_mean,1.7463617463617465,1.7463617463617465,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_events_per_security_median,1.0,1.0,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_events_per_security_q90,3,3,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_events_per_security_max,6,6,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_events_per_year,84.0,84.0,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_nonzero_years,10,10,passed
r2_s_pcvt_w250_qv30_primary__d2__g2,event_diag_max_year_share,0.20714285714285716,0.20714285714285716,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,qualified_event_count,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,unique_securities,336,336,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,retained_confirmed_day_ratio,0.5504178272980501,0.5504178272980501,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,confirmed_event_coverage,0.0013143838559605578,0.0013143838559605578,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,retrospective_qualified_confirmed_coverage,0.0013143838559605578,0.0013143838559605578,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,asof_qualified_confirmed_coverage,0.0006971023689507412,0.0006971023689507412,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,short_interval_drop_rate,0.7226539151225344,0.7226539151225344,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,bridged_day_ratio,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,merge_ratio,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,open_event_ratio,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,nonzero_years,10,10,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,max_year_share,0.1939655172413793,0.1939655172413793,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,duration_q95_ratio,1.6,1.6,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,unqualified_reentry_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,qualified_component_count,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,unqualified_component_count,1209,1209,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,raw_false_bridged_day_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,preconfirmation_gap_day_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,total_nonconfirmed_gap_day_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,transition_qualification,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,transition_unqualified_close,1209,1209,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,transition_event_creation,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,transition_event_terminal,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,transition_accepted_bridge_paths,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,transition_rejected_reentry_paths,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,transition_event_entity_discontinuity_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,atomic_diag_interval_count,1673,1673,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,atomic_diag_duration_mean,2.14584578601315,2.14584578601315,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,atomic_diag_duration_median,2.0,2.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,atomic_diag_duration_q90,4,4,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,atomic_diag_duration_q95,5,5,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,atomic_diag_singleton_count,804,804,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,atomic_diag_fragment_rate,0.4805738194859534,0.4805738194859534,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,atomic_diag_natural_exit_count,1673,1673,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,atomic_diag_quality_interruption_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,atomic_diag_right_censored_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_qualified_count,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_unqualified_count,1209,1209,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_qualification_rate,0.27734608487746565,0.27734608487746565,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_qualified_days,1976,1976,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_retrospective_days,1976,1976,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_asof_days,1048,1048,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_prequalification_days,928,928,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_prequalification_right_censored,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_delay_mean,2.0,2.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_delay_median,2.0,2.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_delay_q90,2,2,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_delay_q95,2,2,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_unqualified_reentry_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,component_diag_unqualified_reentry_rate,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_count,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_natural_count,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_quality_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_right_censored_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_component_q90,1,1,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_component_q95,1,1,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_component_mean,1.0,1.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_component_median,1.0,1.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_component_max,1,1,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_bridge_q90,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_bridge_q95,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_bridge_mean,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_bridge_median,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_bridge_max,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_duration_q90,6,6,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_duration_q95,8,8,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_zone_span_sum,1976,1976,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_zone_span_coverage,0.0013143838559605578,0.0013143838559605578,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_duration_mean,4.258620689655173,4.258620689655173,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_duration_median,4.0,4.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_max_zone_span,12,12,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_duration_q95_ratio,1.6,1.6,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_confirmed_density,1.0,1.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_bridge_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_bridged_days,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_raw_false_days,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_preconfirmation_days,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_total_gap_days,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_bridged_day_ratio,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_raw_false_ratio,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_nonconfirmed_ratio,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_max_single_gap,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_top_zone_share,0.006072874493927126,0.006072874493927126,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_merge_ratio,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_revision_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_mega_zone_concentration,0.029352226720647773,0.029352226720647773,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_open_ratio,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_active_pending,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_gap_pending,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_reentry_pending,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_confirmed_coverage,0.0013143838559605578,0.0013143838559605578,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_events_per_security_mean,1.380952380952381,1.380952380952381,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_events_per_security_median,1.0,1.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_events_per_security_q90,2,2,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_events_per_security_max,4,4,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_events_per_year,46.4,46.4,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_nonzero_years,10,10,passed
r2_s_pcvt_w250_qv30_primary__d3__g0,event_diag_max_year_share,0.1939655172413793,0.1939655172413793,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,qualified_event_count,458,458,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,unique_securities,336,336,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,retained_confirmed_day_ratio,0.5504178272980501,0.5504178272980501,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,confirmed_event_coverage,0.0013143838559605578,0.0013143838559605578,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,retrospective_qualified_confirmed_coverage,0.0013143838559605578,0.0013143838559605578,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,asof_qualified_confirmed_coverage,0.0006971023689507412,0.0006971023689507412,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,short_interval_drop_rate,0.7226539151225344,0.7226539151225344,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,bridged_day_ratio,0.003009027081243731,0.003009027081243731,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,merge_ratio,0.013100436681222707,0.013100436681222707,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,open_event_ratio,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,nonzero_years,10,10,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,max_year_share,0.19213973799126638,0.19213973799126638,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,duration_q95_ratio,1.6,1.6,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,unqualified_reentry_count,5,5,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,qualified_component_count,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,unqualified_component_count,1209,1209,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,raw_false_bridged_day_count,6,6,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,preconfirmation_gap_day_count,12,12,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,total_nonconfirmed_gap_day_count,18,18,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,transition_qualification,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,transition_unqualified_close,1209,1209,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,transition_event_creation,458,458,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,transition_event_terminal,458,458,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,transition_accepted_bridge_paths,6,6,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,transition_rejected_reentry_paths,5,5,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,transition_event_entity_discontinuity_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,atomic_diag_interval_count,1673,1673,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,atomic_diag_duration_mean,2.14584578601315,2.14584578601315,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,atomic_diag_duration_median,2.0,2.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,atomic_diag_duration_q90,4,4,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,atomic_diag_duration_q95,5,5,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,atomic_diag_singleton_count,804,804,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,atomic_diag_fragment_rate,0.4805738194859534,0.4805738194859534,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,atomic_diag_natural_exit_count,1673,1673,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,atomic_diag_quality_interruption_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,atomic_diag_right_censored_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_qualified_count,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_unqualified_count,1209,1209,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_qualification_rate,0.27734608487746565,0.27734608487746565,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_qualified_days,1976,1976,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_retrospective_days,1976,1976,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_asof_days,1048,1048,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_prequalification_days,935,935,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_prequalification_right_censored,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_delay_mean,2.0,2.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_delay_median,2.0,2.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_delay_q90,2,2,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_delay_q95,2,2,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_unqualified_reentry_count,5,5,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,component_diag_unqualified_reentry_rate,0.0041356492969396195,0.0041356492969396195,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_count,458,458,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_natural_count,456,456,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_quality_count,2,2,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_right_censored_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_component_q90,1,1,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_component_q95,1,1,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_component_mean,1.0131004366812226,1.0131004366812226,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_component_median,1.0,1.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_component_max,2,2,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_bridge_q90,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_bridge_q95,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_bridge_mean,0.013100436681222707,0.013100436681222707,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_bridge_median,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_bridge_max,1,1,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_duration_q90,7,7,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_duration_q95,8,8,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_zone_span_sum,1994,1994,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_zone_span_coverage,0.0013263569882516965,0.0013263569882516965,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_duration_mean,4.353711790393013,4.353711790393013,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_duration_median,4.0,4.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_max_zone_span,16,16,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_duration_q95_ratio,1.6,1.6,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_confirmed_density,0.9909729187562688,0.9909729187562688,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_bridge_count,6,6,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_bridged_days,6,6,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_raw_false_days,6,6,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_preconfirmation_days,12,12,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_total_gap_days,18,18,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_bridged_day_ratio,0.003009027081243731,0.003009027081243731,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_raw_false_ratio,0.003009027081243731,0.003009027081243731,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_nonconfirmed_ratio,0.009027081243731194,0.009027081243731194,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_max_single_gap,1,1,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_top_zone_share,0.006578947368421052,0.006578947368421052,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_merge_ratio,0.013100436681222707,0.013100436681222707,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_revision_count,6,6,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_mega_zone_concentration,0.03259779338014042,0.03259779338014042,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_open_ratio,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_active_pending,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_gap_pending,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_reentry_pending,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_confirmed_coverage,0.0013143838559605578,0.0013143838559605578,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_events_per_security_mean,1.3630952380952381,1.3630952380952381,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_events_per_security_median,1.0,1.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_events_per_security_q90,2,2,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_events_per_security_max,3,3,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_events_per_year,45.8,45.8,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_nonzero_years,10,10,passed
r2_s_pcvt_w250_qv30_primary__d3__g1,event_diag_max_year_share,0.19213973799126638,0.19213973799126638,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,qualified_event_count,456,456,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,unique_securities,336,336,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,retained_confirmed_day_ratio,0.5504178272980501,0.5504178272980501,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,confirmed_event_coverage,0.0013143838559605578,0.0013143838559605578,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,retrospective_qualified_confirmed_coverage,0.0013143838559605578,0.0013143838559605578,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,asof_qualified_confirmed_coverage,0.0006971023689507412,0.0006971023689507412,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,short_interval_drop_rate,0.7226539151225344,0.7226539151225344,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,bridged_day_ratio,0.004995004995004995,0.004995004995004995,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,merge_ratio,0.017543859649122806,0.017543859649122806,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,open_event_ratio,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,nonzero_years,10,10,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,max_year_share,0.19078947368421054,0.19078947368421054,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,duration_q95_ratio,1.8,1.8,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,unqualified_reentry_count,14,14,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,qualified_component_count,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,unqualified_component_count,1209,1209,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,raw_false_bridged_day_count,10,10,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,preconfirmation_gap_day_count,16,16,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,total_nonconfirmed_gap_day_count,26,26,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,transition_qualification,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,transition_unqualified_close,1209,1209,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,transition_event_creation,456,456,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,transition_event_terminal,456,456,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,transition_accepted_bridge_paths,8,8,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,transition_rejected_reentry_paths,14,14,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,transition_event_entity_discontinuity_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,atomic_diag_interval_count,1673,1673,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,atomic_diag_duration_mean,2.14584578601315,2.14584578601315,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,atomic_diag_duration_median,2.0,2.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,atomic_diag_duration_q90,4,4,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,atomic_diag_duration_q95,5,5,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,atomic_diag_singleton_count,804,804,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,atomic_diag_fragment_rate,0.4805738194859534,0.4805738194859534,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,atomic_diag_natural_exit_count,1673,1673,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,atomic_diag_quality_interruption_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,atomic_diag_right_censored_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_qualified_count,464,464,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_unqualified_count,1209,1209,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_qualification_rate,0.27734608487746565,0.27734608487746565,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_qualified_days,1976,1976,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_retrospective_days,1976,1976,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_asof_days,1048,1048,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_prequalification_days,948,948,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_prequalification_right_censored,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_delay_mean,2.0,2.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_delay_median,2.0,2.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_delay_q90,2,2,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_delay_q95,2,2,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_unqualified_reentry_count,14,14,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,component_diag_unqualified_reentry_rate,0.011579818031430935,0.011579818031430935,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_count,456,456,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_natural_count,454,454,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_quality_count,2,2,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_right_censored_count,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_component_q90,1,1,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_component_q95,1,1,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_component_mean,1.0175438596491229,1.0175438596491229,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_component_median,1.0,1.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_component_max,2,2,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_bridge_q90,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_bridge_q95,0,0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_bridge_mean,0.017543859649122806,0.017543859649122806,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_bridge_median,0.0,0.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_bridge_max,1,1,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_duration_q90,7,7,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_duration_q95,9,9,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_zone_span_sum,2002,2002,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_zone_span_coverage,0.0013316783803810914,0.0013316783803810914,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_duration_mean,4.390350877192983,4.390350877192983,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_duration_median,4.0,4.0,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_max_zone_span,16,16,passed
r2_s_pcvt_w250_qv30_primary__d3__g2,event_diag_duration_q95_ratio,1.8,1.8,passed
