candidate_cell_id,from_state,to_state,reason_code,transition_count,hard_break_count
r2_s_pct_w120_q20_shared__d3__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,41,0
r2_s_pct_w120_q20_shared__d3__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1244,0
r2_s_pct_w120_q20_shared__d3__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,3846,0
r2_s_pct_w120_q20_shared__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,5527,0
r2_s_pct_w120_q20_shared__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pct_w120_q20_shared__d3__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1536,0
r2_s_pct_w120_q20_shared__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,54,0
r2_s_pct_w120_q20_shared__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,92,0
r2_s_pct_w120_q20_shared__d3__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1447,0
r2_s_pct_w120_q20_shared__d3__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,5528,0
r2_s_pct_w120_q20_shared__d3__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,92,0
r2_s_pct_w120_q20_shared__d3__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,54,0
r2_s_pct_w120_qt25_primary__d1__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,783,0
r2_s_pct_w120_qt25_primary__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7672,0
r2_s_pct_w120_qt25_primary__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pct_w120_qt25_primary__d1__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,7672,0
r2_s_pct_w120_qt25_primary__d1__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pct_w120_qt25_primary__d1__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,6890,0
r2_s_pct_w120_qt25_primary__d1__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7673,0
r2_s_pct_w120_qt25_primary__d1__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,783,0
r2_s_pct_w120_qt25_primary__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7672,0
r2_s_pct_w120_qt25_primary__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pct_w120_qt25_primary__d1__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,7237,0
r2_s_pct_w120_qt25_primary__d1__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pct_w120_qt25_primary__d1__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,435,0
r2_s_pct_w120_qt25_primary__d1__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,6890,0
r2_s_pct_w120_qt25_primary__d1__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7673,0
r2_s_pct_w120_qt25_primary__d1__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,435,0
r2_s_pct_w120_qt25_primary__d1__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,783,0
r2_s_pct_w120_qt25_primary__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7672,0
r2_s_pct_w120_qt25_primary__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pct_w120_qt25_primary__d1__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,6998,0
r2_s_pct_w120_qt25_primary__d1__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pct_w120_qt25_primary__d1__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,674,0
r2_s_pct_w120_qt25_primary__d1__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,6890,0
r2_s_pct_w120_qt25_primary__d1__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7673,0
r2_s_pct_w120_qt25_primary__d1__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,674,0
r2_s_pct_w120_qt25_primary__d2__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,2077,0
r2_s_pct_w120_qt25_primary__d2__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,2939,0
r2_s_pct_w120_qt25_primary__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7672,0
r2_s_pct_w120_qt25_primary__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pct_w120_qt25_primary__d2__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,4733,0
r2_s_pct_w120_qt25_primary__d2__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pct_w120_qt25_primary__d2__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,4253,0
r2_s_pct_w120_qt25_primary__d2__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7673,0
r2_s_pct_w120_qt25_primary__d2__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,2077,0
r2_s_pct_w120_qt25_primary__d2__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,2939,0
r2_s_pct_w120_qt25_primary__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7672,0
r2_s_pct_w120_qt25_primary__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pct_w120_qt25_primary__d2__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,4455,0
r2_s_pct_w120_qt25_primary__d2__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pct_w120_qt25_primary__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,172,0
r2_s_pct_w120_qt25_primary__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,106,0
r2_s_pct_w120_qt25_primary__d2__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,4253,0
r2_s_pct_w120_qt25_primary__d2__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7673,0
r2_s_pct_w120_qt25_primary__d2__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,106,0
r2_s_pct_w120_qt25_primary__d2__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,172,0
r2_s_pct_w120_qt25_primary__d2__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,2077,0
r2_s_pct_w120_qt25_primary__d2__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,2939,0
r2_s_pct_w120_qt25_primary__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7672,0
r2_s_pct_w120_qt25_primary__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pct_w120_qt25_primary__d2__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,4306,0
r2_s_pct_w120_qt25_primary__d2__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pct_w120_qt25_primary__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,261,0
r2_s_pct_w120_qt25_primary__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,166,0
r2_s_pct_w120_qt25_primary__d2__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,4253,0
r2_s_pct_w120_qt25_primary__d2__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7673,0
r2_s_pct_w120_qt25_primary__d2__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,166,0
r2_s_pct_w120_qt25_primary__d2__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,261,0
r2_s_pct_w120_qt25_primary__d3__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1911,0
r2_s_pct_w120_qt25_primary__d3__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,4712,0
r2_s_pct_w120_qt25_primary__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7672,0
r2_s_pct_w120_qt25_primary__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pct_w120_qt25_primary__d3__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2960,0
r2_s_pct_w120_qt25_primary__d3__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pct_w120_qt25_primary__d3__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,2651,0
r2_s_pct_w120_qt25_primary__d3__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7673,0
r2_s_pct_w120_qt25_primary__d3__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1911,0
r2_s_pct_w120_qt25_primary__d3__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,4712,0
r2_s_pct_w120_qt25_primary__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7672,0
r2_s_pct_w120_qt25_primary__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pct_w120_qt25_primary__d3__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2775,0
r2_s_pct_w120_qt25_primary__d3__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pct_w120_qt25_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,87,0
r2_s_pct_w120_qt25_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,98,0
r2_s_pct_w120_qt25_primary__d3__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,2651,0
r2_s_pct_w120_qt25_primary__d3__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7673,0
r2_s_pct_w120_qt25_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,98,0
r2_s_pct_w120_qt25_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,87,0
