state_name,eligible_day_count,valid_day_count,unknown_day_count,blocked_day_count,diagnostic_required_day_count,raw_state_true_day_count,raw_state_false_day_count,raw_state_null_day_count,confirmed_state_true_day_count,confirmed_state_false_day_count,confirmed_state_null_day_count,unique_security_count_raw_true,unique_security_count_confirmed_true,nonzero_year_count_raw,nonzero_year_count_confirmed,candidate_config_id,W,q,K,raw_coverage,confirmed_coverage,year_coverage_raw,year_coverage_confirmed,unknown_ratio,blocked_ratio,diagnostic_required_ratio,raw_segment_count,raw_fragment_rate,raw_average_duration,raw_fragment_denominator_zero,raw_duration_denominator_zero,confirmed_interval_count,confirmed_interval_total_days,confirmed_interval_average_duration,unique_security_count_confirmed_interval,nonzero_year_count_confirmed_interval,confirmed_interval_status
S_PCVT,1730769,1315879,414420,470,0,464,1315415,414890,116,1315763,414890,245,80,9,9,R0_W500_Q10_K2_WEAK_D010,500,0.1,2,0.0002680889246340788,6.70222311585197e-05,0.8181818181818182,0.8181818181818182,0.2394426985923598,0.00027155559176296777,0.0,348,0.75,1.3333333333333333,False,False,93,116,1.2473118279569892,80,9,computed
S_P,1730769,1319004,411765,0,0,142778,1176226,411765,116730,1202274,411765,772,770,9,9,R0_W500_Q10_K3_WEAK_D010,500,0.1,3,0.0824939665547511,0.06744400899253453,0.8181818181818182,0.8181818181818182,0.23790869838782644,0.0,0.0,14481,0.1014231884463993,9.859678199019404,False,False,9906,116730,11.783767413688674,770,9,computed
S_PC,1730769,1315922,414377,470,0,47470,1268452,414847,34754,1281168,414847,756,746,9,9,R0_W500_Q10_K3_WEAK_D010,500,0.1,3,0.027427114768059747,0.020080091566234432,0.8181818181818182,0.8181818181818182,0.2394178541446028,0.00027155559176296777,0.0,7043,0.1483673899304824,6.740025557290927,False,False,4752,34754,7.313552188552189,746,9,computed
S_PCT,1730769,1315922,414377,470,0,4637,1311285,414847,390,1315532,414847,714,232,9,8,R0_W500_Q10_K3_WEAK_D010,500,0.1,3,0.002679155912776344,0.00022533336337778178,0.8181818181818182,0.7272727272727273,0.2394178541446028,0.00027155559176296777,0.0,3251,0.7010998490403278,1.426330359889265,False,False,277,390,1.407942238267148,232,8,computed
S_PCVT,1730769,1315879,414420,470,0,464,1315415,414890,23,1315856,414890,245,18,9,6,R0_W500_Q10_K3_WEAK_D010,500,0.1,3,0.0002680889246340788,1.3288890660740976e-05,0.8181818181818182,0.5454545454545454,0.2394426985923598,0.00027155559176296777,0.0,348,0.75,1.3333333333333333,False,False,19,23,1.2105263157894737,18,6,computed
S_P,1730769,1319004,411765,0,0,142778,1176226,411765,98087,1220917,411765,772,765,9,9,R0_W500_Q10_K5_WEAK_D010,500,0.1,5,0.0824939665547511,0.05667249644522175,0.8181818181818182,0.8181818181818182,0.23790869838782644,0.0,0.0,14481,0.1014231884463993,9.859678199019404,False,False,7845,98087,12.503123008285533,765,9,computed
S_PC,1730769,1315922,414377,470,0,47470,1268452,414847,26003,1289919,414847,756,735,9,9,R0_W500_Q10_K5_WEAK_D010,500,0.1,5,0.027427114768059747,0.015023957558749896,0.8181818181818182,0.8181818181818182,0.2394178541446028,0.00027155559176296777,0.0,7043,0.1483673899304824,6.740025557290927,False,False,3445,26003,7.548040638606676,735,9,computed
S_PCT,1730769,1315922,414377,470,0,4637,1311285,414847,34,1315888,414847,714,22,9,6,R0_W500_Q10_K5_WEAK_D010,500,0.1,5,0.002679155912776344,1.9644447063704053e-05,0.8181818181818182,0.5454545454545454,0.2394178541446028,0.00027155559176296777,0.0,3251,0.7010998490403278,1.426330359889265,False,False,22,34,1.5454545454545454,22,6,computed
S_PCVT,1730769,1315879,414420,470,0,464,1315415,414890,0,1315879,414890,245,0,9,0,R0_W500_Q10_K5_WEAK_D010,500,0.1,5,0.0002680889246340788,0.0,0.8181818181818182,0.0,0.2394426985923598,0.00027155559176296777,0.0,348,0.75,1.3333333333333333,False,False,0,0,,0,0,no_confirmed_interval_for_state
S_P,1730769,1319004,411765,0,0,263160,1055844,411765,242883,1076121,411765,777,777,9,9,R0_W500_Q20_K2_WEAK_D010,500,0.2,2,0.15204802027306938,0.14033241871098917,0.8181818181818182,0.8181818181818182,0.23790869838782644,0.0,0.0,20277,0.07705198358413133,12.978251220594762,False,False,16711,242883,14.534318712225481,777,9,computed
S_PC,1730769,1313122,416717,930,0,123477,1189645,417647,110230,1202892,417647,768,767,9,9,R0_W500_Q20_K2_WEAK_D010,500,0.2,2,0.07134227617897015,0.06368845293623816,0.8181818181818182,0.8181818181818182,0.24076985432486947,0.0005373334049777873,0.0,13247,0.10728313775035027,9.321129312297124,False,False,11059,110230,9.96744732796817,767,9,computed
S_PCT,1730769,1313122,416717,930,0,30702,1282420,417647,17407,1295715,417647,765,760,9,9,R0_W500_Q20_K2_WEAK_D010,500,0.2,2,0.01773893569852476,0.01005737911876166,0.8181818181818182,0.8181818181818182,0.24076985432486947,0.0005373334049777873,0.0,13295,0.43303367858771413,2.309289206468597,False,False,7726,17407,2.253041677452757,760,9,computed
S_PCVT,1730769,1312790,417046,933,0,6159,1306631,417979,3289,1309501,417979,646,562,9,9,R0_W500_Q20_K2_WEAK_D010,500,0.2,2,0.0035585338078045078,0.0019003113644859597,0.8181818181818182,0.8181818181818182,0.24095994323910355,0.0005390667385422318,0.0,2870,0.46598473778210747,2.145993031358885,False,False,1593,3289,2.0646578782172003,562,9,computed
S_P,1730769,1319004,411765,0,0,263160,1055844,411765,226172,1092832,411765,777,776,9,9,R0_W500_Q20_K3_WEAK_D010,500,0.2,3,0.15204802027306938,0.1306771729791786,0.8181818181818182,0.8181818181818182,0.23790869838782644,0.0,0.0,20277,0.07705198358413133,12.978251220594762,False,False,14592,226172,15.499725877192983,776,9,computed
S_PC,1730769,1313122,416717,930,0,123477,1189645,417647,99171,1213951,417647,768,766,9,9,R0_W500_Q20_K3_WEAK_D010,500,0.2,3,0.07134227617897015,0.05729880763984102,0.8181818181818182,0.8181818181818182,0.24076985432486947,0.0005373334049777873,0.0,13247,0.10728313775035027,9.321129312297124,False,False,9629,99171,10.299200332329422,766,9,computed
S_PCT,1730769,1313122,416717,930,0,30702,1282420,417647,9681,1303441,417647,765,744,9,9,R0_W500_Q20_K3_WEAK_D010,500,0.2,3,0.01773893569852476,0.005593467412462322,0.8181818181818182,0.8181818181818182,0.24076985432486947,0.0005373334049777873,0.0,13295,0.43303367858771413,2.309289206468597,False,False,4449,9681,2.175994605529332,744,9,computed
S_PCVT,1730769,1312790,417046,933,0,6159,1306631,417979,1696,1311094,417979,646,451,9,9,R0_W500_Q20_K3_WEAK_D010,500,0.2,3,0.0035585338078045078,0.0009799112417659434,0.8181818181818182,0.8181818181818182,0.24095994323910355,0.0005390667385422318,0.0,2870,0.46598473778210747,2.145993031358885,False,False,862,1696,1.9675174013921113,451,9,computed
S_P,1730769,1319004,411765,0,0,263160,1055844,411765,198490,1120514,411765,777,775,9,9,R0_W500_Q20_K5_WEAK_D010,500,0.2,5,0.15204802027306938,0.11468312640219464,0.8181818181818182,0.8181818181818182,0.23790869838782644,0.0,0.0,20277,0.07705198358413133,12.978251220594762,False,False,11915,198490,16.658833403273185,775,9,computed
S_PC,1730769,1313122,416717,930,0,123477,1189645,417647,81041,1232081,417647,768,763,9,9,R0_W500_Q20_K5_WEAK_D010,500,0.2,5,0.07134227617897015,0.04682369513204824,0.8181818181818182,0.8181818181818182,0.24076985432486947,0.0005373334049777873,0.0,13247,0.10728313775035027,9.321129312297124,False,False,7538,81041,10.750994958875033,763,9,computed
S_PCT,1730769,1313122,416717,930,0,30702,1282420,417647,2857,1310265,417647,765,583,9,9,R0_W500_Q20_K5_WEAK_D010,500,0.2,5,0.01773893569852476,0.0016507113312059553,0.8181818181818182,0.8181818181818182,0.24076985432486947,0.0005373334049777873,0.0,13295,0.43303367858771413,2.309289206468597,False,False,1266,2857,2.2567140600315954,583,9,computed
S_PCVT,1730769,1312790,417046,933,0,6159,1306631,417979,416,1312374,417979,646,161,9,9,R0_W500_Q20_K5_WEAK_D010,500,0.2,5,0.0035585338078045078,0.00024035558760296725,0.8181818181818182,0.8181818181818182,0.24095994323910355,0.0005390667385422318,0.0,2870,0.46598473778210747,2.145993031358885,False,False,198,416,2.101010101010101,161,9,computed
S_P,1730769,1319004,411765,0,0,376575,942429,411765,352951,966053,411765,781,780,9,9,R0_W500_Q30_K2_WEAK_D010,500,0.3,2,0.21757669567689275,0.20392727163474733,0.8181818181818182,0.8181818181818182,0.23790869838782644,0.0,0.0,23624,0.06273385115846777,15.940357263799527,False,False,19684,352951,17.930857549278603,780,9,computed
S_PC,1730769,1310154,419214,1401,0,212911,1097243,420615,195065,1115089,420615,774,773,9,9,R0_W500_Q30_K2_WEAK_D010,500,0.3,2,0.12301526084647922,0.11270423724945386,0.8181818181818182,0.8181818181818182,0.2422125656283421,0.00080946677459557,0.0,17846,0.0838190605464255,11.930460607419029,False,False,15208,195065,12.826472908995266,773,9,computed
S_PCT,1730769,1310154,419214,1401,0,82661,1227493,420615,58643,1251511,420615,774,771,9,9,R0_W500_Q30_K2_WEAK_D010,500,0.3,2,0.047759695256848256,0.03388262673990579,0.8181818181818182,0.8181818181818182,0.2422125656283421,0.00080946677459557,0.0,24018,0.29056024001645275,3.4416271129985843,False,False,17062,58643,3.437053100457156,771,9,computed
S_PCVT,1730769,1309174,420166,1429,0,25479,1283695,421595,17206,1291968,421595,731,725,9,9,R0_W500_Q30_K2_WEAK_D010,500,0.3,2,0.014721201962826929,0.00994124576994388,0.8181818181818182,0.8181818181818182,0.2427626101461258,0.0008256445545303851,0.0,8273,0.3246987715373445,3.0797775897497885,False,False,5628,17206,3.057213930348259,725,9,computed
S_P,1730769,1319004,411765,0,0,376575,942429,411765,333267,985737,411765,781,780,9,9,R0_W500_Q30_K3_WEAK_D010,500,0.3,3,0.21757669567689275,0.1925542923405723,0.8181818181818182,0.8181818181818182,0.23790869838782644,0.0,0.0,23624,0.06273385115846777,15.940357263799527,False,False,17407,333267,19.145573619808122,780,9,computed
S_PC,1730769,1310154,419214,1401,0,212911,1097243,420615,179857,1130297,420615,774,772,9,9,R0_W500_Q30_K3_WEAK_D010,500,0.3,3,0.12301526084647922,0.10391739163343,0.8181818181818182,0.8181818181818182,0.2422125656283421,0.00080946677459557,0.0,17846,0.0838190605464255,11.930460607419029,False,False,13476,179857,13.346467794597803,772,9,computed
S_PCT,1730769,1310154,419214,1401,0,82661,1227493,420615,41581,1268573,420615,774,768,9,9,R0_W500_Q30_K3_WEAK_D010,500,0.3,3,0.047759695256848256,0.02402458098105524,0.8181818181818182,0.8181818181818182,0.2422125656283421,0.00080946677459557,0.0,24018,0.29056024001645275,3.4416271129985843,False,False,12422,41581,3.347367573659636,768,9,computed
S_PCVT,1730769,1309174,420166,1429,0,25479,1283695,421595,11578,1297596,421595,731,713,9,9,R0_W500_Q30_K3_WEAK_D010,500,0.3,3,0.014721201962826929,0.006689512003046045,0.8181818181818182,0.8181818181818182,0.2427626101461258,0.0008256445545303851,0.0,8273,0.3246987715373445,3.0797775897497885,False,False,3906,11578,2.96415770609319,713,9,computed
S_P,1730769,1319004,411765,0,0,376575,942429,411765,300053,1018951,411765,781,779,9,9,R0_W500_Q30_K5_WEAK_D010,500,0.3,5,0.21757669567689275,0.1733639786707527,0.8181818181818182,0.8181818181818182,0.23790869838782644,0.0,0.0,23624,0.06273385115846777,15.940357263799527,False,False,14547,300053,20.62645218945487,779,9,computed
S_PC,1730769,1310154,419214,1401,0,212911,1097243,420615,154186,1155968,420615,774,771,9,9,R0_W500_Q30_K5_WEAK_D010,500,0.3,5,0.12301526084647922,0.08908525632247861,0.8181818181818182,0.8181818181818182,0.2422125656283421,0.00080946677459557,0.0,17846,0.0838190605464255,11.930460607419029,False,False,11126,154186,13.858170052130145,771,9,computed
S_PCT,1730769,1310154,419214,1401,0,82661,1227493,420615,20342,1289812,420615,774,764,9,9,R0_W500_Q30_K5_WEAK_D010,500,0.3,5,0.047759695256848256,0.011753157122643172,0.8181818181818182,0.8181818181818182,0.2422125656283421,0.00080946677459557,0.0,24018,0.29056024001645275,3.4416271129985843,False,False,6128,20342,3.3195169712793735,764,9,computed
S_PCVT,1730769,1309174,420166,1429,0,25479,1283695,421595,5027,1304147,421595,731,631,9,9,R0_W500_Q30_K5_WEAK_D010,500,0.3,5,0.014721201962826929,0.0029044892761541257,0.8181818181818182,0.8181818181818182,0.2427626101461258,0.0008256445545303851,0.0,8273,0.3246987715373445,3.0797775897497885,False,False,1730,5027,2.9057803468208094,631,9,computed
