security_id,indicator_id,row_count,valid_count,valid_rate,zero_count,zero_rate_among_valid,first_date,last_date,first_valid_date,last_valid_date,min_value,median_value,max_value
002797.SZ,A2b_BodyToMACloudGapMean20_5_60,2461,2233,0.9073547338480292,59,0.026421854008060904,2016-05-11,2026-06-30,2016-08-31,2026-06-30,0.0,0.0033452037561130243,0.04159143193091828
002812.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2373,1982,0.8352296670880741,0,0.0,2016-09-14,2026-06-30,2016-12-15,2026-06-30,6.926021003472727e-05,0.0473005828086146,0.278556349889179
002812.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2373,1898,0.7998314369995786,3,0.0015806111696522655,2016-09-14,2026-06-30,2017-01-12,2026-06-30,0.0,0.55,1.0
002812.SZ,A2b_BodyToMACloudGapMean20_5_60,2373,1898,0.7998314369995786,6,0.003161222339304531,2016-09-14,2026-06-30,2017-01-12,2026-06-30,0.0,0.006474181978257487,0.023197462171804607
002821.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2333,2274,0.9747106729532791,0,0.0,2016-11-18,2026-06-30,2017-02-17,2026-06-30,2.932297732005651e-05,0.03933756990854986,0.28281344134943076
002821.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2333,2255,0.9665666523789113,8,0.003547671840354767,2016-11-18,2026-06-30,2017-03-16,2026-06-30,0.0,0.55,0.95
002821.SZ,A2b_BodyToMACloudGapMean20_5_60,2333,2255,0.9665666523789113,35,0.015521064301552107,2016-11-18,2026-06-30,2017-03-16,2026-06-30,0.0,0.005455659161728343,0.021501904064971322
002831.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2313,2254,0.9744920017293558,0,0.0,2016-12-16,2026-06-30,2017-03-17,2026-06-30,5.8144570735940704e-05,0.027528800966527545,0.1788104523363554
002831.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2313,2235,0.9662775616083009,13,0.0058165548098434005,2016-12-16,2026-06-30,2017-04-17,2026-06-30,0.0,0.5,0.9
002831.SZ,A2b_BodyToMACloudGapMean20_5_60,2313,2235,0.9662775616083009,24,0.010738255033557046,2016-12-16,2026-06-30,2017-04-17,2026-06-30,0.0,0.0035102916269755813,0.015117917330927377
002837.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2304,2051,0.8901909722222222,0,0.0,2016-12-29,2026-06-30,2017-03-30,2026-06-30,1.2764761550876358e-05,0.04243940194448692,0.4077259348364475
002837.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2304,1997,0.8667534722222222,12,0.006009013520280421,2016-12-29,2026-06-30,2017-04-28,2026-06-30,0.0,0.5,0.95
002837.SZ,A2b_BodyToMACloudGapMean20_5_60,2304,1997,0.8667534722222222,38,0.01902854281422133,2016-12-29,2026-06-30,2017-04-28,2026-06-30,0.0,0.005930237567280394,0.04106719437233677
002841.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2290,2231,0.974235807860262,0,0.0,2017-01-19,2026-06-30,2017-04-21,2026-06-30,1.201536557715599e-05,0.028915716737413,0.22066126477064607
002841.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2290,2212,0.965938864628821,17,0.0076853526220614825,2017-01-19,2026-06-30,2017-05-19,2026-06-30,0.0,0.5,0.95
002841.SZ,A2b_BodyToMACloudGapMean20_5_60,2290,2212,0.965938864628821,29,0.013110307414104882,2017-01-19,2026-06-30,2017-05-19,2026-06-30,0.0,0.003985726667843937,0.022778843720178354
002850.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2265,2206,0.9739514348785872,0,0.0,2017-03-02,2026-06-30,2017-05-31,2026-06-30,1.905129398949157e-05,0.04578015799102797,0.3384764172517256
002850.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2265,2187,0.9655629139072848,13,0.00594421582075903,2017-03-02,2026-06-30,2017-06-27,2026-06-30,0.0,0.5,0.95
002850.SZ,A2b_BodyToMACloudGapMean20_5_60,2265,2187,0.9655629139072848,47,0.021490626428898034,2017-03-02,2026-06-30,2017-06-27,2026-06-30,0.0,0.0067040819065045994,0.024241826799510414
002851.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2263,1967,0.869200176756518,0,0.0,2017-03-06,2026-06-30,2017-06-02,2026-06-30,1.5870664213935015e-05,0.04015901621817619,0.3878639470758003
002851.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2263,1910,0.8440123729562528,16,0.008376963350785341,2017-03-06,2026-06-30,2017-06-29,2026-06-30,0.0,0.5,1.0
002851.SZ,A2b_BodyToMACloudGapMean20_5_60,2263,1910,0.8440123729562528,33,0.017277486910994764,2017-03-06,2026-06-30,2017-06-29,2026-06-30,0.0,0.0056256449685403885,0.050796987877110046
002916.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2071,1997,0.9642684693384839,0,0.0,2017-12-13,2026-06-30,2018-04-04,2026-06-30,3.0976436467433643e-05,0.04270127070123131,0.24969008949748073
002916.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2071,1978,0.9550941574118783,1,0.0005055611729019212,2017-12-13,2026-06-30,2018-05-07,2026-06-30,0.0,0.5,1.0
002916.SZ,A2b_BodyToMACloudGapMean20_5_60,2071,1978,0.9550941574118783,6,0.003033367037411527,2017-12-13,2026-06-30,2018-05-07,2026-06-30,0.0,0.00651644142430916,0.019936179642282826
002920.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2062,2003,0.9713870029097963,0,0.0,2017-12-26,2026-06-30,2018-03-27,2026-06-30,2.5447713696280516e-05,0.04870072586487595,0.2756864643151147
002920.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2062,1984,0.962172647914646,5,0.0025201612903225806,2017-12-26,2026-06-30,2018-04-25,2026-06-30,0.0,0.525,1.0
002920.SZ,A2b_BodyToMACloudGapMean20_5_60,2062,1984,0.962172647914646,11,0.005544354838709678,2017-12-26,2026-06-30,2018-04-25,2026-06-30,0.0,0.006478371334117416,0.023870262014846766
002926.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2034,1975,0.9709931170108161,0,0.0,2018-02-05,2026-06-30,2018-05-10,2026-06-30,1.4229099356555253e-06,0.020765713153474863,0.3022618318937962
002926.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2034,1956,0.9616519174041298,0,0.0,2018-02-05,2026-06-30,2018-06-06,2026-06-30,0.05,0.5,0.95
002926.SZ,A2b_BodyToMACloudGapMean20_5_60,2034,1956,0.9616519174041298,9,0.004601226993865031,2018-02-05,2026-06-30,2018-06-06,2026-06-30,0.0,0.002646067265403751,0.022663347226812257
002938.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1883,1824,0.9686670207116304,0,0.0,2018-09-18,2026-06-30,2018-12-18,2026-06-30,6.724470774077673e-05,0.041900652268408445,0.3268375997693056
002938.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1883,1805,0.9585767392458843,12,0.006648199445983379,2018-09-18,2026-06-30,2019-01-16,2026-06-30,0.0,0.5,0.9
002938.SZ,A2b_BodyToMACloudGapMean20_5_60,1883,1805,0.9585767392458843,20,0.0110803324099723,2018-09-18,2026-06-30,2019-01-16,2026-06-30,0.0,0.00581031801502292,0.027323656247093164
002939.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1861,1802,0.9682966147232671,0,0.0,2018-10-26,2026-06-30,2019-01-21,2026-06-30,6.590144812390619e-05,0.023376479537984052,0.3164152410543051
002939.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1861,1783,0.9580870499731328,11,0.0061693774537296695,2018-10-26,2026-06-30,2019-02-22,2026-06-30,0.0,0.45,0.95
002939.SZ,A2b_BodyToMACloudGapMean20_5_60,1861,1783,0.9580870499731328,55,0.030846887268648347,2018-10-26,2026-06-30,2019-02-22,2026-06-30,0.0,0.0031411691251665985,0.02444074405497134
002945.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1804,1745,0.9672949002217295,0,0.0,2019-01-17,2026-06-30,2019-04-18,2026-06-30,7.153412286964311e-06,0.027408190972118884,0.32004606205700936
002945.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1804,1726,0.9567627494456763,10,0.005793742757821553,2019-01-17,2026-06-30,2019-05-20,2026-06-30,0.0,0.475,0.95
002945.SZ,A2b_BodyToMACloudGapMean20_5_60,1804,1726,0.9567627494456763,15,0.00869061413673233,2019-01-17,2026-06-30,2019-05-20,2026-06-30,0.0,0.0035290158189782315,0.032764324678302904
002966.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1673,1614,0.9647340107591154,0,0.0,2019-08-02,2026-06-30,2019-11-01,2026-06-30,3.651018868655598e-05,0.016107224843462387,0.1768442380625297
002966.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1673,1595,0.9533771667662881,8,0.005015673981191223,2019-08-02,2026-06-30,2019-11-28,2026-06-30,0.0,0.5,0.95
002966.SZ,A2b_BodyToMACloudGapMean20_5_60,1673,1595,0.9533771667662881,28,0.01755485893416928,2019-08-02,2026-06-30,2019-11-28,2026-06-30,0.0,0.0020443307362587814,0.013558521806858837
002984.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1402,1343,0.9579172610556348,0,0.0,2020-09-11,2026-06-30,2020-12-11,2026-06-30,3.341287115832259e-05,0.026689102770042883,0.3373665886682051
002984.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1402,1324,0.9443651925820257,22,0.01661631419939577,2020-09-11,2026-06-30,2021-01-08,2026-06-30,0.0,0.5,1.0
002984.SZ,A2b_BodyToMACloudGapMean20_5_60,1402,1324,0.9443651925820257,25,0.0188821752265861,2020-09-11,2026-06-30,2021-01-08,2026-06-30,0.0,0.003960416010808665,0.02507294600726031
003021.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1348,1289,0.9562314540059347,0,0.0,2020-12-04,2026-06-30,2021-03-05,2026-06-30,1.9524727152386845e-05,0.05601372868263965,0.29144828067158457
003021.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1348,1270,0.9421364985163204,6,0.004724409448818898,2020-12-04,2026-06-30,2021-04-01,2026-06-30,0.0,0.55,1.0
003021.SZ,A2b_BodyToMACloudGapMean20_5_60,1348,1270,0.9421364985163204,25,0.01968503937007874,2020-12-04,2026-06-30,2021-04-01,2026-06-30,0.0,0.0072500876047026045,0.02627725455237768
003022.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1346,1287,0.9561664190193165,0,0.0,2020-12-08,2026-06-30,2021-03-09,2026-06-30,0.00010877411149889937,0.045267314084164845,0.29295675303017177
003022.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1346,1268,0.9420505200594353,4,0.0031545741324921135,2020-12-08,2026-06-30,2021-04-06,2026-06-30,0.0,0.55,1.0
003022.SZ,A2b_BodyToMACloudGapMean20_5_60,1346,1268,0.9420505200594353,6,0.00473186119873817,2020-12-08,2026-06-30,2021-04-06,2026-06-30,0.0,0.005497257134687161,0.03468866278841602
003031.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1328,1200,0.9036144578313253,0,0.0,2021-01-04,2026-06-30,2021-04-02,2026-06-30,9.718275440917523e-05,0.038561197468285346,0.26757036964301495
003031.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1328,1162,0.875,6,0.0051635111876075735,2021-01-04,2026-06-30,2021-04-30,2026-06-30,0.0,0.5,0.95
003031.SZ,A2b_BodyToMACloudGapMean20_5_60,1328,1162,0.875,9,0.00774526678141136,2021-01-04,2026-06-30,2021-04-30,2026-06-30,0.0,0.005174903872645941,0.02949553131912066
003035.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1317,1258,0.9552012148823082,0,0.0,2021-01-19,2026-06-30,2021-04-20,2026-06-30,2.5446426948239065e-05,0.026616637091970263,0.26159354732320983
003035.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1317,1239,0.9407744874715261,15,0.012106537530266344,2021-01-19,2026-06-30,2021-05-20,2026-06-30,0.0,0.55,1.0
003035.SZ,A2b_BodyToMACloudGapMean20_5_60,1317,1239,0.9407744874715261,27,0.021791767554479417,2021-01-19,2026-06-30,2021-05-20,2026-06-30,0.0,0.003383173149800778,0.018262977896478037
003816.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1657,1598,0.9643934821967411,0,0.0,2019-08-26,2026-06-30,2019-11-25,2026-06-30,1.852580132188919e-05,0.01504679588468294,0.15739939414626147
003816.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1657,1579,0.9529269764634882,14,0.008866371120962635,2019-08-26,2026-06-30,2019-12-20,2026-06-30,0.0,0.45,0.95
003816.SZ,A2b_BodyToMACloudGapMean20_5_60,1657,1579,0.9529269764634882,53,0.03356554781507283,2019-08-26,2026-06-30,2019-12-20,2026-06-30,0.0,0.0019377325964733294,0.015903261399979385
300001.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2438,0.9575805184603299,0,0.0,2016-01-04,2026-06-30,2016-06-15,2026-06-30,1.8460497563488332e-05,0.029765607163763086,0.27709266203293126
300001.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2419,0.9501178318931658,13,0.005374121537825548,2016-01-04,2026-06-30,2016-07-12,2026-06-30,0.0,0.5,1.0
300001.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2419,0.9501178318931658,32,0.01322860686233981,2016-01-04,2026-06-30,2016-07-12,2026-06-30,0.0,0.004206571232042133,0.022925658466674027
300002.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2487,0.9768263943440691,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,3.308126506063047e-05,0.03649020018468985,0.4140933822375361
300002.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2468,0.969363707776905,14,0.005672609400324149,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,1.0
300002.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2468,0.969363707776905,40,0.01620745542949757,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.004904390267955505,0.03285243871705625
300003.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2389,0.9383346425765907,0,0.0,2016-01-04,2026-06-30,2016-05-19,2026-06-30,3.0674294970722826e-05,0.030639060558901754,0.36810199878181127
300003.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2351,0.9234092694422624,18,0.0076563164610803916,2016-01-04,2026-06-30,2016-06-17,2026-06-30,0.0,0.5,0.95
300003.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2351,0.9234092694422624,45,0.019140791152700978,2016-01-04,2026-06-30,2016-06-17,2026-06-30,0.0,0.004369017732370839,0.036964047576613666
300012.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2423,0.9516889238020424,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,2.07768381610407e-05,0.02960403501820963,0.38039241484632047
300012.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2385,0.9367635506677141,2,0.0008385744234800838,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,0.9
300012.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2385,0.9367635506677141,10,0.0041928721174004195,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.00396540000509038,0.023365289197734684
300014.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2487,0.9768263943440691,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,1.1159535239890772e-05,0.046130761754423766,0.4477384637525068
300014.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2468,0.969363707776905,5,0.002025931928687196,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,1.0
300014.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2468,0.969363707776905,16,0.006482982171799027,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.006147088292006053,0.029111799066224808
300015.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2176,0.8546739984289081,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,1.0251174522579731e-06,0.030121217401601008,0.5167957409982931
300015.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2062,0.809897879025923,4,0.0019398642095053346,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,1.0
300015.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2062,0.809897879025923,23,0.011154219204655674,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.004219567579843786,0.031784141623944516
300017.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2351,0.9234092694422624,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,3.877829848697445e-05,0.03359052533989004,0.43823905376701866
300017.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2294,0.9010212097407698,31,0.013513513513513514,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,1.0
300017.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2294,0.9010212097407698,78,0.03400174367916303,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.00450831220471375,0.04865917326702722
300024.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2487,0.9768263943440691,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,2.098218170765165e-06,0.028237489735663424,0.3842037888478558
300024.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2468,0.969363707776905,18,0.007293354943273906,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.45,0.95
300024.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2468,0.969363707776905,35,0.014181523500810372,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.0035362883062785453,0.026037094311416497
300033.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2427,0.9532600157109191,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,2.0642378242285986e-06,0.03430254110332953,0.6097263709408809
300033.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2389,0.9383346425765907,27,0.011301799916282964,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.45,1.0
300033.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2389,0.9383346425765907,59,0.0246965257429887,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.0051321350079531316,0.051864714108484256
300037.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2487,0.9768263943440691,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,9.755262603050596e-06,0.03986218869324265,0.31501601057177986
300037.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2468,0.969363707776905,7,0.0028363047001620746,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,0.95
300037.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2468,0.969363707776905,16,0.006482982171799027,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.005095465382742392,0.021233607802625086
300054.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2229,0.875490966221524,0,0.0,2016-01-04,2026-06-30,2016-07-19,2026-06-30,4.553834876297458e-06,0.03331761626265273,0.3093192745870734
300054.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2163,0.8495679497250589,17,0.00785945446139621,2016-01-04,2026-06-30,2016-08-15,2026-06-30,0.0,0.5,0.95
300054.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2163,0.8495679497250589,57,0.026352288488210817,2016-01-04,2026-06-30,2016-08-15,2026-06-30,0.0,0.004961435507267753,0.026673431851231257
300058.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2477,0.9728986645718775,0,0.0,2016-01-04,2026-06-30,2016-04-18,2026-06-30,1.548811079121748e-05,0.039458842573555586,0.5502848834708809
300058.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2458,0.9654359780047133,19,0.007729861676159479,2016-01-04,2026-06-30,2016-05-16,2026-06-30,0.0,0.5,1.0
300058.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2458,0.9654359780047133,54,0.021969080553295363,2016-01-04,2026-06-30,2016-05-16,2026-06-30,0.0,0.005211564525954216,0.04366344334150298
300059.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2423,0.9516889238020424,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,8.095903435645369e-06,0.03051746247601894,0.6099796455146116
300059.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2389,0.9383346425765907,9,0.0037672666387609877,2016-01-04,2026-06-30,2016-08-23,2026-06-30,0.0,0.5,1.0
300059.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2389,0.9383346425765907,27,0.011301799916282964,2016-01-04,2026-06-30,2016-08-23,2026-06-30,0.0,0.004271852885041882,0.052068112668583175
300073.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2288,0.8986645718774549,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,3.232830390231811e-05,0.04364147660584772,0.425204692762291
300073.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2212,0.8688138256087982,19,0.008589511754068717,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,1.0
300073.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2212,0.8688138256087982,34,0.015370705244122965,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.005714263080611381,0.028516338806092768
300100.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2137,0.8393558523173605,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,3.333532892080271e-05,0.04191074388313787,0.5251237270831228
300100.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2080,0.816967792615868,9,0.004326923076923077,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,0.9
300100.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2080,0.816967792615868,28,0.013461538461538462,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.005028713091316717,0.040512689012112045
300115.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2418,0.9497250589159466,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,9.391348966047985e-06,0.04460496361375821,0.3486761662877438
300115.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2380,0.9347996857816182,23,0.009663865546218488,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,1.0
300115.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2380,0.9347996857816182,40,0.01680672268907563,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.006020788745411165,0.030761853910499414
300122.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2487,0.9768263943440691,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,7.393408955280734e-06,0.04166454366849859,0.4645609915007576
300122.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2468,0.969363707776905,13,0.00526742301458671,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.55,0.95
300122.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2468,0.969363707776905,28,0.011345218800648298,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.005537606699600328,0.03406649911373814
300124.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2358,0.9261586802827966,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,1.4024800830014783e-05,0.030928559591065774,0.4191662195896573
300124.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2301,0.903770620581304,0,0.0,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.05,0.55,1.0
300124.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2301,0.903770620581304,5,0.0021729682746631897,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.0042099339124098915,0.028959666205274993
300136.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2487,0.9768263943440691,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,1.5415973759758117e-06,0.03861139993622853,0.4137589535529296
300136.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2468,0.969363707776905,16,0.006482982171799027,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,0.95
300136.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2468,0.969363707776905,45,0.018233387358184763,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.00529564470859043,0.03900621800006139
300140.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2096,0.8232521602513747,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,2.7950974386570238e-05,0.03203340921298947,0.3649622579337115
300140.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2001,0.7859387274155538,32,0.015992003998001,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,0.95
300140.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2001,0.7859387274155538,53,0.026486756621689155,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.004494205805646523,0.029451819096736952
300142.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2240,0.8798114689709348,0,0.0,2016-01-04,2026-06-30,2017-01-04,2026-06-30,7.393007717215738e-05,0.035663090746998805,0.43084854880281753
300142.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2211,0.868421052631579,6,0.0027137042062415195,2016-01-04,2026-06-30,2017-02-07,2026-03-16,0.0,0.5,0.95
300142.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2211,0.868421052631579,23,0.010402532790592492,2016-01-04,2026-06-30,2017-02-07,2026-03-16,0.0,0.005182948657342612,0.034256042976407254
300144.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2390,0.9387274155538099,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,1.1103341892138019e-05,0.0263337796151224,0.3661749217900434
300144.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2355,0.924980361351139,1,0.0004246284501061571,2016-01-04,2026-06-30,2016-10-19,2026-06-30,0.0,0.5,1.0
300144.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2355,0.924980361351139,7,0.0029723991507431,2016-01-04,2026-06-30,2016-10-19,2026-06-30,0.0,0.003691355414485775,0.02219642651694507
300146.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2249,0.8833464257659073,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,1.535702151933549e-05,0.025833813102345005,0.3194101092939663
300146.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2192,0.8609583660644148,17,0.007755474452554745,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,1.0
300146.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2192,0.8609583660644148,41,0.018704379562043797,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.0036611143182489593,0.016405622914394513
300207.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2356,0.9253731343283582,0,0.0,2016-01-04,2026-06-30,2016-04-01,2026-06-30,1.1009978485354566e-05,0.03888079710459058,0.4067055390262988
300207.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2299,0.9029850746268657,13,0.005654632448890822,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.5,1.0
300207.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2299,0.9029850746268657,44,0.019138755980861243,2016-01-04,2026-06-30,2016-04-29,2026-06-30,0.0,0.005716046538623854,0.028666035722976435
