security_id,indicator_id,row_count,present_count,valid_count,valid_rate_expected,valid_rate_present,unknown_count,blocked_count,diagnostic_required_count,first_date,last_date,first_valid_date,last_valid_date
600600.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600601.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2542,2247,0.882560879811469,0.8839496459480723,59,240,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600601.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2542,2152,0.845247446975648,0.8465774980330448,78,316,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600601.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2542,2152,0.845247446975648,0.8465774980330448,78,316,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600602.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2475,2327,0.9139827179890023,0.9402020202020202,59,160,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600602.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2475,2289,0.899057344854674,0.9248484848484848,78,179,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600602.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2475,2289,0.899057344854674,0.9248484848484848,78,179,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600606.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2541,2423,0.9516889238020424,0.9535615899252263,59,64,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600606.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2541,2385,0.9367635506677141,0.9386068476977568,78,83,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600606.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2541,2385,0.9367635506677141,0.9386068476977568,78,83,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600637.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2537,2301,0.903770620581304,0.9069767441860465,59,186,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600637.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2537,2225,0.8739198743126473,0.8770201024832479,78,243,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600637.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2537,2225,0.8739198743126473,0.8770201024832479,78,243,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600642.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600642.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600642.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600655.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2325,2153,0.8456402199528672,0.9260215053763441,59,334,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600655.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2325,2115,0.8307148468185389,0.9096774193548387,78,353,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600655.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2325,2115,0.8307148468185389,0.9096774193548387,78,353,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600660.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600660.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600660.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600663.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2417,2226,0.8743126472898665,0.9209764170459247,14,306,0,2016-01-04,2026-06-30,2016-08-11,2026-06-30
600663.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2417,2169,0.851924587588374,0.8973934629706247,14,363,0,2016-01-04,2026-06-30,2016-09-07,2026-06-30
600663.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2417,2169,0.851924587588374,0.8973934629706247,14,363,0,2016-01-04,2026-06-30,2016-09-07,2026-06-30
600674.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600674.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600674.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600685.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2422,2186,0.8586017282010998,0.902559867877787,59,301,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600685.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2422,2110,0.828750981932443,0.8711808422791082,78,358,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600685.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2422,2110,0.828750981932443,0.8711808422791082,78,358,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600688.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600688.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600688.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600690.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2524,2406,0.9450117831893166,0.9532488114104596,0,140,0,2016-01-04,2026-06-30,2016-05-03,2026-06-30
600690.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2524,2368,0.9300864100549883,0.9381933438985737,0,178,0,2016-01-04,2026-06-30,2016-05-30,2026-06-30
600690.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2524,2368,0.9300864100549883,0.9381933438985737,0,178,0,2016-01-04,2026-06-30,2016-05-30,2026-06-30
600699.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2500,2382,0.9355852317360566,0.9528,0,164,0,2016-01-04,2026-06-30,2016-06-03,2026-06-30
600699.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2500,2344,0.9206598586017282,0.9376,0,202,0,2016-01-04,2026-06-30,2016-07-04,2026-06-30
600699.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2500,2344,0.9206598586017282,0.9376,0,202,0,2016-01-04,2026-06-30,2016-07-04,2026-06-30
600704.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600704.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600704.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600707.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2530,2361,0.927336999214454,0.933201581027668,51,134,0,2016-01-04,2026-06-30,2016-07-08,2026-06-30
600707.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2530,2323,0.9124116260801257,0.9181818181818182,51,172,0,2016-01-04,2026-06-30,2016-08-04,2026-06-30
600707.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2530,2323,0.9124116260801257,0.9181818181818182,51,172,0,2016-01-04,2026-06-30,2016-08-04,2026-06-30
600711.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2464,2016,0.7918303220738413,0.8181818181818182,35,495,0,2016-01-04,2026-06-30,2016-06-22,2026-06-30
600711.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2464,1901,0.746661429693637,0.7715097402597403,35,610,0,2016-01-04,2026-06-30,2016-07-19,2026-06-30
600711.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2464,1901,0.746661429693637,0.7715097402597403,35,610,0,2016-01-04,2026-06-30,2016-07-19,2026-06-30
600737.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2531,2413,0.9477611940298507,0.9533781114184117,59,74,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600737.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2531,2375,0.9328358208955224,0.9383642828921375,78,93,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600737.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2531,2375,0.9328358208955224,0.9383642828921375,78,93,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600741.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600741.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600741.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600754.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600754.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600754.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600760.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2464,2175,0.8542812254516889,0.882711038961039,59,312,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600760.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2464,2102,0.8256087981146897,0.8530844155844156,75,369,0,2016-01-04,2026-06-30,2016-08-18,2026-06-30
600760.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2464,2102,0.8256087981146897,0.8530844155844156,75,369,0,2016-01-04,2026-06-30,2016-08-18,2026-06-30
600763.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2528,2351,0.9234092694422624,0.9299841772151899,59,136,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600763.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2528,2294,0.9010212097407698,0.9074367088607594,78,174,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600763.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2528,2294,0.9010212097407698,0.9074367088607594,78,174,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600764.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2295,1945,0.7639434406912804,0.8474945533769063,59,542,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600764.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2295,1850,0.7266300078554595,0.8061002178649237,78,618,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600764.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2295,1850,0.7266300078554595,0.8061002178649237,78,618,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600765.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2536,2418,0.9497250589159466,0.9534700315457413,59,69,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600765.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2536,2380,0.9347996857816182,0.9384858044164038,78,88,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600765.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2536,2380,0.9347996857816182,0.9384858044164038,78,88,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600795.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2482,2364,0.9285153181461115,0.9524576954069299,59,123,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600795.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2482,2326,0.9135899450117831,0.9371474617244158,78,142,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600795.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2482,2326,0.9135899450117831,0.9371474617244158,78,142,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600801.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2544,2426,0.9528672427336999,0.9536163522012578,59,61,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600801.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2544,2388,0.9379418695993715,0.9386792452830188,78,80,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600801.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2544,2388,0.9379418695993715,0.9386792452830188,78,80,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600803.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2483,1795,0.7050274941084054,0.7229158276278695,41,710,0,2016-01-04,2026-06-30,2016-07-01,2026-06-30
600803.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2483,1627,0.6390416339355852,0.6552557390253725,41,878,0,2016-01-04,2026-06-30,2016-11-18,2026-06-30
600803.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2483,1627,0.6390416339355852,0.6552557390253725,41,878,0,2016-01-04,2026-06-30,2016-11-18,2026-06-30
600808.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600808.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600808.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600809.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2534,2298,0.9025923016496465,0.9068666140489345,59,189,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600809.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2534,2223,0.8731343283582089,0.8772691397000789,78,245,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600809.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2534,2223,0.8731343283582089,0.8772691397000789,78,245,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600816.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2490,2120,0.8326787117046347,0.8514056224899599,59,367,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600816.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2490,2025,0.7953652788688138,0.8132530120481928,78,443,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600816.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2490,2025,0.7953652788688138,0.8132530120481928,78,443,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600820.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600820.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600820.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600845.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2544,2367,0.9296936370777691,0.9304245283018868,59,120,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600845.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2544,2310,0.9073055773762765,0.9080188679245284,78,158,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600845.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2544,2310,0.9073055773762765,0.9080188679245284,78,158,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600848.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2385,2102,0.8256087981146897,0.8813417190775681,47,397,0,2016-01-04,2026-06-30,2016-09-29,2026-06-30
600848.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2385,2026,0.795758051846033,0.8494758909853249,47,473,0,2016-01-04,2026-06-30,2016-11-02,2026-06-30
600848.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2385,2026,0.795758051846033,0.8494758909853249,47,473,0,2016-01-04,2026-06-30,2016-11-02,2026-06-30
600862.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600862.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600862.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600863.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2528,2351,0.9234092694422624,0.9299841772151899,59,136,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600863.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2528,2294,0.9010212097407698,0.9074367088607594,78,174,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600863.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2528,2294,0.9010212097407698,0.9074367088607594,78,174,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600871.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2515,2279,0.8951296150824823,0.9061630218687873,59,208,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600871.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2515,2203,0.8652788688138257,0.8759443339960239,78,265,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600871.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2515,2203,0.8652788688138257,0.8759443339960239,78,265,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600873.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2450,2391,0.9391201885310291,0.9759183673469388,0,155,0,2016-01-04,2026-06-30,2016-08-19,2026-06-30
600873.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2450,2372,0.9316575019638649,0.9681632653061224,0,174,0,2016-01-04,2026-06-30,2016-09-19,2026-06-30
600873.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2450,2372,0.9316575019638649,0.9681632653061224,0,174,0,2016-01-04,2026-06-30,2016-09-19,2026-06-30
600875.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2470,2293,0.9006284367635506,0.9283400809716599,59,194,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600875.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2470,2236,0.8782403770620582,0.9052631578947369,78,232,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600875.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2470,2236,0.8782403770620582,0.9052631578947369,78,232,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600879.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2537,2419,0.9501178318931658,0.9534883720930233,59,68,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600879.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2537,2391,0.9391201885310291,0.9424517146235711,68,87,0,2016-01-04,2026-06-30,2016-08-19,2026-06-30
600879.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2537,2391,0.9391201885310291,0.9424517146235711,68,87,0,2016-01-04,2026-06-30,2016-08-19,2026-06-30
600884.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2538,2420,0.950510604870385,0.9535066981875493,59,67,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600884.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2538,2382,0.9355852317360566,0.9385342789598109,78,86,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600884.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2538,2382,0.9355852317360566,0.9385342789598109,78,86,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600885.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600885.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600885.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600886.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600886.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600886.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600887.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2522,2345,0.9210526315789473,0.9298176050753371,59,142,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600887.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2522,2288,0.8986645718774549,0.9072164948453608,78,180,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600887.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2522,2288,0.8986645718774549,0.9072164948453608,78,180,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600893.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2515,2279,0.8951296150824823,0.9061630218687873,59,208,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
600893.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2515,2203,0.8652788688138257,0.8759443339960239,78,265,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600893.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2515,2203,0.8652788688138257,0.8759443339960239,78,265,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
600900.SH,A1_LogBodyCenterToMACloudCenter_5_60,2546,2529,2314,0.9088766692851532,0.9149861605377619,38,194,0,2016-01-04,2026-06-30,2016-06-06,2026-06-30
600900.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2529,2257,0.8864886095836606,0.8924476077500989,38,251,0,2016-01-04,2026-06-30,2016-07-05,2026-06-30
600900.SH,A2b_BodyToMACloudGapMean20_5_60,2546,2529,2257,0.8864886095836606,0.8924476077500989,38,251,0,2016-01-04,2026-06-30,2016-07-05,2026-06-30
600901.SH,A1_LogBodyCenterToMACloudCenter_5_60,2021,2021,1962,0.9708065314200891,0.9708065314200891,59,0,0,2018-03-01,2026-06-30,2018-05-29,2026-06-30
600901.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2021,2021,1943,0.9614052449282533,0.9614052449282533,78,0,0,2018-03-01,2026-06-30,2018-06-26,2026-06-30
600901.SH,A2b_BodyToMACloudGapMean20_5_60,2021,2021,1943,0.9614052449282533,0.9614052449282533,78,0,0,2018-03-01,2026-06-30,2018-06-26,2026-06-30
600905.SH,A1_LogBodyCenterToMACloudCenter_5_60,1224,1224,1165,0.951797385620915,0.951797385620915,59,0,0,2021-06-10,2026-06-30,2021-09-02,2026-06-30
600905.SH,A2_BodyCenterOutsideMACloudRate20_5_60,1224,1224,1146,0.9362745098039216,0.9362745098039216,78,0,0,2021-06-10,2026-06-30,2021-10-08,2026-06-30
600905.SH,A2b_BodyToMACloudGapMean20_5_60,1224,1224,1146,0.9362745098039216,0.9362745098039216,78,0,0,2021-06-10,2026-06-30,2021-10-08,2026-06-30
600906.SH,A1_LogBodyCenterToMACloudCenter_5_60,1248,1248,1189,0.9527243589743589,0.9527243589743589,59,0,0,2021-05-07,2026-06-30,2021-07-30,2026-06-30
600906.SH,A2_BodyCenterOutsideMACloudRate20_5_60,1248,1248,1170,0.9375,0.9375,78,0,0,2021-05-07,2026-06-30,2021-08-26,2026-06-30
600906.SH,A2b_BodyToMACloudGapMean20_5_60,1248,1248,1170,0.9375,0.9375,78,0,0,2021-05-07,2026-06-30,2021-08-26,2026-06-30
600909.SH,A1_LogBodyCenterToMACloudCenter_5_60,2321,2315,2197,0.9465747522619561,0.9490280777537797,59,65,0,2016-12-06,2026-06-30,2017-03-07,2026-06-30
600909.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2321,2315,2159,0.9302024989228781,0.9326133909287257,78,84,0,2016-12-06,2026-06-30,2017-04-05,2026-06-30
600909.SH,A2b_BodyToMACloudGapMean20_5_60,2321,2315,2159,0.9302024989228781,0.9326133909287257,78,84,0,2016-12-06,2026-06-30,2017-04-05,2026-06-30
600918.SH,A1_LogBodyCenterToMACloudCenter_5_60,1472,1472,1413,0.9599184782608695,0.9599184782608695,59,0,0,2020-06-03,2026-06-30,2020-08-27,2026-06-30
600918.SH,A2_BodyCenterOutsideMACloudRate20_5_60,1472,1472,1394,0.9470108695652174,0.9470108695652174,78,0,0,2020-06-03,2026-06-30,2020-09-23,2026-06-30
600918.SH,A2b_BodyToMACloudGapMean20_5_60,1472,1472,1394,0.9470108695652174,0.9470108695652174,78,0,0,2020-06-03,2026-06-30,2020-09-23,2026-06-30
600919.SH,A1_LogBodyCenterToMACloudCenter_5_60,2404,2398,2280,0.9484193011647255,0.950792326939116,59,65,0,2016-08-02,2026-06-30,2016-11-02,2026-06-30
600919.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2404,2398,2242,0.93261231281198,0.9349457881567973,78,84,0,2016-08-02,2026-06-30,2016-11-29,2026-06-30
600919.SH,A2b_BodyToMACloudGapMean20_5_60,2404,2398,2242,0.93261231281198,0.9349457881567973,78,84,0,2016-08-02,2026-06-30,2016-11-29,2026-06-30
600926.SH,A1_LogBodyCenterToMACloudCenter_5_60,2349,2349,2290,0.9748829289059174,0.9748829289059174,59,0,0,2016-10-27,2026-06-30,2017-01-19,2026-06-30
600926.SH,A2_BodyCenterOutsideMACloudRate20_5_60,2349,2349,2271,0.966794380587484,0.966794380587484,78,0,0,2016-10-27,2026-06-30,2017-02-22,2026-06-30
600926.SH,A2b_BodyToMACloudGapMean20_5_60,2349,2349,2271,0.966794380587484,0.966794380587484,78,0,0,2016-10-27,2026-06-30,2017-02-22,2026-06-30
