upstream_task,scope_id,year,metric,actual_value,expected_value,absolute_difference,mismatch_count,status
R1-T06,C_GIVEN_P|W250|q0.2,2026,n10,4239,4239,0.0,0,matched
R1-T06,C_GIVEN_P|W250|q0.2,2026,n01,9699,9699,0.0,0,matched
R1-T06,C_GIVEN_P|W250|q0.2,2026,n00,74562,74562,0.0,0,matched
R1-T06,C_GIVEN_P|W250|q0.2,2026,retention,0.35420475319926875,0.35420475319926875,0.0,0,matched
R1-T06,C_GIVEN_P|W250|q0.2,2026,target_marginal_rate,0.1323864574731627,0.1323864574731627,0.0,0,matched
R1-T06,C_GIVEN_P|W250|q0.2,2026,association_lift,2.675536153470025,2.675536153470025,0.0,0,matched
R1-T06,C_GIVEN_P|W250|q0.2,2026,absolute_increment,0.22181829572610606,0.22181829572610606,0.0,0,matched
R1-T06,C_GIVEN_P|W250|q0.2,pooled,pooled_N,1460423,1460423,0.0,0,matched
R1-T06,C_GIVEN_P|W250|q0.2,pooled,pooled_n11,132775,132775,0.0,0,matched
R1-T06,C_GIVEN_P|W250|q0.2,pooled,pooled_n10,155269,155269,0.0,0,matched
R1-T06,C_GIVEN_P|W250|q0.2,pooled,pooled_n01,176618,176618,0.0,0,matched
R1-T06,C_GIVEN_P|W250|q0.2,pooled,pooled_n00,995761,995761,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2016,N,27827,27827,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2016,n11,1608,1608,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2016,n10,4670,4670,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2016,n01,2156,2156,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2016,n00,19393,19393,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2016,retention,0.25613252628225547,0.25613252628225547,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2016,target_marginal_rate,0.13526431163977432,0.13526431163977432,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2016,association_lift,1.8935706187184707,1.8935706187184707,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2016,absolute_increment,0.12086821464248115,0.12086821464248115,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2017,N,120518,120518,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2017,n11,2818,2818,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2017,n10,7065,7065,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2017,n01,16305,16305,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2017,n00,94330,94330,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2017,retention,0.2851360922796722,0.2851360922796722,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2017,target_marginal_rate,0.1586733931860801,0.1586733931860801,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2017,association_lift,1.7970000297736513,1.7970000297736513,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2017,absolute_increment,0.1264626990935921,0.1264626990935921,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2018,N,134378,134378,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2018,n11,2853,2853,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2018,n10,7251,7251,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2018,n01,18962,18962,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2018,n00,105312,105312,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2018,retention,0.28236342042755347,0.28236342042755347,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2018,target_marginal_rate,0.16234056169908764,0.16234056169908764,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2018,association_lift,1.739327605327242,1.739327605327242,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2018,absolute_increment,0.12002285872846583,0.12002285872846583,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2019,N,144350,144350,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2019,n11,4740,4740,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2019,n10,14089,14089,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2019,n01,16537,16537,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2019,n00,108984,108984,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2019,retention,0.2517393382548197,0.2517393382548197,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2019,target_marginal_rate,0.14739868375476273,0.14739868375476273,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2019,association_lift,1.7078805036933413,1.7078805036933413,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2019,absolute_increment,0.10434065450005697,0.10434065450005697,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2020,N,151961,151961,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2020,n11,2858,2858,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2020,n10,7311,7311,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2020,n01,21213,21213,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2020,n00,120579,120579,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2020,retention,0.28105025076212015,0.28105025076212015,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2020,target_marginal_rate,0.15840248484808603,0.15840248484808603,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2020,association_lift,1.7742793052246495,1.7742793052246495,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2020,absolute_increment,0.12264776591403412,0.12264776591403412,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2021,N,162826,162826,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2021,n11,3707,3707,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2021,n10,10295,10295,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2021,n01,20673,20673,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2021,n00,128151,128151,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2021,retention,0.26474789315812025,0.26474789315812025,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2021,target_marginal_rate,0.149730387038925,0.149730387038925,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2021,association_lift,1.768164087422645,1.768164087422645,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2021,absolute_increment,0.11501750611919526,0.11501750611919526,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2022,N,172988,172988,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2022,n11,5082,5082,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2022,n10,12076,12076,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2022,n01,21859,21859,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2022,n00,133971,133971,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2022,retention,0.2961883669425341,0.2961883669425341,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2022,target_marginal_rate,0.15573912641339283,0.15573912641339283,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2022,association_lift,1.9018237341099102,1.9018237341099102,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2022,absolute_increment,0.14044924052914126,0.14044924052914126,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2023,N,181754,181754,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2023,n11,5979,5979,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2023,n10,16892,16892,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2023,n01,21436,21436,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2023,n00,137447,137447,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2023,retention,0.2614227624502645,0.2614227624502645,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2023,target_marginal_rate,0.15083574501799135,0.15083574501799135,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2023,association_lift,1.7331618736598715,1.7331618736598715,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2023,absolute_increment,0.11058701743227317,0.11058701743227317,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2024,N,186108,186108,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2024,n11,2669,2669,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2024,n10,6082,6082,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2024,n01,27339,27339,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2024,n00,150018,150018,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2024,retention,0.3049937150039995,0.3049937150039995,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2024,target_marginal_rate,0.16123971027575387,0.16123971027575387,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2024,association_lift,1.8915545958399207,1.8915545958399207,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2024,absolute_increment,0.14375400472824565,0.14375400472824565,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2025,N,189646,189646,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2025,n11,6695,6695,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2025,n10,17544,17544,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2025,n01,21407,21407,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2025,n00,144000,144000,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2025,retention,0.27620776434671396,0.27620776434671396,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2025,target_marginal_rate,0.14818134840703204,0.14818134840703204,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2025,association_lift,1.8639846871146866,1.8639846871146866,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2025,absolute_increment,0.12802641593968192,0.12802641593968192,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2026,N,91202,91202,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2026,n11,791,791,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2026,n10,1958,1958,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2026,n01,12142,12142,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2026,n00,76311,76311,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2026,retention,0.2877409967260822,0.2877409967260822,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2026,target_marginal_rate,0.14180610074340474,0.14180610074340474,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2026,association_lift,2.029115780051972,2.029115780051972,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,2026,absolute_increment,0.14593489598267748,0.14593489598267748,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,pooled,pooled_N,1563558,1563558,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,pooled,pooled_n11,39800,39800,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,pooled,pooled_n10,105233,105233,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,pooled,pooled_n01,200029,200029,0.0,0,matched
R1-T06,T_GIVEN_PC|W120|q0.2,pooled,pooled_n00,1218496,1218496,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2016,N,0,0,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2016,n11,0,0,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2016,n10,0,0,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2016,n01,0,0,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2016,n00,0,0,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2017,N,78284,78284,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2017,n11,1181,1181,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2017,n10,2892,2892,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2017,n01,10681,10681,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2017,n00,63530,63530,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2017,retention,0.2899582617235453,0.2899582617235453,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2017,target_marginal_rate,0.15152521588063972,0.15152521588063972,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2017,association_lift,1.9135974170263041,1.9135974170263041,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2017,absolute_increment,0.13843304584290556,0.13843304584290556,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2018,N,128438,128438,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2018,n11,1788,1788,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2018,n10,4496,4496,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2018,n01,18591,18591,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2018,n00,103563,103563,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2018,retention,0.28453214513049013,0.28453214513049013,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2018,target_marginal_rate,0.15866799545305907,0.15866799545305907,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2018,association_lift,1.79325480427253,1.79325480427253,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2018,absolute_increment,0.12586414967743106,0.12586414967743106,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2019,N,140488,140488,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2019,n11,4700,4700,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2019,n10,14840,14840,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2019,n01,15193,15193,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2019,n00,105755,105755,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2019,retention,0.240532241555783,0.240532241555783,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2019,target_marginal_rate,0.14159928250099652,0.14159928250099652,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2019,association_lift,1.6986826296530864,1.6986826296530864,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2019,absolute_increment,0.0989329590547865,0.0989329590547865,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2020,N,147514,147514,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2020,n11,2235,2235,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2020,n10,5634,5634,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2020,n01,20836,20836,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2020,n00,118809,118809,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2020,retention,0.28402592451391534,0.28402592451391534,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2020,target_marginal_rate,0.15639871469826594,0.15639871469826594,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2020,association_lift,1.8160374595269257,1.8160374595269257,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2020,absolute_increment,0.1276272098156494,0.1276272098156494,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2021,N,156731,156731,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2021,n11,3030,3030,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2021,n10,10134,10134,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2021,n01,18800,18800,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2021,n00,124767,124767,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2021,retention,0.2301731996353692,0.2301731996353692,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2021,target_marginal_rate,0.1392832305032189,0.1392832305032189,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2021,association_lift,1.6525550046748076,1.6525550046748076,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2021,absolute_increment,0.0908899691321503,0.0908899691321503,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2022,N,168340,168340,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2022,n11,4460,4460,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2022,n10,11687,11687,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2022,n01,20579,20579,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2022,n00,131614,131614,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2022,retention,0.27621229949835885,0.27621229949835885,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2022,target_marginal_rate,0.14874064393489367,0.14874064393489367,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2022,association_lift,1.8570062102142149,1.8570062102142149,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2022,absolute_increment,0.12747165556346518,0.12747165556346518,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2023,N,177739,177739,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2023,n11,7212,7212,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2023,n10,21929,21929,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2023,n01,19247,19247,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2023,n00,129351,129351,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2023,retention,0.2474863594248653,0.2474863594248653,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2023,target_marginal_rate,0.148864346035479,0.148864346035479,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2023,association_lift,1.6624958629508346,1.6624958629508346,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2023,absolute_increment,0.09862201338938631,0.09862201338938631,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2024,N,183635,183635,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2024,n11,2058,2058,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2024,n10,4430,4430,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2024,n01,25547,25547,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2024,n00,151600,151600,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2024,retention,0.31720098643649813,0.31720098643649813,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2024,target_marginal_rate,0.15032537370327007,0.15032537370327007,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2024,association_lift,2.110096111004033,2.110096111004033,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2024,absolute_increment,0.16687561273322807,0.16687561273322807,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2025,N,188429,188429,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2025,n11,7294,7294,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2025,n10,20450,20450,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2025,n01,20566,20566,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2025,n00,140119,140119,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2025,retention,0.26290369088811993,0.26290369088811993,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2025,target_marginal_rate,0.14785409889135961,0.14785409889135961,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2025,association_lift,1.7781292020946715,1.7781292020946715,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2025,absolute_increment,0.11504959199676032,0.11504959199676032,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2026,N,90825,90825,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2026,n11,657,657,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2026,n10,1668,1668,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2026,n01,11521,11521,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2026,n00,76979,76979,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2026,retention,0.28258064516129033,0.28258064516129033,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2026,target_marginal_rate,0.1340820258739334,0.1340820258739334,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2026,association_lift,2.1075207009996872,2.1075207009996872,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,2026,absolute_increment,0.14849861928735694,0.14849861928735694,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,pooled,pooled_N,1460423,1460423,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,pooled,pooled_n11,34615,34615,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,pooled,pooled_n10,98160,98160,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,pooled,pooled_n01,181561,181561,0.0,0,matched
R1-T06,T_GIVEN_PC|W250|q0.2,pooled,pooled_n00,1146087,1146087,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2016,N,18593,18593,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2016,n11,97,97,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2016,n10,746,746,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2016,n01,1728,1728,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2016,n00,16022,16022,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2016,retention,0.11506524317912219,0.11506524317912219,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2016,target_marginal_rate,0.0981552197063411,0.0981552197063411,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2016,association_lift,1.1722783925640652,1.1722783925640652,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2016,absolute_increment,0.01691002347278109,0.01691002347278109,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2017,N,118950,118950,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2017,n11,750,750,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2017,n10,2031,2031,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2017,n01,20724,20724,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2017,n00,95445,95445,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2017,retention,0.2696871628910464,0.2696871628910464,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2017,target_marginal_rate,0.1805296343001261,0.1805296343001261,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2017,association_lift,1.4938664443461844,1.4938664443461844,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2017,absolute_increment,0.08915752859092027,0.08915752859092027,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2018,N,133772,133772,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2018,n11,960,960,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2018,n10,1871,1871,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2018,n01,25994,25994,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2018,n00,104947,104947,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2018,retention,0.33910279053338044,0.33910279053338044,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2018,target_marginal_rate,0.2014920910205424,0.2014920910205424,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2018,association_lift,1.6829583176979805,1.6829583176979805,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2018,absolute_increment,0.13761069951283803,0.13761069951283803,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2019,N,143500,143500,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2019,n11,1219,1219,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2019,n10,3481,3481,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2019,n01,20291,20291,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2019,n00,118509,118509,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2019,retention,0.2593617021276596,0.2593617021276596,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2019,target_marginal_rate,0.14989547038327525,0.14989547038327525,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2019,association_lift,1.7302837868581662,1.7302837868581662,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2019,absolute_increment,0.10946623174438433,0.10946623174438433,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2020,N,150783,150783,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2020,n11,960,960,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2020,n10,1872,1872,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2020,n01,19771,19771,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2020,n00,128180,128180,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2020,retention,0.3389830508474576,0.3389830508474576,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2020,target_marginal_rate,0.13748897422123182,0.13748897422123182,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2020,association_lift,2.4655289834514593,2.4655289834514593,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2020,absolute_increment,0.2014940766262258,0.2014940766262258,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2021,N,161119,161119,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2021,n11,1138,1138,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2021,n10,2517,2517,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2021,n01,25685,25685,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2021,n00,131779,131779,0.0,0,matched
