scope_type,candidate_config_id,state_line,W,q,K,removed_year,confirmed_state_days_without_year,confirmed_coverage_without_year,confirmed_interval_count_without_confirmation_year,max_remaining_year_share,remaining_year_hhi,pooled_sign,leave_one_out_sign,sign_flip,relative_count_change,relative_metric_change,removed_year_denominator_share,removed_year_state_or_child_share,partial_year_removed,step_id,N_without_year,n11_without_year,n10_without_year,n01_without_year,n00_without_year,retention_without_year,target_marginal_without_year,lift_without_year,delta_without_year,pooled_delta_sign,leave_one_out_delta_sign,pooled_lift_excess_sign,leave_one_out_lift_excess_sign
interlayer_step,,,120,0.2,,2016,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.012034031591517344,0.02494739199142112,0.012034031591517344,0.00900817236255572,False,V_GIVEN_PCT,1526442,10671,27246,243677,1244848,0.28143049291874356,0.16662801469037147,1.6889746507614478,0.11480247822837208,positive,positive,positive,positive
interlayer_step,,,120,0.2,,2017,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.07698854718501523,0.01657281439579571,0.07698854718501523,0.06965081723625557,False,V_GIVEN_PCT,1426085,10018,25961,224681,1165425,0.2784402012284944,0.16457574408257572,1.691866579614474,0.11386445714591867,positive,positive,positive,positive
interlayer_step,,,120,0.2,,2018,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.08658185736892691,-0.01291439857787992,0.08658185736892691,0.08915304606240713,False,V_GIVEN_PCT,1411263,9808,26121,219411,1155923,0.2729828272426174,0.16242117875973508,1.6807095560267602,0.11056164848288233,positive,positive,positive,positive
interlayer_step,,,120,0.2,,2019,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.09287815486380567,0.008188460307547423,0.09287815486380567,0.11320579494799406,False,V_GIVEN_PCT,1401535,9549,24511,225114,1142361,0.2803581914268937,0.16743285041044284,1.674451523339817,0.11292534101645088,positive,positive,positive,positive
interlayer_step,,,120,0.2,,2020,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.09759196393609207,-0.07038696318803916,0.09759196393609207,0.08915304606240713,False,V_GIVEN_PCT,1394252,9808,26120,225634,1132690,0.27299042529503453,0.1688661734033733,1.616608109209285,0.10412425189166125,positive,positive,positive,positive
interlayer_step,,,120,0.2,,2021,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.10428178002440074,-0.030476755751806913,0.10428178002440074,0.10568350668647845,False,V_GIVEN_PCT,1383916,9630,25475,219720,1129091,0.2743198974505056,0.1657253763956772,1.655267910181443,0.10859452105482842,positive,positive,positive,positive
interlayer_step,,,120,0.2,,2022,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.11126738229231053,0.004303657700223123,0.11126738229231053,0.14459509658246658,False,V_GIVEN_PCT,1373123,9211,24495,211566,1127851,0.27327478787159554,0.1607845764727559,1.699633098314629,0.11249021139883963,positive,positive,positive,positive
interlayer_step,,,120,0.2,,2023,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.11689896992624763,0.037352559282980896,0.11689896992624763,0.14951708766716196,False,V_GIVEN_PCT,1364422,9158,23658,213078,1118528,0.2790711847879083,0.16287922651496384,1.7133626599231784,0.11619195827294448,positive,positive,positive,positive
interlayer_step,,,120,0.2,,2024,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.12011443106466843,-0.022526804515252224,0.12011443106466843,0.06742199108469539,False,V_GIVEN_PCT,1359454,10042,26062,219238,1104112,0.278140926213162,0.16865594569584555,1.6491617005590888,0.10948498051731645,positive,positive,positive,positive
interlayer_step,,,120,0.2,,2025,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.12243994472617126,0.08802401854048982,0.12243994472617126,0.1412518573551263,False,V_GIVEN_PCT,1355861,9247,22838,216281,1107495,0.28820321022284556,0.1663356347000172,1.7326606577274555,0.12186757552282837,positive,positive,positive,positive
interlayer_step,,,120,0.2,,2026,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.05892293702084419,-0.03391425256646712,0.05892293702084419,0.02135958395245171,True,V_GIVEN_PCT,1453997,10538,27433,235650,1180376,0.2775275868425904,0.16931809350363172,1.639089958431629,0.10820949333895866,positive,positive,positive,positive
interlayer_step,,,250,0.2,,2016,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,0.0,0.0,0.0,0.0,False,V_GIVEN_PCT,1442412,7860,26450,179168,1228934,0.22908772952491985,0.1296633694117908,1.7667883424914916,0.09942436011312905,positive,positive,positive,positive
interlayer_step,,,250,0.2,,2017,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.04736580117192591,0.013567125543981396,0.04736580117192591,0.03155216284987277,False,V_GIVEN_PCT,1374091,7612,25590,168945,1171944,0.22926329739172338,0.1284900345028095,1.7842885503055137,0.10077326288891389,positive,positive,positive,positive
interlayer_step,,,250,0.2,,2018,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.08846640210979942,0.009542458644612832,0.08846640210979942,0.06679389312977099,False,V_GIVEN_PCT,1314807,7335,25203,157089,1125180,0.22542872948552461,0.12505561652774894,1.8026277886967486,0.10037311295777568,positive,positive,positive,positive
interlayer_step,,,250,0.2,,2019,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.09679689298203287,0.006190935692013701,0.09679689298203287,0.13333333333333333,False,V_GIVEN_PCT,1302791,6812,22831,162240,1110908,0.22980130216239922,0.12976141222959017,1.7709525367665229,0.10003988993280905,positive,positive,positive,positive
interlayer_step,,,250,0.2,,2020,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.10159094627609865,-0.055777077256382285,0.10159094627609865,0.06946564885496183,False,V_GIVEN_PCT,1295876,7314,24800,166168,1097594,0.22775113657594817,0.1338723766780155,1.7012556453205139,0.09387875989793268,positive,positive,positive,positive
interlayer_step,,,250,0.2,,2021,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.10759547202879621,-0.03421028231680131,0.10759547202879621,0.094529262086514,False,V_GIVEN_PCT,1287215,7117,24206,161753,1094139,0.22721322989496537,0.13119020521047378,1.7319374531843894,0.09602302468449159,positive,positive,positive,positive
interlayer_step,,,250,0.2,,2022,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.11593358901617569,0.011843369181860602,0.11593358901617569,0.14872773536895675,False,V_GIVEN_PCT,1275188,6691,23186,150603,1094708,0.22395153462529704,0.12334965510967795,1.8155829817778382,0.1006018795156191,positive,positive,positive,positive
interlayer_step,,,250,0.2,,2023,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.12225633175542078,0.013117171244308647,0.12225633175542078,0.22353689567430027,False,V_GIVEN_PCT,1266068,6103,21047,150965,1087953,0.22478821362799264,0.12405968715740387,1.8119360025693674,0.10072852647058878,positive,positive,positive,positive
interlayer_step,,,250,0.2,,2024,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.12685210605569006,-0.05283631309944753,0.12685210605569006,0.0638676844783715,False,V_GIVEN_PCT,1259439,7358,24897,161342,1065842,0.22811967136878003,0.1339485278763005,1.7030397794251626,0.09417114349247954,positive,positive,positive,positive
interlayer_step,,,250,0.2,,2025,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.13030257651766625,0.1360985194013071,0.13030257651766625,0.1529262086513995,False,V_GIVEN_PCT,1254462,6658,20374,160618,1066812,0.24630068067475586,0.13334481235780757,1.8470960836020445,0.11295586831694829,positive,positive,positive,positive
interlayer_step,,,250,0.2,,2026,,,,,,delta:positive|lift_excess:positive,delta:positive|lift_excess:positive,False,-0.06283988208639418,-0.03017866441040131,0.06283988208639418,0.015267175572519083,True,V_GIVEN_PCT,1351771,7740,25916,172789,1145326,0.2299738531019729,0.13354998738691687,1.722005801735494,0.09642386571505604,positive,positive,positive,positive
