pair_id,security_id,common_count,eligible,pearson_raw,spearman_midrank,reason
A1_A2,002202.SZ,2384,True,0.4290760515518412,0.4694188012032782,
A1_A2,002203.SZ,2301,True,0.39545184027126373,0.4597619752847073,
A1_A2,002223.SZ,2385,True,0.30365423790400375,0.37312495303240867,
A1_A2,002230.SZ,2329,True,0.46345057183416655,0.47736733129047254,
A1_A2,002236.SZ,2388,True,0.394204644095751,0.4276882700906094,
A1_A2,002241.SZ,2468,True,0.5121047753172212,0.5272791803088599,
A1_A2,002244.SZ,2468,True,0.41817945547447977,0.45381031365379193,
A1_A2,002252.SZ,1787,True,0.3979519694543254,0.3719483165290923,
A1_A2,002261.SZ,2448,True,0.3739411797109456,0.39638797120602026,
A1_A2,002262.SZ,2468,True,0.35259041070392566,0.3654010395535907,
A1_A2,002265.SZ,2210,True,0.23877942593221216,0.3606916798794752,
A1_A2,002266.SZ,2135,True,0.3150803049267662,0.40175914286652126,
A1_A2,002271.SZ,2468,True,0.506536540183093,0.531350860380952,
A1_A2,002273.SZ,2468,True,0.38995480999361193,0.3980973300420334,
A1_A2,002281.SZ,2468,True,0.44178805621228456,0.4696332668789325,
A1_A2,002299.SZ,2256,True,0.4547124073885639,0.4266679296316421,
A1_A2,002304.SZ,2468,True,0.44332104795008725,0.4910896847625621,
A1_A2,002311.SZ,2468,True,0.4518026936043694,0.4661518191065542,
A1_A2,002312.SZ,1793,True,0.4078406693676031,0.4743046372888853,
A1_A2,002318.SZ,2381,True,0.4854383910843697,0.49430399248008244,
A1_A2,002335.SZ,2325,True,0.3867241614279815,0.40805437126641314,
A1_A2,002340.SZ,2383,True,0.4705574180100465,0.4660542664202966,
A1_A2,002352.SZ,2201,True,0.3070740947518846,0.39519551747127407,
A1_A2,002353.SZ,2398,True,0.3871799284945525,0.41696548737746053,
A1_A2,002371.SZ,2380,True,0.471754877214188,0.4541719399617613,
A1_A2,002384.SZ,2270,True,0.45487095858496696,0.4550381176800674,
A1_A2,002402.SZ,2376,True,0.4387284090865164,0.4312453809918164,
A1_A2,002407.SZ,2306,True,0.42453995217699786,0.4438929767368829,
A1_A2,002409.SZ,2053,True,0.46059695556086505,0.45158172315472045,
A1_A2,002410.SZ,2468,True,0.45886882607464924,0.44973581152248315,
A1_A2,002414.SZ,2468,True,0.460678620010149,0.45396280467828254,
A1_A2,002415.SZ,2388,True,0.42772604968544636,0.45797105502717456,
A1_A2,002422.SZ,2468,True,0.4305901873731363,0.4351017307342474,
A1_A2,002423.SZ,1849,True,0.26145764862977533,0.3481291866928612,
