transition_path,W,q,K,lag_k,primary_stay_out_baseline_probability,unconditional_lag_support_marginal_probability,target_status_standardized_baseline_probability,security_year_standardized_baseline_probability,security_year_matched_anchor_count,security_year_unmatched_stratum_count,security_year_coverage,observed_probability,primary_absolute_difference,target_status_standardized_absolute_difference,security_year_standardized_absolute_difference,warnings
P_TO_C,500,0.3,not_applicable,5,0.20496854523729252,0.3082141257255743,0.31473009793403317,0.2402253484289697,22874,2,0.9998688639244656,0.40962538794422343,0.2046568427069309,0.09489529001019026,0.16940003951525373,""
P_TO_C,500,0.3,not_applicable,10,0.2204285281508478,0.3082141257255743,0.292546190728476,0.26698367974112336,22917,3,0.9998254875441734,0.3968849526634964,0.1764564245126486,0.1043387619350204,0.12990127292237302,""
P_TO_C,500,0.3,not_applicable,20,0.2413002100929624,0.3082141257255743,0.2749519378770742,0.2992906298541645,23009,1,0.9999130850462822,0.39268176089696233,0.15138155080399993,0.1177298230198881,0.09339113104279784,""
P_TO_T,120,0.1,not_applicable,1,0.05218883578695795,0.05583655688670842,0.05999150837509329,0.04994915291614499,26651,4,0.9998499343462764,0.08339898705683736,0.03121015126987941,0.023407478681744073,0.03344983414069237,""
P_TO_T,120,0.1,not_applicable,3,0.05368321713201021,0.05583655688670842,0.055597517386769144,0.0520585823731873,26651,4,0.9998499343462764,0.07732132808103545,0.023638110949025244,0.021723810694266307,0.02526274570784815,""
P_TO_T,120,0.1,not_applicable,5,0.05515013087190217,0.05583655688670842,0.055715987902957176,0.0540868850418547,26651,4,0.9998499343462764,0.06940536484712062,0.014255233975218454,0.013689376944163445,0.01531847980526592,""
P_TO_T,120,0.1,not_applicable,10,0.05714308360089694,0.05583655688670842,0.057245615521284814,0.05677011837248792,26650,4,0.9998499287161402,0.05184962857357245,-0.005293455027324492,-0.005395986947712365,-0.004920489798915469,""
P_TO_T,120,0.1,not_applicable,20,0.05753926986140049,0.05583655688670842,0.057492730999725426,0.05701022598552168,26646,4,0.9998499061913696,0.0474296435272045,-0.010109626334195987,-0.010063087472520924,-0.00958058245831718,""
P_TO_T,120,0.2,not_applicable,1,0.13790760051959763,0.15327146911257253,0.16743314020200237,0.1332199871303957,34077,1,0.9999706555549035,0.20934327131873937,0.07143567079914173,0.041910131116737,0.07612328418834366,""
P_TO_T,120,0.2,not_applicable,3,0.14319914907017922,0.15327146911257253,0.15579419831819946,0.1402477718911562,34077,1,0.9999706555549035,0.2091672046481601,0.06596805557798088,0.05337300632996064,0.0689194327570039,""
P_TO_T,120,0.2,not_applicable,5,0.14882256176774603,0.15327146911257253,0.15391722753474274,0.1477023667615027,34076,1,0.9999706546937818,0.19447134430847787,0.04564878254073185,0.04055411677373513,0.04676897754697518,""
P_TO_T,120,0.2,not_applicable,10,0.15743378357222518,0.15327146911257253,0.15800027375397963,0.15860167967022096,34071,1,0.9999706503874148,0.1550540032871566,-0.002379780285068578,-0.0029462704668230255,-0.0035476763830643576,""
P_TO_T,120,0.2,not_applicable,20,0.1597063849417513,0.15327146911257253,0.15932810155061897,0.1598423353834448,34061,1,0.9999706417708883,0.14053784275732487,-0.01916854218442643,-0.0187902587932941,-0.01930449262611994,""
P_TO_T,120,0.3,not_applicable,1,0.22367977711275516,0.2554524485209542,0.2725246790708507,0.21709100618110516,38930,1,0.9999743135290643,0.3220826590634713,0.09840288195071611,0.04955797999262057,0.10499165288236612,""
