security_id,candidate_variant,baseline_variant,W,q,valid_row_count,baseline_true_count,candidate_true_count,jaccard,baseline_retention,candidate_precision
601698.SH,c2_only,baseline_pair,120,0.2,1390,322,316,0.7624309392265194,0.8571428571428571,0.8734177215189873
601699.SH,c2_only,baseline_pair,120,0.2,2348,520,552,0.8387650085763293,0.9403846153846154,0.8858695652173914
601717.SH,c2_only,baseline_pair,120,0.2,2182,465,503,0.8229755178907722,0.9397849462365592,0.8687872763419483
601727.SH,c2_only,baseline_pair,120,0.2,2090,508,541,0.8180242634315424,0.9291338582677166,0.8724584103512015
601728.SH,c2_only,baseline_pair,120,0.2,995,235,237,0.8804780876494024,0.9404255319148936,0.9324894514767933
601766.SH,c2_only,baseline_pair,120,0.2,2357,532,539,0.7969798657718121,0.8928571428571429,0.8812615955473099
601788.SH,c2_only,baseline_pair,120,0.2,2367,499,596,0.7604501607717041,0.9478957915831663,0.7936241610738255
601799.SH,c2_only,baseline_pair,120,0.2,2367,594,621,0.8577981651376146,0.9444444444444444,0.9033816425120773
601800.SH,c2_only,baseline_pair,120,0.2,2367,534,548,0.7766830870279147,0.8857677902621723,0.8631386861313869
601808.SH,c2_only,baseline_pair,120,0.2,2367,535,578,0.8127035830618893,0.9327102803738317,0.8633217993079585
601816.SH,c2_only,baseline_pair,120,0.2,1382,338,375,0.8096446700507615,0.9437869822485208,0.8506666666666667
601818.SH,c2_only,baseline_pair,120,0.2,2366,539,557,0.8266666666666667,0.9202226345083488,0.8904847396768402
601825.SH,c2_only,baseline_pair,120,0.2,996,224,236,0.796875,0.9107142857142857,0.864406779661017
601838.SH,c2_only,baseline_pair,120,0.2,1853,408,433,0.8730512249443207,0.9607843137254902,0.9053117782909931
601857.SH,c2_only,baseline_pair,120,0.2,2367,551,568,0.8434925864909391,0.9292196007259528,0.9014084507042254
601865.SH,c2_only,baseline_pair,120,0.2,1530,324,346,0.7819148936170213,0.9074074074074074,0.8497109826589595
601866.SH,c2_only,baseline_pair,120,0.2,2351,497,539,0.8175438596491228,0.937625754527163,0.8645640074211502
601868.SH,c2_only,baseline_pair,120,0.2,970,236,225,0.8816326530612245,0.9152542372881356,0.96
601869.SH,c2_only,baseline_pair,120,0.2,1619,308,324,0.7506925207756233,0.8798701298701299,0.8364197530864198
601872.SH,c2_only,baseline_pair,120,0.2,2267,552,551,0.847571189279732,0.9166666666666666,0.9183303085299456
601877.SH,c2_only,baseline_pair,120,0.2,2361,475,497,0.8100558659217877,0.9157894736842105,0.8752515090543259
601878.SH,c2_only,baseline_pair,120,0.2,1945,477,507,0.7890909090909091,0.909853249475891,0.8560157790927022
601880.SH,c2_only,baseline_pair,120,0.2,2233,517,551,0.8350515463917526,0.9400386847195358,0.8820326678765881
601881.SH,c2_only,baseline_pair,120,0.2,2106,477,558,0.7164179104477612,0.9056603773584906,0.7741935483870968
601888.SH,c2_only,baseline_pair,120,0.2,2367,480,514,0.8339483394833949,0.9416666666666667,0.8793774319066148
601898.SH,c2_only,baseline_pair,120,0.2,2367,550,578,0.8135048231511254,0.92,0.8754325259515571
601899.SH,c2_only,baseline_pair,120,0.2,2361,556,576,0.8649093904448105,0.9442446043165468,0.9114583333333334
601901.SH,c2_only,baseline_pair,120,0.2,2297,475,515,0.7429577464788732,0.888421052631579,0.8194174757281554
601916.SH,c2_only,baseline_pair,120,0.2,1412,338,338,0.8074866310160428,0.893491124260355,0.893491124260355
601919.SH,c2_only,baseline_pair,120,0.2,2197,580,568,0.8397435897435898,0.903448275862069,0.9225352112676056
601928.SH,c2_only,baseline_pair,120,0.2,2367,546,566,0.8110749185667753,0.9120879120879121,0.8798586572438163
601939.SH,c2_only,baseline_pair,120,0.2,2367,549,561,0.9104991394148021,0.9635701275045537,0.9429590017825312
601958.SH,c2_only,baseline_pair,120,0.2,2367,564,583,0.7893915756630265,0.8971631205673759,0.8679245283018868
601966.SH,c2_only,baseline_pair,120,0.2,2216,525,562,0.8330522765598651,0.940952380952381,0.8790035587188612
601985.SH,c2_only,baseline_pair,120,0.2,2367,581,603,0.8616352201257862,0.9432013769363167,0.9087893864013267
601988.SH,c2_only,baseline_pair,120,0.2,2367,571,618,0.8665620094191523,0.9667250437828371,0.8932038834951457
601990.SH,c2_only,baseline_pair,120,0.2,1766,386,397,0.7714932126696833,0.883419689119171,0.8589420654911839
601991.SH,c2_only,baseline_pair,120,0.2,2357,562,562,0.8609271523178808,0.9252669039145908,0.9252669039145908
601995.SH,c2_only,baseline_pair,120,0.2,1173,293,327,0.7415730337078652,0.9010238907849829,0.8073394495412844
601997.SH,c2_only,baseline_pair,120,0.2,2210,545,577,0.8731218697829716,0.9596330275229358,0.9064124783362218
601998.SH,c2_only,baseline_pair,120,0.2,2367,524,551,0.8189509306260575,0.9236641221374046,0.8784029038112523
603000.SH,c2_only,baseline_pair,120,0.2,2185,508,531,0.8006932409012132,0.9094488188976378,0.8700564971751412
603019.SH,c2_only,baseline_pair,120,0.2,2240,567,541,0.8223684210526315,0.8818342151675485,0.9242144177449169
603049.SH,c2_only,baseline_pair,120,0.2,81,4,4,1.0,1.0,1.0
603077.SH,c2_only,baseline_pair,120,0.2,2355,533,553,0.8190954773869347,0.9174484052532833,0.8842676311030742
603087.SH,c2_only,baseline_pair,120,0.2,1264,333,348,0.8555858310626703,0.9429429429429429,0.9022988505747126
603119.SH,c2_only,baseline_pair,120,0.2,525,111,111,0.8974358974358975,0.9459459459459459,0.9459459459459459
603129.SH,c2_only,baseline_pair,120,0.2,1960,451,472,0.879837067209776,0.9578713968957872,0.9152542372881356
603156.SH,c2_only,baseline_pair,120,0.2,1850,454,484,0.8574257425742574,0.9537444933920705,0.8946280991735537
603160.SH,c2_only,baseline_pair,120,0.2,1934,531,530,0.8388214904679376,0.911487758945386,0.9132075471698113
603179.SH,c2_only,baseline_pair,120,0.2,2066,452,494,0.8122605363984674,0.9380530973451328,0.8582995951417004
603225.SH,c2_only,baseline_pair,120,0.2,1992,448,471,0.8416833667334669,0.9375,0.89171974522293
603233.SH,c2_only,baseline_pair,120,0.2,1981,479,486,0.8884540117416829,0.9478079331941545,0.934156378600823
603256.SH,c2_only,baseline_pair,120,0.2,1491,274,347,0.6472148541114059,0.8905109489051095,0.7031700288184438
603259.SH,c2_only,baseline_pair,120,0.2,1782,390,387,0.8368794326241135,0.9076923076923077,0.9147286821705426
603260.SH,c2_only,baseline_pair,120,0.2,1912,401,419,0.7864923747276689,0.9002493765586035,0.8615751789976134
603288.SH,c2_only,baseline_pair,120,0.2,2367,545,563,0.8747884940778342,0.9486238532110092,0.9182948490230906
603290.SH,c2_only,baseline_pair,120,0.2,1293,332,347,0.845108695652174,0.9367469879518072,0.8962536023054755
603296.SH,c2_only,baseline_pair,120,0.2,520,132,141,0.8571428571428571,0.9545454545454546,0.8936170212765957
603298.SH,c2_only,baseline_pair,120,0.2,2122,536,525,0.8614035087719298,0.9160447761194029,0.9352380952380952
603308.SH,c2_only,baseline_pair,120,0.2,2312,488,501,0.8348794063079777,0.9221311475409836,0.8982035928143712
603338.SH,c2_only,baseline_pair,120,0.2,2357,566,577,0.8288,0.9151943462897526,0.8977469670710572
603341.SH,c2_only,baseline_pair,120,0.2,385,79,76,0.8902439024390244,0.9240506329113924,0.9605263157894737
603345.SH,c2_only,baseline_pair,120,0.2,1982,461,470,0.8582834331337326,0.9327548806941431,0.9148936170212766
603369.SH,c2_only,baseline_pair,120,0.2,2367,540,555,0.8311036789297659,0.9203703703703704,0.8954954954954955
603379.SH,c2_only,baseline_pair,120,0.2,1573,352,384,0.7907542579075426,0.9232954545454546,0.8463541666666666
603392.SH,c2_only,baseline_pair,120,0.2,1229,258,290,0.8145695364238411,0.9534883720930233,0.8482758620689655
603444.SH,c2_only,baseline_pair,120,0.2,2111,524,524,0.8882882882882883,0.9408396946564885,0.9408396946564885
603486.SH,c2_only,baseline_pair,120,0.2,1773,412,425,0.9022727272727272,0.9635922330097088,0.9341176470588235
603501.SH,c2_only,baseline_pair,120,0.2,1788,394,423,0.8526077097505669,0.9543147208121827,0.8888888888888888
603529.SH,c2_only,baseline_pair,120,0.2,1036,224,235,0.8734693877551021,0.9553571428571429,0.9106382978723404
603565.SH,c2_only,baseline_pair,120,0.2,1213,300,295,0.8085106382978723,0.8866666666666667,0.9016949152542373
603568.SH,c2_only,baseline_pair,120,0.2,2367,547,584,0.821256038647343,0.9323583180987203,0.8732876712328768
603589.SH,c2_only,baseline_pair,120,0.2,2367,543,579,0.792332268370607,0.9134438305709024,0.8566493955094991
603596.SH,c2_only,baseline_pair,120,0.2,1794,412,430,0.8546255506607929,0.941747572815534,0.9023255813953488
603605.SH,c2_only,baseline_pair,120,0.2,1906,437,457,0.8586278586278586,0.9450800915331807,0.9037199124726477
603606.SH,c2_only,baseline_pair,120,0.2,2358,574,602,0.8519685039370078,0.9425087108013938,0.8986710963455149
603650.SH,c2_only,baseline_pair,120,0.2,1692,375,376,0.8228155339805825,0.904,0.901595744680851
603658.SH,c2_only,baseline_pair,120,0.2,2131,535,548,0.8544520547945206,0.9327102803738317,0.9105839416058394
603659.SH,c2_only,baseline_pair,120,0.2,1795,454,470,0.8857142857142857,0.9559471365638766,0.9234042553191489
603688.SH,c2_only,baseline_pair,120,0.2,2367,551,578,0.8387622149837134,0.9346642468239564,0.8910034602076125
603699.SH,c2_only,baseline_pair,120,0.2,2357,497,540,0.8066202090592335,0.93158953722334,0.8574074074074074
603728.SH,c2_only,baseline_pair,120,0.2,1974,478,512,0.8131868131868132,0.9288702928870293,0.8671875
603737.SH,c2_only,baseline_pair,120,0.2,2188,564,576,0.8416801292407108,0.9237588652482269,0.9045138888888888
603766.SH,c2_only,baseline_pair,120,0.2,2364,559,594,0.8072100313479624,0.9212880143112702,0.867003367003367
603786.SH,c2_only,baseline_pair,120,0.2,1444,371,382,0.8731343283582089,0.9460916442048517,0.918848167539267
603799.SH,c2_only,baseline_pair,120,0.2,2295,508,520,0.8690909090909091,0.9409448818897638,0.9192307692307692
603806.SH,c2_only,baseline_pair,120,0.2,2307,521,546,0.8719298245614036,0.9539347408829175,0.9102564102564102
603816.SH,c2_only,baseline_pair,120,0.2,2175,501,513,0.898876404494382,0.9580838323353293,0.935672514619883
603833.SH,c2_only,baseline_pair,120,0.2,2057,488,486,0.9173228346456693,0.9549180327868853,0.9588477366255144
603858.SH,c2_only,baseline_pair,120,0.2,2087,463,474,0.8929292929292929,0.9546436285097192,0.9324894514767933
603885.SH,c2_only,baseline_pair,120,0.2,2367,498,511,0.8378870673952641,0.9236947791164659,0.9001956947162426
603893.SH,c2_only,baseline_pair,120,0.2,1355,323,332,0.8450704225352113,0.9287925696594427,0.9036144578313253
603899.SH,c2_only,baseline_pair,120,0.2,2367,562,542,0.8617200674536256,0.9092526690391459,0.9428044280442804
603920.SH,c2_only,baseline_pair,120,0.2,1981,446,450,0.7637795275590551,0.8699551569506726,0.8622222222222222
603939.SH,c2_only,baseline_pair,120,0.2,2300,569,575,0.8754098360655738,0.9384885764499121,0.928695652173913
603979.SH,c2_only,baseline_pair,120,0.2,2367,549,584,0.8363047001620746,0.9398907103825137,0.8835616438356164
603986.SH,c2_only,baseline_pair,120,0.2,1886,435,448,0.8434237995824635,0.9287356321839081,0.9017857142857143
603993.SH,c2_only,baseline_pair,120,0.2,2288,489,496,0.8173431734317343,0.9059304703476483,0.8931451612903226
605117.SH,c2_only,baseline_pair,120,0.2,1066,298,303,0.9018987341772152,0.9563758389261745,0.9405940594059405
605358.SH,c2_only,baseline_pair,120,0.2,1201,287,297,0.7750759878419453,0.8885017421602788,0.8585858585858586
605499.SH,c2_only,baseline_pair,120,0.2,1042,264,269,0.8701754385964913,0.9393939393939394,0.9219330855018587
605589.SH,c2_only,baseline_pair,120,0.2,986,216,228,0.776,0.8981481481481481,0.8508771929824561
688002.SH,c2_only,baseline_pair,120,0.2,1503,358,356,0.8888888888888888,0.9385474860335196,0.9438202247191011
688008.SH,c2_only,baseline_pair,120,0.2,1503,303,335,0.7624309392265194,0.9108910891089109,0.8238805970149253
688009.SH,c2_only,baseline_pair,120,0.2,1503,342,360,0.828125,0.9298245614035088,0.8833333333333333
688012.SH,c2_only,baseline_pair,120,0.2,1494,376,379,0.8459657701711492,0.9202127659574468,0.9129287598944591
688017.SH,c2_only,baseline_pair,120,0.2,1233,290,298,0.8432601880877743,0.9275862068965517,0.9026845637583892
688018.SH,c2_only,baseline_pair,120,0.2,1503,361,368,0.8316582914572864,0.9168975069252078,0.8994565217391305
688019.SH,c2_only,baseline_pair,120,0.2,1503,383,384,0.8845208845208845,0.9399477806788512,0.9375
688027.SH,c2_only,baseline_pair,120,0.2,1265,329,337,0.85,0.9300911854103343,0.9080118694362018
688036.SH,c2_only,baseline_pair,120,0.2,1454,333,345,0.8729281767955801,0.948948948948949,0.9159420289855073
688037.SH,c2_only,baseline_pair,120,0.2,1401,310,321,0.8450292397660819,0.932258064516129,0.9003115264797508
688041.SH,c2_only,baseline_pair,120,0.2,749,187,193,0.8719211822660099,0.946524064171123,0.917098445595855
688047.SH,c2_only,baseline_pair,120,0.2,794,174,175,0.7806122448979592,0.8793103448275862,0.8742857142857143
688052.SH,c2_only,baseline_pair,120,0.2,835,180,182,0.8282828282828283,0.9111111111111111,0.9010989010989011
688065.SH,c2_only,baseline_pair,120,0.2,1241,276,292,0.8562091503267973,0.9492753623188406,0.8972602739726028
688072.SH,c2_only,baseline_pair,120,0.2,835,205,202,0.85,0.9121951219512195,0.9257425742574258
688082.SH,c2_only,baseline_pair,120,0.2,938,214,208,0.7295081967213115,0.8317757009345794,0.8557692307692307
688099.SH,c2_only,baseline_pair,120,0.2,1490,365,381,0.8329238329238329,0.9287671232876712,0.889763779527559
688111.SH,c2_only,baseline_pair,120,0.2,1424,337,337,0.8516483516483516,0.9198813056379822,0.9198813056379822
688114.SH,c2_only,baseline_pair,120,0.2,739,173,195,0.7951219512195122,0.9421965317919075,0.8358974358974359
688120.SH,c2_only,baseline_pair,120,0.2,806,197,196,0.8803827751196173,0.934010152284264,0.9387755102040817
688122.SH,c2_only,baseline_pair,120,0.2,1503,341,347,0.8594594594594595,0.9325513196480938,0.9164265129682997
688126.SH,c2_only,baseline_pair,120,0.2,1312,309,319,0.815028901734104,0.912621359223301,0.8840125391849529
688166.SH,c2_only,baseline_pair,120,0.2,1369,320,334,0.7868852459016393,0.9,0.8622754491017964
688169.SH,c2_only,baseline_pair,120,0.2,1362,319,303,0.879154078549849,0.9122257053291536,0.9603960396039604
688172.SH,c2_only,baseline_pair,120,0.2,675,145,158,0.8035714285714286,0.9310344827586207,0.8544303797468354
688180.SH,c2_only,baseline_pair,120,0.2,1265,290,320,0.8047337278106509,0.9379310344827586,0.85
688183.SH,c2_only,baseline_pair,120,0.2,1116,220,236,0.8387096774193549,0.9454545454545454,0.8813559322033898
688187.SH,c2_only,baseline_pair,120,0.2,983,226,251,0.7536764705882353,0.9070796460176991,0.8167330677290837
688188.SH,c2_only,baseline_pair,120,0.2,1490,364,396,0.8269230769230769,0.945054945054945,0.8686868686868687
688192.SH,c2_only,baseline_pair,120,0.2,922,198,205,0.8401826484018264,0.9292929292929293,0.8975609756097561
688200.SH,c2_only,baseline_pair,120,0.2,1365,348,364,0.8590078328981723,0.9454022988505747,0.9038461538461539
688213.SH,c2_only,baseline_pair,120,0.2,818,195,207,0.8611111111111112,0.9538461538461539,0.8985507246376812
688220.SH,c2_only,baseline_pair,120,0.2,898,196,190,0.8037383177570093,0.8775510204081632,0.9052631578947369
688223.SH,c2_only,baseline_pair,120,0.2,890,177,191,0.8217821782178217,0.9378531073446328,0.8691099476439791
688234.SH,c2_only,baseline_pair,120,0.2,900,212,212,0.8197424892703863,0.9009433962264151,0.9009433962264151
688235.SH,c2_only,baseline_pair,120,0.2,919,202,209,0.8185840707964602,0.9158415841584159,0.8851674641148325
688248.SH,c2_only,baseline_pair,120,0.2,914,247,256,0.8629629629629629,0.9433198380566802,0.91015625
688256.SH,c2_only,baseline_pair,120,0.2,1262,284,294,0.834920634920635,0.926056338028169,0.8945578231292517
688266.SH,c2_only,baseline_pair,120,0.2,1377,368,382,0.8382352941176471,0.9293478260869565,0.8952879581151832
688271.SH,c2_only,baseline_pair,120,0.2,753,176,170,0.8115183246073299,0.8806818181818182,0.9117647058823529
688278.SH,c2_only,baseline_pair,120,0.2,1381,350,375,0.8733850129198967,0.9657142857142857,0.9013333333333333
688281.SH,c2_only,baseline_pair,120,0.2,867,208,215,0.7551867219917012,0.875,0.8465116279069768
688295.SH,c2_only,baseline_pair,120,0.2,847,185,193,0.7663551401869159,0.8864864864864865,0.8497409326424871
688297.SH,c2_only,baseline_pair,120,0.2,791,151,167,0.7569060773480663,0.9072847682119205,0.8203592814371258
688301.SH,c2_only,baseline_pair,120,0.2,1218,277,283,0.8543046357615894,0.9314079422382672,0.911660777385159
688303.SH,c2_only,baseline_pair,120,0.2,1016,228,247,0.85546875,0.9605263157894737,0.8866396761133604
688313.SH,c2_only,baseline_pair,120,0.2,1176,263,296,0.7634069400630915,0.9201520912547528,0.8175675675675675
688318.SH,c2_only,baseline_pair,120,0.2,1317,319,336,0.814404432132964,0.9216300940438872,0.875
688322.SH,c2_only,baseline_pair,120,0.2,785,219,222,0.8223140495867769,0.908675799086758,0.8963963963963963
688331.SH,c2_only,baseline_pair,120,0.2,849,179,201,0.7511520737327189,0.9106145251396648,0.8109452736318408
688336.SH,c2_only,baseline_pair,120,0.2,1260,297,331,0.8045977011494253,0.9427609427609428,0.8459214501510574
688343.SH,c2_only,baseline_pair,120,0.2,604,117,124,0.8120300751879699,0.9230769230769231,0.8709677419354839
688347.SH,c2_only,baseline_pair,120,0.2,511,95,100,0.839622641509434,0.9368421052631579,0.89
688349.SH,c2_only,baseline_pair,120,0.2,796,225,238,0.8446215139442231,0.9422222222222222,0.8907563025210085
688361.SH,c2_only,baseline_pair,120,0.2,575,90,94,0.7864077669902912,0.9,0.8617021276595744
688363.SH,c2_only,baseline_pair,120,0.2,1432,335,356,0.8426666666666667,0.9432835820895522,0.8876404494382022
688375.SH,c2_only,baseline_pair,120,0.2,774,157,162,0.7624309392265194,0.8789808917197452,0.8518518518518519
688385.SH,c2_only,baseline_pair,120,0.2,1007,252,243,0.896551724137931,0.9285714285714286,0.9629629629629629
688387.SH,c2_only,baseline_pair,120,0.2,729,157,151,0.844311377245509,0.8980891719745223,0.9337748344370861
688396.SH,c2_only,baseline_pair,120,0.2,1358,341,339,0.863013698630137,0.9237536656891495,0.9292035398230089
688411.SH,c2_only,baseline_pair,120,0.2,163,79,84,0.8111111111111111,0.9240506329113924,0.8690476190476191
688425.SH,c2_only,baseline_pair,120,0.2,1038,274,294,0.8745874587458746,0.9671532846715328,0.9013605442176871
688469.SH,c2_only,baseline_pair,120,0.2,582,116,121,0.8661417322834646,0.9482758620689655,0.9090909090909091
688472.SH,c2_only,baseline_pair,120,0.2,560,142,149,0.8535031847133758,0.9436619718309859,0.8993288590604027
688475.SH,c2_only,baseline_pair,120,0.2,667,170,173,0.824468085106383,0.9117647058823529,0.8959537572254336
688498.SH,c2_only,baseline_pair,120,0.2,672,192,184,0.88,0.9166666666666666,0.9565217391304348
688506.SH,c2_only,baseline_pair,120,0.2,601,119,109,0.824,0.865546218487395,0.944954128440367
688520.SH,c2_only,baseline_pair,120,0.2,1280,338,352,0.7829457364341085,0.8964497041420119,0.8607954545454546
688521.SH,c2_only,baseline_pair,120,0.2,1231,313,313,0.8912386706948641,0.9424920127795527,0.9424920127795527
688538.SH,c2_only,baseline_pair,120,0.2,1054,271,269,0.7880794701986755,0.8782287822878229,0.8847583643122676
688561.SH,c2_only,baseline_pair,120,0.2,1260,292,289,0.8099688473520249,0.8904109589041096,0.8996539792387543
688563.SH,c2_only,baseline_pair,120,0.2,534,117,122,0.7969924812030075,0.905982905982906,0.8688524590163934
688568.SH,c2_only,baseline_pair,120,0.2,1270,288,293,0.832807570977918,0.9166666666666666,0.9010238907849829
688578.SH,c2_only,baseline_pair,120,0.2,1171,322,350,0.7684210526315789,0.906832298136646,0.8342857142857143
688582.SH,c2_only,baseline_pair,120,0.2,547,142,144,0.8940397350993378,0.9507042253521126,0.9375
688599.SH,c2_only,baseline_pair,120,0.2,1288,293,296,0.9123376623376623,0.9590443686006825,0.9493243243243243
688608.SH,c2_only,baseline_pair,120,0.2,1161,253,264,0.8597122302158273,0.9446640316205533,0.9053030303030303
688615.SH,c2_only,baseline_pair,120,0.2,244,45,42,0.8913043478260869,0.9111111111111111,0.9761904761904762
688617.SH,c2_only,baseline_pair,120,0.2,1146,295,303,0.8805031446540881,0.9491525423728814,0.9240924092409241
688629.SH,c2_only,baseline_pair,120,0.2,550,125,121,0.8222222222222222,0.888,0.9173553719008265
688676.SH,c2_only,baseline_pair,120,0.2,1108,292,309,0.8102409638554217,0.9212328767123288,0.8705501618122977
688692.SH,c2_only,baseline_pair,120,0.2,318,83,83,0.8444444444444444,0.9156626506024096,0.9156626506024096
688702.SH,c2_only,baseline_pair,120,0.2,493,109,109,0.8793103448275862,0.9357798165137615,0.9357798165137615
688708.SH,c2_only,baseline_pair,120,0.2,199,52,61,0.8225806451612904,0.9807692307692307,0.8360655737704918
688709.SH,c2_only,baseline_pair,120,0.2,396,103,102,0.9158878504672897,0.9514563106796117,0.9607843137254902
688728.SH,c2_only,baseline_pair,120,0.2,997,238,260,0.8241758241758241,0.9453781512605042,0.8653846153846154
688772.SH,c2_only,baseline_pair,120,0.2,962,262,270,0.8798586572438163,0.950381679389313,0.9222222222222223
688777.SH,c2_only,baseline_pair,120,0.2,1177,279,279,0.8979591836734694,0.946236559139785,0.946236559139785
688778.SH,c2_only,baseline_pair,120,0.2,1006,224,251,0.8410852713178295,0.96875,0.8645418326693227
688819.SH,c2_only,baseline_pair,120,0.2,1139,292,317,0.7301136363636364,0.8801369863013698,0.8107255520504731
688981.SH,c2_only,baseline_pair,120,0.2,1258,293,328,0.7793696275071633,0.9283276450511946,0.8292682926829268
689009.SH,c2_only,baseline_pair,120,0.2,1195,280,300,0.8181818181818182,0.9321428571428572,0.87
