transition_path,W,q,K,lag_k,primary_stay_out_baseline_probability,unconditional_lag_support_marginal_probability,target_status_standardized_baseline_probability,security_year_standardized_baseline_probability,security_year_matched_anchor_count,security_year_unmatched_stratum_count,security_year_coverage,observed_probability,primary_absolute_difference,target_status_standardized_absolute_difference,security_year_standardized_absolute_difference,warnings
P_TO_V,500,0.2,not_applicable,1,0.056216282738779745,0.10306265130974664,0.1926453969699175,0.07455318953069238,20090,49,0.9950963395908663,0.2144788531197388,0.15826257038095906,0.021833456149821295,0.1399256635890464,""
P_TO_V,500,0.2,not_applicable,3,0.059188798939305724,0.10306265130974664,0.1789082033188525,0.07952475004736127,20104,44,0.9957897865174105,0.22368890474491615,0.16450010580561042,0.04478070142606366,0.1441641546975549,""
P_TO_V,500,0.2,not_applicable,5,0.06263184349760487,0.10306265130974664,0.16871108281032804,0.08544289842469177,20108,41,0.9959879142107088,0.22313292266965332,0.16050107917204845,0.05442183985932528,0.13769002424496155,""
P_TO_V,500,0.2,not_applicable,10,0.07154832845167154,0.10306265130974664,0.15015572689325885,0.10143753179872998,20117,35,0.99643370152063,0.2136075145976136,0.14205918614594204,0.06345178770435475,0.11216998279888361,""
P_TO_V,500,0.2,not_applicable,20,0.08849922598819215,0.10306265130974664,0.12722259932692925,0.1330166917355622,20132,28,0.9971766803704988,0.1779113220886779,0.08941209610048576,0.050688722761748656,0.04489463035311572,""
P_TO_V,500,0.3,not_applicable,1,0.0866893195260208,0.17389455111310315,0.2510737824283992,0.11176006949813744,23365,65,0.9942553191489362,0.2786207503188635,0.19193143079284272,0.027546967890464347,0.16686068082072608,""
P_TO_V,500,0.3,not_applicable,3,0.09118312840417278,0.17389455111310315,0.237906463739094,0.11862491692548127,23377,60,0.9947659574468085,0.2949241924851681,0.20374106408099532,0.05701772874607411,0.17629927555968683,""
P_TO_V,500,0.3,not_applicable,5,0.09669580678619055,0.17389455111310315,0.22914758296786947,0.1272642956097622,23386,55,0.9951489361702127,0.29657260718830913,0.19987680040211858,0.06742502422043967,0.16930831157854692,""
P_TO_V,500,0.3,not_applicable,10,0.11140104467360225,0.17389455111310315,0.21436477192262515,0.14995792687049506,23403,48,0.995872340425532,0.2962671217889808,0.18486607711537856,0.08190234986635564,0.14630919491848574,""
P_TO_V,500,0.3,not_applicable,20,0.141335720058205,0.17389455111310315,0.19847494397264115,0.1988159112685268,23425,38,0.9968085106382979,0.26673052640745415,0.12539480634924915,0.068255582434813,0.06791461513892735,""
P_TO_PCT,120,0.1,not_applicable,1,0.00043398201090765365,0.004161640530759952,0.00042184907086348334,0.0006022611917519126,26651,4,0.9998499343462764,0.025940740165430468,0.025506758154522816,0.025518891094566985,0.025338478973678556,""
P_TO_PCT,120,0.1,not_applicable,3,0.0011313941017995924,0.004161640530759952,0.0010997634432505141,0.0015436288522059213,26651,4,0.9998499343462764,0.022816770905721567,0.021685376803921973,0.021717007462471054,0.021273142053515645,""
P_TO_PCT,120,0.1,not_applicable,5,0.0017000814397335172,0.004161640530759952,0.0016525518517320396,0.0023480298838540396,26649,5,0.9997749015194147,0.019307538768616614,0.017607457328883098,0.017654986916884573,0.016959508884762574,""
P_TO_PCT,120,0.1,not_applicable,10,0.0026277752081406104,0.004161640530759952,0.0025543098610787676,0.0035887986428138285,26649,5,0.9997749015194147,0.013990012579575344,0.011362237371434734,0.011435702718496577,0.010401213936761515,""
P_TO_PCT,120,0.1,not_applicable,20,0.0034408155016262634,0.004161640530759952,0.003344619790433141,0.004491480343913475,26649,5,0.9997749015194147,0.009055088277638857,0.0056142727760125945,0.0057104684872057165,0.0045636079337253825,""
P_TO_PCT,120,0.2,not_applicable,1,0.0020403460157044813,0.02483259833833729,0.0018442220370263871,0.0027417684812578672,34077,2,0.9999413128319493,0.0833358495123645,0.08129550349666002,0.08149162747533811,0.08059408103110663,""
P_TO_PCT,120,0.2,not_applicable,3,0.0053024351924587584,0.02483259833833729,0.0047927497378234115,0.007013662410123138,34075,4,0.9998826256638986,0.08084786530366807,0.07554543011120932,0.07605511556584466,0.07383420289354493,""
P_TO_PCT,120,0.2,not_applicable,5,0.008287243805938493,0.02483259833833729,0.007490649887560946,0.010957422271904743,34071,7,0.9997652513277971,0.07448912326961107,0.06620187946367258,0.06699847338205013,0.06353170099770633,""
P_TO_PCT,120,0.2,not_applicable,10,0.013375532073418033,0.02483259833833729,0.012089837124137847,0.017211408875204365,34068,8,0.9996772205757212,0.05672638387933347,0.04335085180591544,0.04463654675519563,0.03951497500412911,""
P_TO_PCT,120,0.2,not_applicable,20,0.018822048312424476,0.02483259833833729,0.017012818420292956,0.023192223879498167,34066,9,0.9996185334076704,0.04722938717424175,0.028407338861817275,0.030216568753948795,0.024037163294743584,""
P_TO_PCT,120,0.3,not_applicable,1,0.004631602231581925,0.06409515192697794,0.0038622657017379994,0.006067470292844666,38933,5,0.9998715907339873,0.1482125909522303,0.14358098872064837,0.1443503252504923,0.14214512065938564,""
P_TO_PCT,120,0.3,not_applicable,3,0.012137159997273161,0.06409515192697794,0.010121105921905512,0.015577127032182295,38933,5,0.9998715907339873,0.1459127098825446,0.13377554988527143,0.13579160396063908,0.13033558285036229,""
P_TO_PCT,120,0.3,not_applicable,5,0.019038560875019473,0.06409515192697794,0.015876143287227806,0.02432369551116121,38931,6,0.9998202270275823,0.1370247110924766,0.11798615021745713,0.1211485678052488,0.1127010155813154,""
P_TO_PCT,120,0.3,not_applicable,10,0.031799280372061006,0.06409515192697794,0.026517231787198038,0.03972399888775976,38931,6,0.9998202270275823,0.11878373797167967,0.08698445759961866,0.09226650618448162,0.07905973908391992,""
P_TO_PCT,120,0.3,not_applicable,20,0.046182638596801925,0.06409515192697794,0.03851142912314977,0.05505835154204872,38924,11,0.9996404540551647,0.09998960607005508,0.053806967473253156,0.061478176946905314,0.044931254528006365,""
P_TO_PCT,250,0.1,not_applicable,1,0.0002978133712926005,0.003596628831483326,0.000290174244423393,0.0005978960378907682,19245,0,1.0,0.02332673479214595,0.02302892142085335,0.02303656054772256,0.022728838754255184,""
P_TO_PCT,250,0.1,not_applicable,3,0.0008036472290787362,0.003596628831483326,0.0007830331004572653,0.0015716710348879519,19245,0,1.0,0.021064950263311878,0.020261303034233142,0.020281917162854612,0.019493279228423928,""
P_TO_PCT,250,0.1,not_applicable,5,0.0012330726733696395,0.003596628831483326,0.001201443473680117,0.002439885783364063,19243,2,0.9998960769030917,0.017259635747564592,0.016026563074194953,0.016058192273884477,0.014819749964200529,""
P_TO_PCT,250,0.1,not_applicable,10,0.0018991737607359867,0.003596628831483326,0.001850458589748321,0.003695672189139106,19238,6,0.999636269160821,0.012901527119536599,0.011002353358800612,0.011051068529788278,0.009205854930397493,""
P_TO_PCT,250,0.1,not_applicable,20,0.00259310871432662,0.003596628831483326,0.002526593613381316,0.004805231105321612,19240,5,0.9997401922577293,0.010629385275945126,0.008036276561618505,0.008102791662563811,0.005824154170623514,""
P_TO_PCT,250,0.2,not_applicable,1,0.001549432717211257,0.023020328249996176,0.0014150670409140143,0.0026572085789891785,26381,4,0.9998483987113891,0.07817919638333529,0.07662976366612403,0.07676412934242127,0.0755219878043461,""
P_TO_PCT,250,0.2,not_applicable,3,0.004121227063484291,0.023020328249996176,0.003763837255325189,0.007067034648655454,26381,4,0.9998483987113891,0.07603677697171897,0.07191554990823468,0.07227293971639379,0.06896974232306352,""
P_TO_PCT,250,0.2,not_applicable,5,0.006483575787206759,0.023020328249996176,0.0059213248189682426,0.011074891542994686,26381,4,0.9998483987113891,0.06660739137157878,0.06012381558437203,0.06068606655261054,0.055532499828584096,""
P_TO_PCT,250,0.2,not_applicable,10,0.010596919606764092,0.023020328249996176,0.009677962459535972,0.017845535837619567,26378,6,0.9997346977449308,0.05512568810871155,0.04452876850194746,0.04544772564917558,0.037280152271091986,""
P_TO_PCT,250,0.2,not_applicable,20,0.014905005386733245,0.023020328249996176,0.013612454179600447,0.023903972594268363,26377,7,0.9996967974227781,0.04593963967410014,0.031034634287366896,0.03232718549449969,0.02203566707983178,""
P_TO_PCT,250,0.3,not_applicable,1,0.0036866219475501145,0.06141659671407428,0.003100473269721228,0.005785631284471721,30832,3,0.9999027079617318,0.14288092701118807,0.13919430506363795,0.13978045374146683,0.13709529572671636,""
P_TO_PCT,250,0.3,not_applicable,3,0.009820013987810622,0.06141659671407428,0.008258696256535946,0.015322421505021406,30827,6,0.9997405545646181,0.14343976922311746,0.13361975523530684,0.13518107296658152,0.12811734771809605,""
P_TO_PCT,250,0.3,not_applicable,5,0.015601934674229392,0.06141659671407428,0.013121329526487183,0.02440313605324574,30821,10,0.9995459704880817,0.13765984866007996,0.12205791398585057,0.12453851913359278,0.11325671260683423,""
P_TO_PCT,250,0.3,not_applicable,10,0.026539185583652276,0.06141659671407428,0.02231962937153493,0.04114278608766157,30822,11,0.9995784011675044,0.11769544617004475,0.09115626058639248,0.09537581679850982,0.07655266008238318,""
P_TO_PCT,250,0.3,not_applicable,20,0.03825331828394488,0.06141659671407428,0.03217129190486304,0.05681763581748613,30819,12,0.9994811091292363,0.09908641409345427,0.06083309580950939,0.06691512218859122,0.04226877827596814,""
P_TO_PCT,500,0.1,not_applicable,1,0.0002491576918169372,0.0035237650863805,0.00024314280860068054,0.0005854215544172941,14434,2,0.9998614574674425,0.023019347549781105,0.022770189857964168,0.022776204741180424,0.022433925995363813,""
P_TO_PCT,500,0.1,not_applicable,3,0.0007107412608187255,0.0035237650863805,0.0006935833490977395,0.0017853741149932195,14434,2,0.9998614574674425,0.02167487684729064,0.020964135586471914,0.0209812934981929,0.01988950273229742,""
P_TO_PCT,500,0.1,not_applicable,5,0.0010967918837400603,0.0035237650863805,0.0010703143744762416,0.0028252296894394563,14434,2,0.9998614574674425,0.016680684048219794,0.015583892164479734,0.015610369673743553,0.013855454358780338,""
P_TO_PCT,500,0.1,not_applicable,10,0.001716381239788096,0.0035237650863805,0.001674946305001959,0.004294874638399443,14434,2,0.9998614574674425,0.012088603172384879,0.010372221932596782,0.01041365686738292,0.0077937285339854355,""
P_TO_PCT,500,0.1,not_applicable,20,0.0023218021240643074,0.0035237650863805,0.002265751802977836,0.005577389325868321,14432,3,0.999722914934885,0.008554141456290423,0.006232339332226116,0.006288389653312587,0.002976752130422102,""
P_TO_PCT,500,0.2,not_applicable,1,0.001338944517002854,0.02338091967083028,0.0012284137872142244,0.002664652673872417,20187,2,0.9999009361533508,0.07976545518879846,0.07842651067179561,0.07853704140158424,0.07710080251492604,""
P_TO_PCT,500,0.2,not_applicable,3,0.0037402095797063094,0.02338091967083028,0.003431452876827574,0.0075810926831544785,20187,2,0.9999009361533508,0.0779377706172591,0.07419756103755279,0.07450631774043152,0.07035667793410462,""
P_TO_PCT,500,0.2,not_applicable,5,0.0059300516171896705,0.02338091967083028,0.005440522047734911,0.012018901393820378,20188,1,0.9999504680766754,0.06682733343375007,0.06089728181656039,0.06138681138601516,0.05480843203992969,""
P_TO_PCT,500,0.2,not_applicable,10,0.009468357344879429,0.02338091967083028,0.008686738365198567,0.01917234165927683,20184,4,0.9997523403833771,0.05733853229354129,0.047870174948661866,0.04865179392834273,0.03816619063426446,""
P_TO_PCT,500,0.2,not_applicable,20,0.013366570299132692,0.02338091967083028,0.012263151336529771,0.02592567094356797,20187,2,0.9999009361533508,0.05001992825827023,0.03665335795913754,0.03775677692174046,0.024094257314702258,""
P_TO_PCT,500,0.3,not_applicable,1,0.0031480534100094136,0.06309258300932562,0.0026694367084569457,0.005574908188826482,23498,2,0.9999148936170212,0.1400122014990413,0.13686414808903188,0.13734276479058435,0.13443729331021484,""
P_TO_PCT,500,0.3,not_applicable,3,0.008671487440615239,0.06309258300932562,0.0073531112328975605,0.015517255382828886,23497,3,0.999872340425532,0.13910100659493232,0.13042951915431708,0.13174789536203477,0.12358375121210344,""
P_TO_PCT,500,0.3,not_applicable,5,0.01388025620703528,0.06309258300932562,0.011769960866622194,0.024967373858543314,23491,6,0.9996170212765958,0.13411418939361197,0.12023393318657669,0.12234422852698978,0.10914681553506866,""
P_TO_PCT,500,0.3,not_applicable,10,0.023804407831884884,0.06309258300932562,0.020185286528961243,0.042524947257589124,23490,9,0.9995744680851064,0.1146941059973307,0.09088969816544581,0.09450881946836945,0.07216915873974157,""
P_TO_PCT,500,0.3,not_applicable,20,0.03475028374951782,0.06309258300932562,0.02946699785185041,0.06000882981897459,23483,13,0.9992765957446809,0.10709533416319698,0.07234505041367917,0.07762833631134658,0.047086504344222395,""
P_TO_PCVT,120,0.1,not_applicable,1,5.5234628812534384e-05,0.000710796583450193,5.504635845104361e-05,6.83881452717089e-05,26651,4,0.9998499343462764,0.003846452715828736,0.0037912180870162014,0.0037914063573776923,0.0037780645705570272,""
P_TO_PCVT,120,0.1,not_applicable,3,0.00017611088228676746,0.000710796583450193,0.00017551059836736028,0.00022417059696187023,26651,4,0.9998499343462764,0.0035533583098373953,0.0033772474275506276,0.003377847711470035,0.003329187712875525,""
P_TO_PCVT,120,0.1,not_applicable,5,0.0002772367061398929,0.000710796583450193,0.0002762917291208453,0.0003490213172098534,26649,5,0.9997749015194147,0.00307243259850987,0.0027951958923699773,0.0027961408693890247,0.0027234112813000165,""
P_TO_PCVT,120,0.1,not_applicable,10,0.0004784633664740285,0.000710796583450193,0.0004768324969832261,0.000572809941395936,26649,5,0.9997749015194147,0.0025169704828007016,0.0020385071163266733,0.0020401379858174754,0.0019441605414047655,""
P_TO_PCVT,120,0.1,not_applicable,20,0.0006645107630386609,0.000710796583450193,0.0006622457404566062,0.0007629881444568494,26649,5,0.9997749015194147,0.001288659793814433,0.0006241490307757721,0.0006264140533578268,0.0005256716493575836,""
P_TO_PCVT,120,0.2,not_applicable,1,0.0003629536720151477,0.006722890543250513,0.0003567845190518642,0.00047491569463178765,34077,2,0.9999413128319493,0.01702346395742622,0.016660510285411073,0.016666679438374358,0.016548548262794432,""
P_TO_PCVT,120,0.2,not_applicable,3,0.0010810288690248605,0.006722890543250513,0.0010626545337723398,0.0013608936634916392,34075,4,0.9998826256638986,0.018632792510761265,0.017551763641736405,0.017570137976988927,0.017271898847269627,""
P_TO_PCVT,120,0.2,not_applicable,5,0.0018381893310813698,0.006722890543250513,0.0018069454781236198,0.0022707156966730014,34071,7,0.9997652513277971,0.020963291746641074,0.019125102415559703,0.019156346268517453,0.018692576049968074,""
P_TO_PCVT,120,0.2,not_applicable,10,0.0034620939593183707,0.006722890543250513,0.0034032484678546463,0.004121018906227745,34068,8,0.9996772205757212,0.01721719929579566,0.01375510533647729,0.013813950827941015,0.013096180389567915,""
P_TO_PCVT,120,0.2,not_applicable,20,0.005757631369670276,0.006722890543250513,0.005659768442899245,0.006604348818104791,34066,9,0.9996185334076704,0.01246586726819423,0.006708235898523953,0.006806098825294984,0.005861518450089438,""
P_TO_PCVT,120,0.3,not_applicable,1,0.0011196665116359188,0.024561531024448746,0.0010736255393363691,0.0013787298982629388,38933,5,0.9998715907339873,0.040598008399587944,0.039478341887952025,0.039524382860251575,0.039219278501325006,""
P_TO_PCVT,120,0.3,not_applicable,3,0.0033327212132341576,0.024561531024448746,0.0031956788676196176,0.0040182509984971505,38933,5,0.9998715907339873,0.04641183593955668,0.043079114726322525,0.043216157071937066,0.042393584941059534,""
P_TO_PCVT,120,0.3,not_applicable,5,0.00569068722907727,0.024561531024448746,0.00545668471997611,0.006882617759525178,38931,6,0.9998202270275823,0.047785333578386324,0.04209464634930905,0.042328648858410214,0.040902715818861145,""
P_TO_PCVT,120,0.3,not_applicable,10,0.011034212468568519,0.024561531024448746,0.01058048283985037,0.013060894141226536,38931,6,0.9998202270275823,0.04932817483139018,0.03829396236282166,0.03874769199153981,0.03626728069016365,""
P_TO_PCVT,120,0.3,not_applicable,20,0.019528556753079778,0.024561531024448746,0.01872553752264387,0.022024711266901434,38924,11,0.9996404540551647,0.04196605227533062,0.022437495522250845,0.023240514752686754,0.01994134100842919,""
P_TO_PCVT,250,0.1,not_applicable,1,2.488066704314383e-05,0.0004056066503584516,2.4828258400708908e-05,6.593348674377452e-05,19245,0,1.0,0.0019799860865842562,0.0019551054195411123,0.0019551578281835473,0.0019140525998404818,""
P_TO_PCVT,250,0.1,not_applicable,3,8.53500750400881e-05,0.0004056066503584516,8.517029362358454e-05,0.0001909519721310631,19245,0,1.0,0.002500265985743164,0.002414915910703076,0.0024150956921195794,0.002309314013612101,""
P_TO_PCVT,250,0.1,not_applicable,5,0.00012633397710707297,0.0004056066503584516,0.0001260678671904013,0.00028717254578899184,19243,2,0.9998960769030917,0.0018003706645485836,0.0016740366874415107,0.0016743027973581824,0.0015131981187595919,""
P_TO_PCVT,250,0.1,not_applicable,10,0.0002064680676638366,0.0004056066503584516,0.00020603316328150393,0.0004397795750451426,19238,6,0.999636269160821,0.0015272803876132295,0.001320812319949393,0.0013212472243317255,0.001087500812568087,""
P_TO_PCVT,250,0.1,not_applicable,20,0.0003207091030988135,0.0004056066503584516,0.0003200335613747599,0.0006374215419345842,19240,5,0.9997401922577293,0.0015709273707912239,0.0012502182676924103,0.0012508938094164639,0.0009335058288566396,""
P_TO_PCVT,250,0.2,not_applicable,1,0.00021653465354876705,0.005228267767130559,0.00021389823932308394,0.0003711726626378188,26381,4,0.9998483987113891,0.01181332605559671,0.011596791402047944,0.011599427816273626,0.011442153392958891,""
P_TO_PCVT,250,0.2,not_applicable,3,0.0006298930701629954,0.005228267767130559,0.0006222238171191036,0.0010097765083367984,26381,4,0.9998483987113891,0.013624189729456972,0.012994296659293978,0.01300196591233787,0.012614413221120174,""
P_TO_PCVT,250,0.2,not_applicable,5,0.0010633033459796222,0.005228267767130559,0.0010503571130251552,0.0017090261538738113,26381,4,0.9998483987113891,0.01365200912712225,0.012588705781142628,0.012601652014097095,0.011942982973248438,""
P_TO_PCVT,250,0.2,not_applicable,10,0.0020621113370261094,0.005228267767130559,0.0020370041332839904,0.00325171828494012,26378,6,0.9997346977449308,0.012899996149254881,0.010837884812228773,0.010862992015970891,0.009648277864314762,""
P_TO_PCVT,250,0.2,not_applicable,20,0.0036402598890734055,0.005228267767130559,0.0035959379627699315,0.005577967972047792,26377,7,0.9996967974227781,0.011365810722896177,0.007725550833822772,0.0077698727601262455,0.005787842750848386,""
P_TO_PCVT,250,0.3,not_applicable,1,0.0006938874307655068,0.02099598909503915,0.0006730554285120189,0.0009767272272377795,30832,3,0.9999027079617318,0.03152732368052312,0.030833436249757613,0.0308542682520111,0.03055059645328534,""
P_TO_PCVT,250,0.3,not_applicable,3,0.002189806029437236,0.02099598909503915,0.002124063313663279,0.0031663047738386906,30827,6,0.9997405545646181,0.036955872098814624,0.03476606606937739,0.034831808785151346,0.033789567324975935,""
P_TO_PCVT,250,0.3,not_applicable,5,0.0037788973097532177,0.02099598909503915,0.003665446634928872,0.0055449261150937075,30821,10,0.9995459704880817,0.03824268889771073,0.03446379158795751,0.03457724226278186,0.03269776278261702,""
P_TO_PCVT,250,0.3,not_applicable,10,0.007555931621933187,0.02099598909503915,0.007329086203503196,0.011020598945005669,30822,11,0.9995784011675044,0.040669147429775745,0.03311321580784256,0.03334006122627255,0.029648548484770075,""
P_TO_PCVT,250,0.3,not_applicable,20,0.01361555401019935,0.02099598909503915,0.013206785614567736,0.019304985701911435,30819,12,0.9994811091292363,0.03766348706854165,0.024047933058342297,0.02445670145397391,0.01835850136663021,""
P_TO_PCVT,500,0.1,not_applicable,1,1.3794233148404395e-05,0.0003526160080068152,1.377659722279382e-05,3.923623843036268e-05,14434,2,0.9998614574674425,0.0011302627860977678,0.0011164685529493634,0.001116486188874974,0.001091026547667405,""
P_TO_PCVT,500,0.1,not_applicable,3,4.836195468657567e-05,0.0003526160080068152,4.830012393266145e-05,0.0001341396484024194,14434,2,0.9998614574674425,0.0020413909615655357,0.00199302900687896,0.0019930908376328744,0.0019072513131631163,""
P_TO_PCVT,500,0.1,not_applicable,5,9.60139505675203e-05,0.0003526160080068152,9.589119674194922e-05,0.00025815317155074746,14434,2,0.9998614574674425,0.0014019346698443853,0.001305920719276865,0.0013060434731024361,0.0011437814982936379,""
P_TO_PCVT,500,0.1,not_applicable,10,0.00015453816962560958,0.0003526160080068152,0.00015434059259220801,0.00040682735697347656,14434,2,0.9998614574674425,0.0014677103718199608,0.0013131722021943511,0.0013133697792277528,0.0010608830148464842,""
P_TO_PCVT,500,0.1,not_applicable,20,0.00025001988794563204,0.0003526160080068152,0.0002497002375455311,0.0006223641067682245,14432,3,0.999722914934885,0.0007651109410864575,0.0005150910531408255,0.0005154107035409265,0.000142746834318233,""
P_TO_PCVT,500,0.2,not_applicable,1,0.00013157525572521668,0.004691534822782014,0.00013049841472421222,0.00024603597285471104,20187,2,0.9999009361533508,0.009715124222031067,0.00958354896630585,0.009584625807306854,0.009469088249176357,""
P_TO_PCVT,500,0.2,not_applicable,3,0.0004682787218220793,0.004691534822782014,0.00046444622516625606,0.0008963853407204865,20187,2,0.9999009361533508,0.013203648641838431,0.012735369920016353,0.012739202416672176,0.012307263301117945,""
P_TO_PCVT,500,0.2,not_applicable,5,0.0008451360960540887,0.004691534822782014,0.0008382193152760942,0.0016137058562781998,20188,1,0.9999504680766754,0.009296949595457057,0.00845181349940297,0.008458730280180963,0.007683243739178858,""
P_TO_PCVT,500,0.2,not_applicable,10,0.0014987193560190267,0.004691534822782014,0.001486453505250469,0.0029499100050642516,20184,4,0.9997523403833771,0.011154461784713885,0.00965574242869486,0.009668008279463416,0.008204551779649634,""
P_TO_PCVT,500,0.2,not_applicable,20,0.0027134439888708475,0.004691534822782014,0.0026912365629757577,0.0051850281757808425,20187,2,0.9999009361533508,0.012559182656366808,0.009845738667495961,0.00986794609339105,0.007374154480585966,""
P_TO_PCVT,500,0.3,not_applicable,1,0.00047124582342026293,0.019461889710611423,0.000460193723209168,0.0008030748213483768,23498,2,0.9999148936170212,0.02467033446860536,0.024199088645185097,0.024210140745396194,0.023867259647256986,""
P_TO_PCVT,500,0.3,not_applicable,3,0.0015422106331594973,0.019461889710611423,0.0015060412590935668,0.002676019487691998,23497,3,0.999872340425532,0.029572932069235454,0.028030721436075958,0.028066890810141888,0.026896912581543454,""
P_TO_PCVT,500,0.3,not_applicable,5,0.002756461072388352,0.019461889710611423,0.0026918139551387853,0.004945011851817696,23491,6,0.9996170212765958,0.03148140129043433,0.028724940218045978,0.028789587335295543,0.026536389438616633,""
P_TO_PCVT,500,0.3,not_applicable,10,0.005580877530436891,0.019461889710611423,0.005449989542327914,0.009715189274909445,23490,9,0.9995744680851064,0.03405759613726505,0.02847671860682816,0.028607606594937135,0.024342406862355604,""
P_TO_PCVT,500,0.3,not_applicable,20,0.010511388913604413,0.019461889710611423,0.01026486593587747,0.01843394017564723,23483,13,0.9992765957446809,0.0374715310901981,0.02696014217659369,0.02720666515432063,0.019037590914550873,""
