transition_path,W,q,K,lag_k,primary_stay_out_baseline_probability,unconditional_lag_support_marginal_probability,target_status_standardized_baseline_probability,target_status_matched_event_count,target_status_matched_true_count,target_status_matched_observed_probability,target_status_matched_event_coverage,security_year_standardized_baseline_probability,security_year_matched_anchor_count,security_year_unmatched_stratum_count,security_year_coverage,observed_probability,primary_absolute_difference,target_status_standardized_absolute_difference,security_year_standardized_absolute_difference,warnings
P_TO_PCVT,250,0.2,not_applicable,5,0.0010633033459796222,0.005228267767130559,0.0010503535527348008,25454,353,0.01386815431759252,0.9844142785319256,0.0017311867059750373,25856,1,0.999961325753181,0.01365200912712225,0.012588705781142628,0.01281780076485772,0.011920822421147212,""
P_TO_PCVT,250,0.2,not_applicable,10,0.0020621113370261094,0.005228267767130559,0.0020369972286550047,25454,334,0.013121709750923234,0.9801686626362202,0.0032813238316332623,25968,1,0.9999614925488082,0.012899996149254881,0.010837884812228773,0.011084712522268229,0.009618672317621618,""
P_TO_PCVT,250,0.2,not_applicable,20,0.0036402598890734055,0.005228267767130559,0.0035959135784822648,25447,296,0.011632019491492122,0.9738241934866634,0.005598869973747846,26130,1,0.9999617312770273,0.011365810722896177,0.007725550833822772,0.008036105913009857,0.005766940749148332,""
P_TO_PCVT,250,0.3,not_applicable,1,0.0006938874307655068,0.02099598909503915,0.0006730682433289716,29763,945,0.031750831569398244,0.9929605658237138,0.0009932520907842907,29973,1,0.999966637752719,0.03152732368052312,0.030833436249757613,0.031077763326069274,0.03053407158973883,""
P_TO_PCVT,250,0.3,not_applicable,3,0.002189806029437236,0.02099598909503915,0.0021240882990874762,29756,1111,0.037337007662320204,0.9880134143506989,0.0032060729286378232,30115,2,0.9999335923232726,0.036955872098814624,0.03476606606937739,0.03521291936323273,0.0337497991701768,""
P_TO_PCVT,250,0.3,not_applicable,5,0.0037788973097532177,0.02099598909503915,0.0036653703860715396,29758,1153,0.03874588345990994,0.9844515019187509,0.005605086584230284,30225,3,0.9999007542675665,0.03824268889771073,0.03446379158795751,0.0350805130738384,0.032637602313480445,""
P_TO_PCVT,250,0.3,not_applicable,10,0.007555931621933187,0.02099598909503915,0.00732923336436074,29764,1234,0.041459481252519824,0.9801429182994699,0.011108021216874318,30365,2,0.9999341390325024,0.040669147429775745,0.03311321580784256,0.03413024788815908,0.029561126212901426,""
P_TO_PCVT,250,0.3,not_applicable,20,0.01361555401019935,0.02099598909503915,0.013206748626193298,29742,1143,0.038430502319951584,0.9749237879830859,0.019366884382328853,30504,3,0.9999016619136591,0.03766348706854165,0.024047933058342297,0.02522375369375829,0.018296602686212794,""
P_TO_PCVT,500,0.1,not_applicable,1,1.3794233148404395e-05,0.0003526160080068152,1.3776593464071397e-05,14076,16,0.0011366865586814436,0.9943486860695112,3.922403560821181e-05,14156,0,1.0,0.0011302627860977678,0.0011164685529493634,0.0011229099652173722,0.001091038750489556,""
P_TO_PCVT,500,0.1,not_applicable,3,4.836195468657567e-05,0.0003526160080068152,4.830010636086637e-05,14075,29,0.0020603907637655417,0.990778544277066,0.0001355038093294144,14206,0,1.0,0.0020413909615655357,0.00199302900687896,0.002012090657404675,0.0019058871522361213,""
P_TO_PCVT,500,0.1,not_applicable,5,9.60139505675203e-05,0.0003526160080068152,9.589117930161028e-05,14077,20,0.0014207572636215102,0.9867517173699706,0.00026081550372585797,14265,1,0.9999299032665078,0.0014019346698443853,0.001305920719276865,0.0013248660843198999,0.0011411191661185273,""
P_TO_PCVT,500,0.1,not_applicable,10,0.00015453816962560958,0.0003526160080068152,0.00015434056452130746,14077,21,0.0014917951268025858,0.9838551859099804,0.00041008387002328784,14307,1,0.9999301090299133,0.0014677103718199608,0.0013131722021943511,0.0013374545622812783,0.0010576265017966729,""
P_TO_PCVT,500,0.1,not_applicable,20,0.00025001988794563204,0.0003526160080068152,0.00024970021483986264,14078,10,0.0007103281716152863,0.9792028935104681,0.0006227300986256499,14376,1,0.9999304444599012,0.0007651109410864575,0.0005150910531408255,0.00046062795677542367,0.0001423808424608076,""
P_TO_PCVT,500,0.2,not_applicable,1,0.00013157525572521668,0.004691534822782014,0.00013049797662779194,19664,192,0.009764035801464606,0.9949906390730152,0.00024885770131138717,19763,0,1.0,0.009715124222031067,0.00958354896630585,0.009633537824836813,0.00946626652071968,""
P_TO_PCVT,500,0.2,not_applicable,3,0.0004682787218220793,0.004691534822782014,0.00046444310551085855,19656,262,0.01332926332926333,0.9905760217709015,0.0009064395344519045,19843,0,1.0,0.013203648641838431,0.012735369920016353,0.01286482022375247,0.012297209107386527,""
P_TO_PCVT,500,0.2,not_applicable,5,0.0008451360960540887,0.004691534822782014,0.0008382136850109106,19656,184,0.009361009361009361,0.9877883310719131,0.0016281017962819539,19899,0,1.0,0.009296949595457057,0.00845181349940297,0.008522795675998451,0.007668847799175104,""
P_TO_PCVT,500,0.2,not_applicable,10,0.0014987193560190267,0.004691534822782014,0.0014864478910178028,19663,223,0.011341097492752887,0.9835434173669467,0.0029593955752152635,19991,1,0.9999499799919968,0.011154461784713885,0.00965574242869486,0.009854649601735084,0.00819506620949862,""
P_TO_PCVT,500,0.2,not_applicable,20,0.0027134439888708475,0.004691534822782014,0.0026913621497874165,19661,251,0.01276639031585372,0.9798654373286818,0.0052003725105841826,20064,1,0.9999501619735859,0.012559182656366808,0.009845738667495961,0.010075028166066305,0.007358810145782626,""
P_TO_PCVT,500,0.3,not_applicable,1,0.00047124582342026293,0.019461889710611423,0.0004601869234111915,22755,564,0.024785761371127226,0.9935813466072833,0.0008162549095673409,22902,0,1.0,0.02467033446860536,0.024199088645185097,0.024325574447716033,0.02385407955903802,""
P_TO_PCVT,500,0.3,not_applicable,3,0.0015422106331594973,0.019461889710611423,0.0015059967253231148,22741,677,0.029770018908579218,0.9889971296860051,0.002715868410203002,22994,0,1.0,0.029572932069235454,0.028030721436075958,0.028264022183256104,0.02685706365903245,""
P_TO_PCVT,500,0.3,not_applicable,5,0.002756461072388352,0.019461889710611423,0.0026917400499790224,22743,725,0.03187794046519808,0.9848438920885116,0.004995784921812027,23093,0,1.0,0.03148140129043433,0.028724940218045978,0.02918620041521906,0.026485616368622303,""
P_TO_PCVT,500,0.3,not_applicable,10,0.005580877530436891,0.019461889710611423,0.005449845671429975,22744,785,0.034514597256419276,0.980513881703742,0.00978931158403329,23196,0,1.0,0.03405759613726505,0.02847671860682816,0.0290647515849893,0.02426828455323176,""
P_TO_PCVT,500,0.3,not_applicable,20,0.010511388913604413,0.019461889710611423,0.010264584108615415,22743,871,0.03829749813129314,0.9773108160371278,0.018479920133013073,23267,3,0.9998281122427055,0.0374715310901981,0.02696014217659369,0.028032914022677727,0.018991610957185028,""
